Transcript	start_cds	end_cds	start_pep	end_pep	NumReads
Chabra_GBG79250	4962	5560	1654	1853	1.866666667
Chabra_GBG79250	5790	5967	1930	1989	3
Chabra_GBG79250	5994	6162	1998	2054	1
Chabra_GBG79250	6217	6377	2072	2125	1
Chabra_GBG79634	669	770	223	256	1
Chabra_GBG79634	1678	1779	559	593	1
Chabra_GBG79634	2756	2857	918	952	1
Chabra_GBG79634	2896	2997	965	999	1
Chabra_GBG79648	903	1004	301	334	1
Chabra_GBG79648	1386	1544	462	514	1.8
Chabra_GBG79648	1564	1700	521	566	1.5
Chabra_GBG79648	2199	2336	733	778	1.8
Chabra_GBG79648	2560	2661	853	887	1
Chabra_GBG79681	2198	2338	732	779	2.615384615
Chabra_GBG80045	0	873	0	291	17.68872987
Chabra_GBG80045	2648	3909	882	1303	13.36641221
Chabra_GBG80090	0	274	0	91	2.666666667
Chabra_GBG80090	314	460	104	153	1.333333333
Chabra_GBG80090	461	606	153	202	2.125
Chabra_GBG80090	607	775	202	258	1
Chabra_GBG80090	851	952	283	317	1
Chabra_GBG80090	1069	1170	356	390	1
Chabra_GBG80090	1172	1293	390	431	1.8
Chabra_GBG80090	1360	1502	453	500	1.25
Chabra_GBG80090	1545	1646	515	548	1
Chabra_GBG80280	1	2937	0	979	3.187643021
Chabra_GBG80309	925	1049	308	349	1.25
Chabra_GBG80309	1546	1666	515	555	1.333333333
Chabra_GBG80309	2377	2478	792	826	1
Chabra_GBG80503	72	173	24	57	1
Chabra_GBG80503	358	459	119	153	1
Chabra_GBG80503	496	611	165	203	1.333333333
Chabra_GBG80503	821	1077	273	359	1.75
Chabra_GBG80503	1220	1353	406	451	1.333333333
Chabra_GBG80696	47	148	15	49	1
Chabra_GBG80696	190	291	63	97	1
Chabra_GBG80696	688	798	229	266	1
Chabra_GBG80696	800	922	266	307	1
Chabra_GBG80696	1017	1260	339	420	1.846153846
Chabra_GBG80696	1308	1409	436	469	1
Chabra_GBG80696	1473	1574	491	524	1
Chabra_GBG80696	1707	1808	569	602	1
Chabra_GBG80696	2123	2312	707	770	1.5
Chabra_GBG80989	45	153	15	51	1.25
Chabra_GBG80989	199	342	66	114	1.285714286
Chabra_GBG80989	498	759	166	253	1.611111111
Chabra_GBG80989	1028	1232	342	410	2.857142857
Chabra_GBG80989	1592	1693	530	564	1
Chabra_GBG80989	1709	1810	569	603	1
Chabra_GBG81351	338	624	112	208	1.2
Chabra_GBG81351	743	844	247	281	1
Chabra_GBG81351	1011	1167	337	389	1
Chabra_GBG81351	1340	1473	446	491	1.333333333
Chabra_GBG81372	38	211	12	70	2
Chabra_GBG81372	781	900	260	300	1.333333333
Chabra_GBG81372	1824	2035	608	678	1.333333333
Chabra_GBG81810	0	1144	0	381	26.35690653
Chabra_GBG81810	4451	4552	1483	1517	1.5
Chabra_GBG81810	5513	5614	1837	1871	1
Chabra_GBG81918	2167	2268	722	756	1
Chabra_GBG82132	272	396	90	132	1.25
Chabra_GBG82132	492	823	164	274	1.705882353
Chabra_GBG82132	1417	1518	472	506	2
Chabra_GBG82132	1575	1676	525	558	1
Chabra_GBG82132	1775	1904	591	634	2.25
Chabra_GBG82132	2733	2955	911	985	1
Chabra_GBG82273	0	1112	0	370	13.3681936
Chabra_GBG82273	2041	2173	680	724	2
Chabra_GBG82273	2913	3074	971	1024	1
Chabra_GBG82273	3095	3389	1031	1129	3.228571429
Chabra_GBG82273	3396	3569	1132	1189	3.034482759
Chabra_GBG82273	3617	5472	1205	1824	23.2688281
Chabra_GBG82501	1257	1365	419	455	1.25
Chabra_GBG82501	2938	3039	979	1013	1
Chabra_GBG82501	3207	3339	1069	1113	1.333333333
Chabra_GBG82517	958	1059	319	353	1
Chabra_GBG82517	2277	2477	759	825	1.333333333
Chabra_GBG82819	67	373	22	124	1.25
Chabra_GBG82819	460	561	153	187	1
Chabra_GBG82819	782	907	260	302	1
Chabra_GBG82819	1554	1674	518	558	1.25
Chabra_GBG82819	2012	2320	670	773	1.875
Chabra_GBG82819	2636	2815	878	938	1.25
Chabra_GBG82819	2852	2953	950	984	1
Chabra_GBG82819	3022	3274	1007	1091	1.916666667
Chabra_GBG82819	3355	3481	1118	1160	1.8
Chabra_GBG82819	3721	3875	1240	1291	1.333333333
Chabra_GBG82836	478	579	159	193	1
Chabra_GBG82836	1314	1428	438	476	1.333333333
Chabra_GBG82990	637	742	212	247	1.333333333
Chabra_GBG82990	863	1107	287	369	2.666666667
Chabra_GBG83039	404	505	134	168	1
Chabra_GBG83039	609	710	203	236	1
Chabra_GBG83039	1458	1596	486	532	1.333333333
Chabra_GBG83039	2182	2316	727	772	1.333333333
Chabra_GBG83039	2724	2903	908	967	1.333333333
Chabra_GBG83039	2906	3042	968	1014	1
Chabra_GBG83039	3119	3253	1039	1084	1
Chabra_GBG83168	2	142	0	47	1.7
Chabra_GBG83168	375	476	125	158	1
Chabra_GBG83168	1076	1340	358	446	1.55
Chabra_GBG83168	1548	1702	516	567	1.285714286
Chabra_GBG83168	1807	1971	602	657	1.333333333
Chabra_GBG83168	2030	2153	676	717	1.25
Chabra_GBG83168	2833	2934	944	978	1
Chabra_GBG83333	5	166	1	55	1.333333333
Chabra_GBG83333	480	609	160	203	2.666666667
Chabra_GBG83333	790	990	263	330	1
Chabra_GBG83333	2198	2327	732	775	1.333333333
Chabra_GBG83333	3167	3268	1055	1089	1
Chabra_GBG83362	327	506	109	168	1.333333333
Chabra_GBG83362	1256	1437	418	479	2.125
Chabra_GBG83362	1932	2222	644	740	1.777777778
Chabra_GBG83469	289	390	96	130	1
Chabra_GBG83469	476	620	158	206	1.555555556
Chabra_GBG83469	836	937	278	312	1
Chabra_GBG83469	2168	2269	722	756	1
Chabra_GBG83469	2416	2536	805	845	1.333333333
Chabra_GBG83469	2660	2761	886	920	1
Chabra_GBG83469	2836	2969	945	989	1
Chabra_GBG83578	810	922	270	307	1.333333333
Chabra_GBG83580	919	1266	306	422	1.647058824
Chabra_GBG83580	1317	1491	439	497	2
Chabra_GBG83580	1715	2068	571	689	3.629032258
Chabra_GBG83580	2211	2679	737	893	3.666666667
Chabra_GBG84159	963	1064	321	354	1
Chabra_GBG84395	0	101	0	33	1
Chabra_GBG84395	394	752	131	250	1.555555556
Chabra_GBG84395	866	1007	288	335	1
Chabra_GBG84395	1069	1220	356	406	1.333333333
Chabra_GBG84395	2215	2386	738	795	1.333333333
Chabra_GBG84395	2416	2558	805	852	1
Chabra_GBG84395	2725	2935	908	978	2.56
Chabra_GBG84395	3045	3182	1015	1060	1.8
Chabra_GBG84737	1015	1116	338	372	1
Chabra_GBG84737	1157	1366	385	455	1
Chabra_GBG84737	2152	2253	717	751	1
Chabra_GBG84737	2539	2829	846	943	1.166666667
Chabra_GBG84737	3458	3666	1152	1222	1.916666667
Chabra_GBG84737	3722	3813	1240	1271	1
Chabra_GBG84758	92	193	30	64	1
Chabra_GBG84758	379	553	126	184	1.2
Chabra_GBG84758	780	881	260	293	1
Chabra_GBG84758	1588	1821	529	607	1.2
Chabra_GBG84862	327	584	109	194	1.545454545
Chabra_GBG84862	594	751	198	250	1.909090909
Chabra_GBG84862	873	974	291	324	1
Chabra_GBG84926	2419	2539	806	846	1.333333333
Chabra_GBG84926	3551	3698	1183	1232	2
Chabra_GBG84926	4115	4216	1371	1405	1
Chabra_GBG84926	5035	5136	1678	1712	1
Chabra_GBG84926	5424	5594	1808	1864	2
Chabra_GBG84926	5630	5731	1876	1910	1
Chabra_GBG84926	5926	6047	1975	2015	1.5
Chabra_GBG84926	7571	7805	2523	2601	1.894736842
Chabra_GBG84926	7829	8076	2609	2692	1.631578947
Chabra_GBG85065	2	121	0	40	1.333333333
Chabra_GBG85065	198	356	66	118	1.25
Chabra_GBG85065	359	460	119	153	4
Chabra_GBG85065	1690	1791	563	597	1
Chabra_GBG85065	2006	2239	668	746	1.333333333
Chabra_GBG85065	2468	2569	822	856	1
Chabra_GBG85065	2617	2718	872	906	1
Chabra_GBG85065	2744	3001	914	1000	1.428571429
Chabra_GBG85461	810	911	270	303	1
Chabra_GBG85533	31	132	10	44	1
Chabra_GBG85533	372	1268	124	422	3.13592233
Chabra_GBG85533	1300	1722	433	574	1.882352941
Chabra_GBG85533	1742	2425	580	808	3.328125
Chabra_GBG85663	97	209	32	69	1.2
Chabra_GBG85663	261	362	87	120	2
Chabra_GBG85663	411	580	137	193	2.6
Chabra_GBG85663	592	729	197	243	1.625
Chabra_GBG85663	875	976	291	325	2
Chabra_GBG85663	1010	1167	336	389	1
Chabra_GBG85663	1183	1294	394	431	1.333333333
Chabra_GBG85663	1465	1675	488	558	2.571428571
Chabra_GBG85663	2148	2249	716	749	1
Chabra_GBG85663	2894	2995	964	998	2
Chabra_GBG85663	3018	3272	1006	1090	1.8
Chabra_GBG85663	3515	3832	1171	1277	2.571428571
Chabra_GBG85663	3893	3994	1297	1331	1
Chabra_GBG85663	4509	4844	1503	1614	2
Chabra_GBG85827	1056	1157	352	385	1
Chabra_GBG85827	2103	2241	701	747	1
Chabra_GBG86049	503	637	167	212	1.333333333
Chabra_GBG86049	1811	1912	603	637	1
Chabra_GBG86049	1936	2037	645	679	1
Chabra_GBG86049	2172	2323	724	774	1.333333333
Chabra_GBG86244	464	663	154	221	1.333333333
Chabra_GBG86244	1322	1558	440	519	1.3
Chabra_GBG86244	1794	2295	598	765	8.749271137
Chabra_GBG86325	525	669	175	223	1
Chabra_GBG86325	1098	1199	366	399	1
Chabra_GBG86325	1881	1982	627	660	1
Chabra_GBG86325	2078	2267	692	755	1.3
Chabra_GBG86329	13	114	4	38	1
Chabra_GBG86329	117	380	39	126	1.25
Chabra_GBG86329	416	5090	138	1696	44.5133586
Chabra_GBG86329	5118	5219	1706	1739	1
Chabra_GBG86329	5786	5915	1928	1971	2.666666667
Chabra_GBG86329	6639	7208	2213	2402	2.442622951
Chabra_GBG86329	7229	7330	2409	2443	1
Chabra_GBG87066	592	693	197	231	1
Chabra_GBG87066	836	1082	278	360	2.291666667
Chabra_GBG87066	1185	1413	395	471	1.5
Chabra_GBG87066	1724	1912	574	637	1.5
Chabra_GBG87380	2731	2832	910	944	1
Chabra_GBG87380	2842	2943	947	981	1
Chabra_GBG87380	3279	8319	1093	2773	11.89236707
Chabra_GBG87529	1088	1222	362	407	1.333333333
Chabra_GBG87741	584	714	194	238	1.333333333
Chabra_GBG87741	1007	1193	335	397	2.636363636
Chabra_GBG87741	2702	2823	900	941	1.333333333
Chabra_GBG87829	1295	1513	431	504	1.2
Chabra_GBG87829	2015	2382	671	794	2.066666667
Chabra_GBG87829	2888	3147	962	1049	1.916666667
Chabra_GBG87829	3370	3690	1123	1230	1.65
Chabra_GBG88138	55	335	18	111	1.333333333
Chabra_GBG88138	435	536	145	178	1
Chabra_GBG88138	591	1218	197	406	1.59375
Chabra_GBG88138	1446	1881	482	627	1.631578947
Chabra_GBG88139	215	316	71	105	1
Chabra_GBG88190	464	582	154	194	1.333333333
Chabra_GBG88190	1441	1542	480	514	1
Chabra_GBG88234	0	230	0	76	1.444444444
Chabra_GBG88234	311	412	103	137	1
Chabra_GBG88234	496	806	165	268	1.857142857
Chabra_GBG88234	947	1292	315	430	2.111111111
Chabra_GBG88234	1422	1586	474	528	1.25
Chabra_GBG88234	1593	1695	531	565	1
Chabra_GBG88234	1704	1815	568	605	1.333333333
Chabra_GBG88234	1956	2139	652	713	1
Chabra_GBG88234	2177	2679	725	893	1.666666667
Chabra_GBG88234	2772	3821	924	1273	2.593406593
Chabra_GBG88234	3978	4123	1326	1374	2
Chabra_GBG88937	177	361	59	120	1.666666667
Chabra_GBG88937	514	624	171	208	1.333333333
Chabra_GBG88937	865	979	288	326	1.25
Chabra_GBG88937	1075	1176	358	392	2
Chabra_GBG88937	1413	1514	471	504	1
Chabra_GBG88937	3079	3294	1026	1098	2.5
Chabra_GBG88937	3878	4013	1292	1337	2.666666667
Chabra_GBG88937	4023	4180	1341	1393	1.2
Chabra_GBG88937	4200	4301	1400	1433	1
Chabra_GBG89399	420	521	140	173	1
Chabra_GBG89399	1274	1375	424	458	1
Chabra_GBG89399	2575	2728	858	909	1.25
Chabra_GBG89399	2754	2855	918	951	1
Chabra_GBG89399	2928	3183	976	1061	1.25
Chabra_GBG89399	3310	3478	1103	1159	1.909090909
Chabra_GBG89950	40	460	13	153	2.133333333
Chabra_GBG89950	464	802	154	267	1.666666667
Chabra_GBG89950	829	956	276	318	1.333333333
Chabra_GBG89950	1051	1207	350	402	1.333333333
Chabra_GBG89950	1384	1515	461	505	1.333333333
Chabra_GBG89950	1567	1737	522	579	1.333333333
Chabra_GBG89950	1886	2018	628	672	3.6
Chabra_GBG89950	2087	2316	695	772	1.285714286
Chabra_GBG89950	2328	2503	776	834	1.166666667
Chabra_GBG89950	3080	3260	1026	1086	3.1
Chabra_GBG89950	3288	3411	1096	1137	1.8
Chabra_GBG89950	3423	3585	1141	1195	1.5
Chabra_GBG89950	3852	11046	1284	3682	23.02689404
Chabra_GBG90211	201	321	67	107	2.666666667
Chabra_GBG90211	442	729	147	243	1.3
Chabra_GBG90211	891	1120	297	373	1.909090909
Chabra_GBG90211	1441	1578	480	526	1.333333333
Chabra_GBG90211	2031	2202	677	734	1.25
Chabra_GBG90211	2503	2610	834	870	1.5
Chabra_GBG90211	2695	2875	898	958	1.5
Chabra_GBG90211	2911	3012	970	1004	1
Chabra_GBG90211	3072	3233	1024	1077	1
Chabra_GBG90211	3345	3446	1115	1148	1
Chabra_GBG90211	4588	4793	1529	1597	1.857142857
Chabra_GBG90211	4875	7214	1625	2404	20.80748471
Chabra_GBG90211	7537	8115	2512	2705	65.37585302
Chabra_GBG90460	687	788	229	262	3
Chabra_GBG90460	954	1127	318	375	3.1875
Chabra_GBG90460	1185	1300	395	433	1
Chabra_GBG90460	1847	1948	615	649	1
Chabra_GBG90460	2013	2114	671	704	1
Chabra_GBG90460	2157	2543	719	847	1.555555556
Chabra_GBG90968	97	198	32	66	1
Chabra_GBG91146	1122	1293	374	431	2.888888889
Chabra_GBG91146	1912	2013	637	671	1
Chabra_GBG91146	2607	2783	869	927	1.333333333
Chabra_GBG91146	2952	3124	984	1041	1.333333333
Chabra_GBG91146	3339	3513	1113	1171	1.25
Chabra_GBG91146	3517	3625	1172	1208	1.75
Chabra_GBG91964	2011	2126	670	708	1.333333333
Chabra_GBG91988	461	646	153	215	1.333333333
Chabra_GBG91988	1245	1389	415	463	1.333333333
Chabra_GBG92189	110	354	36	118	22.5647482
Chabra_GBG92189	1344	1445	448	481	2
Chabra_GBG92189	2372	2491	790	830	1.333333333
Chabra_GBG92241	987	1110	329	370	1.333333333
Chabra_GBG92241	1274	1375	424	458	1
Chabra_GBG92241	1528	1643	509	547	1.333333333
Chabra_GBG92410	22	123	7	41	1
Chabra_GBG92410	179	280	59	93	1
Chabra_GBG92524	914	1032	304	344	2
Chabra_GBG92524	2029	2267	676	755	1.777777778
Chabra_GBG92524	3535	3908	1178	1302	1.3
Chabra_GBG92551	98	199	32	66	1
Chabra_GBG92551	1735	1855	578	618	1.333333333
Chabra_GBG92551	2615	2748	871	916	1.333333333
Chabra_GBG92564	117	228	39	76	1
Chabra_GBG92564	1329	1430	443	476	1
Chabra_GBG92564	1437	1595	479	531	1.8
Chabra_GBG92564	1868	1969	622	656	1
Chabra_GBG92564	1984	2220	661	740	1.769230769
Chabra_GBG92564	2259	2523	753	841	1.25
Chabra_GBG92564	2525	2710	841	903	1.785714286
Chabra_GBG92595	482	729	160	243	1.909090909
Chabra_GBG92595	1081	1295	360	431	1.75
Chabra_GBG92595	1597	1873	532	624	2
Chabra_GBG92595	1993	2168	664	722	1.928571429
