Emul_gene-EmuJ_000018800	Emul_1_1
Emul_gene-EmuJ_001193800	Emul_273_2233
Emul_gene-EmuJ_001193900	Emul_273_2234
Emul_gene-EmuJ_001194000	Emul_273_2235
Emul_gene-EmuJ_001194100	Emul_273_2236
Emul_gene-EmuJ_001194200	Emul_273_2237
Emul_gene-EmuJ_001194300	Emul_273_2238
Emul_gene-EmuJ_001194400	Emul_273_2239
Emul_gene-EmuJ_001194500	Emul_273_2240
Emul_gene-EmuJ_001194600	Emul_273_2241
Emul_CUT98602.1	Emul_273_2242
Emul_CUT98602.1	Emul_273_2243
Emul_CUT98602.1	Emul_273_2244
Emul_CUT98602.1	Emul_273_2245
Emul_CUT98602.1	Emul_273_2246
Emul_CUT98602.1	Emul_273_2247
Emul_CUT98602.1	Emul_273_2248
Emul_CUT98602.1	Emul_273_2249
Emul_gene-EmuJ_001194900	Emul_273_2250
Emul_gene-EmuJ_001195000	Emul_273_2251
Emul_gene-EmuJ_001195100	Emul_273_2252
Emul_gene-EmuJ_001195200	Emul_273_2253
Emul_gene-EmuJ_001195300	Emul_273_2254
Emul_gene-EmuJ_001195500	Emul_273_2255
Emul_gene-EmuJ_001195600	Emul_273_2256
Emul_gene-EmuJ_001195700	Emul_273_2257
Emul_gene-EmuJ_001195800	Emul_273_2258
Emul_gene-EmuJ_001195900	Emul_273_2259
Emul_gene-EmuJ_001195950	Emul_273_2260
Emul_gene-EmuJ_001196000	Emul_273_2261
Emul_gene-EmuJ_001196100	Emul_273_2262
Emul_gene-EmuJ_001196200	Emul_273_2263
Emul_CUT98603.1	Emul_273_2264
Emul_CUT98603.1	Emul_273_2265
Emul_CUT98603.1	Emul_273_2266
Emul_gene-EmuJ_001196600	Emul_273_2267
Emul_gene-EmuJ_001196700	Emul_273_2268
Emul_gene-EmuJ_001196800	Emul_273_2269
Emul_gene-EmuJ_001196900	Emul_273_2270
Emul_gene-EmuJ_001197000	Emul_273_2271
Emul_gene-EmuJ_001197200	Emul_273_2272
Emul_gene-EmuJ_001197300	Emul_273_2273
Emul_gene-EmuJ_001197500	Emul_273_2274
Emul_gene-EmuJ_001197600	Emul_273_2275
Emul_gene-EmuJ_001197700	Emul_273_2276
Emul_gene-EmuJ_001197900	Emul_273_2277
Emul_gene-EmuJ_001198000	Emul_273_2278
Emul_gene-EmuJ_001198100	Emul_273_2279
Emul_gene-EmuJ_001198200	Emul_273_2280
Emul_gene-EmuJ_001198300	Emul_273_2281
Emul_gene-EmuJ_001198400	Emul_273_2282
Emul_gene-EmuJ_001198500	Emul_273_2283
Emul_gene-EmuJ_001198600	Emul_273_2284
Emul_gene-EmuJ_001198700	Emul_273_2285
Emul_gene-EmuJ_001198800	Emul_273_2286
Emul_gene-EmuJ_001198850	Emul_273_2287
Emul_gene-EmuJ_001198900	Emul_273_2288
Emul_gene-EmuJ_001199000	Emul_273_2289
Emul_gene-EmuJ_001199100	Emul_273_2290
Emul_gene-EmuJ_001199200	Emul_273_2291
Emul_gene-EmuJ_001199300	Emul_273_2292
Emul_gene-EmuJ_001199400	Emul_273_2293
Emul_gene-EmuJ_001199500	Emul_273_2294
Emul_gene-EmuJ_001199600	Emul_273_2295
Emul_gene-EmuJ_001199700	Emul_273_2296
Emul_gene-EmuJ_001199800	Emul_273_2297
Emul_gene-EmuJ_001199900	Emul_273_2298
Emul_gene-EmuJ_001200000	Emul_273_2299
Emul_gene-EmuJ_001200100	Emul_273_2300
Emul_gene-EmuJ_001200200	Emul_273_2301
Emul_gene-EmuJ_001200300	Emul_273_2302
Emul_gene-EmuJ_001200400	Emul_273_2303
Emul_gene-EmuJ_001200500	Emul_273_2304
Emul_gene-EmuJ_001200600	Emul_273_2305
Emul_gene-EmuJ_001200700	Emul_273_2306
Emul_gene-EmuJ_001200800	Emul_273_2307
Emul_gene-EmuJ_001200900	Emul_273_2308
Emul_gene-EmuJ_001201000	Emul_273_2309
Emul_gene-EmuJ_001201100	Emul_273_2310
Emul_CUT98604.1	Emul_273_2311
Emul_CUT98604.1	Emul_273_2312
Emul_gene-EmuJ_001201200	Emul_273_2313
Emul_gene-EmuJ_001201300	Emul_273_2314
Emul_gene-EmuJ_001201400	Emul_273_2315
Emul_gene-EmuJ_001201500	Emul_273_2316
Emul_CUT98605.1	Emul_273_2317
Emul_CUT98605.1	Emul_273_2318
Emul_gene-EmuJ_001201600	Emul_273_2319
Emul_CUT98606.1	Emul_273_2320
Emul_gene-EmuJ_001201800	Emul_273_2321
Emul_CUT98607.1	Emul_273_2322
Emul_CUT98607.1	Emul_273_2323
Emul_CUT98607.1	Emul_273_2324
Emul_gene-EmuJ_001201900	Emul_273_2325
Emul_gene-EmuJ_001202000	Emul_273_2326
Emul_gene-EmuJ_000730000	Emul_274_1
Emul_gene-EmuJ_000730100	Emul_274_2
Emul_CUT98608.1	Emul_274_3
Emul_gene-EmuJ_000730400	Emul_274_4
Emul_gene-EmuJ_000730600	Emul_274_5
Emul_gene-EmuJ_000730700	Emul_274_6
Emul_gene-EmuJ_000730800	Emul_274_7
Emul_gene-EmuJ_000731200	Emul_274_8
Emul_gene-EmuJ_000731400	Emul_274_9
Emul_gene-EmuJ_000731500	Emul_274_10
Emul_gene-EmuJ_000731600	Emul_274_11
Emul_gene-EmuJ_000731700	Emul_274_12
Emul_gene-EmuJ_000731800	Emul_274_13
Emul_gene-EmuJ_000731900	Emul_274_14
Emul_gene-EmuJ_000732000	Emul_274_15
Emul_gene-EmuJ_000732110	Emul_274_16
Emul_gene-EmuJ_000732120	Emul_274_17
Emul_gene-EmuJ_000732200	Emul_274_18
Emul_gene-EmuJ_000732300	Emul_274_19
Emul_gene-EmuJ_000732400	Emul_274_20
Emul_gene-EmuJ_000732500	Emul_274_21
Emul_gene-EmuJ_000732700	Emul_274_22
Emul_gene-EmuJ_000732800	Emul_274_23
Emul_gene-EmuJ_000732900	Emul_274_24
Emul_gene-EmuJ_000733000	Emul_274_25
Emul_gene-EmuJ_000733100	Emul_274_26
Emul_gene-EmuJ_000733050	Emul_274_27
Emul_gene-EmuJ_000733200	Emul_274_28
Emul_gene-EmuJ_000733300	Emul_274_29
Emul_gene-EmuJ_000733400	Emul_274_30
Emul_gene-EmuJ_000733500	Emul_274_31
Emul_gene-EmuJ_000733600	Emul_274_32
Emul_gene-EmuJ_000733700	Emul_274_33
Emul_gene-EmuJ_000733800	Emul_274_34
Emul_gene-EmuJ_000733900	Emul_274_35
Emul_gene-EmuJ_000734000	Emul_274_36
Emul_gene-EmuJ_000734100	Emul_274_37
Emul_gene-EmuJ_000734200	Emul_274_38
Emul_gene-EmuJ_000734300	Emul_274_39
Emul_gene-EmuJ_000734400	Emul_274_40
Emul_gene-EmuJ_000734500	Emul_274_41
Emul_gene-EmuJ_000734600	Emul_274_42
Emul_gene-EmuJ_000734700	Emul_274_43
Emul_gene-EmuJ_000734800	Emul_274_44
Emul_gene-EmuJ_000734850	Emul_274_45
Emul_gene-EmuJ_000734900	Emul_274_46
Emul_gene-EmuJ_000735000	Emul_274_47
Emul_gene-EmuJ_000735100	Emul_274_48
Emul_gene-EmuJ_000735200	Emul_274_49
Emul_gene-EmuJ_000735300	Emul_274_50
Emul_gene-EmuJ_000735400	Emul_274_51
Emul_gene-EmuJ_000735500	Emul_274_52
Emul_gene-EmuJ_000735600	Emul_274_53
Emul_gene-EmuJ_000735700	Emul_274_54
Emul_gene-EmuJ_000735800	Emul_274_55
Emul_gene-EmuJ_000735900	Emul_274_56
Emul_gene-EmuJ_000736000	Emul_274_57
Emul_gene-EmuJ_000736050	Emul_274_58
Emul_gene-EmuJ_000736200	Emul_274_59
Emul_gene-EmuJ_000736300	Emul_274_60
Emul_gene-EmuJ_000736400	Emul_274_61
Emul_gene-EmuJ_000736500	Emul_274_62
Emul_gene-EmuJ_000736600	Emul_274_63
Emul_gene-EmuJ_000736700	Emul_274_64
Emul_gene-EmuJ_000736900	Emul_274_65
Emul_gene-EmuJ_000737000	Emul_274_66
Emul_gene-EmuJ_000737100	Emul_274_67
Emul_gene-EmuJ_000737200	Emul_274_68
Emul_gene-EmuJ_000737300	Emul_274_69
Emul_gene-EmuJ_000737400	Emul_274_70
Emul_gene-EmuJ_000737500	Emul_274_71
Emul_gene-EmuJ_000737600	Emul_274_72
Emul_gene-EmuJ_000737700	Emul_274_73
Emul_gene-EmuJ_000737900	Emul_274_74
Emul_gene-EmuJ_000738000	Emul_274_75
Emul_gene-EmuJ_000738100	Emul_274_76
Emul_gene-EmuJ_000738200	Emul_274_77
Emul_gene-EmuJ_000738300	Emul_274_78
Emul_gene-EmuJ_000738400	Emul_274_79
Emul_CUT98609.1	Emul_274_80
Emul_CUT98609.1	Emul_274_81
Emul_CUT98609.1	Emul_274_82
Emul_CUT98609.1	Emul_274_83
Emul_CUT98610.1	Emul_274_84
Emul_CUT98610.1	Emul_274_85
Emul_CUT98610.1	Emul_274_86
Emul_gene-EmuJ_000738700	Emul_274_87
Emul_gene-EmuJ_000738800	Emul_274_88
Emul_gene-EmuJ_000739000	Emul_274_89
Emul_gene-EmuJ_000739150	Emul_274_90
Emul_gene-EmuJ_000739100	Emul_274_91
Emul_gene-EmuJ_000911650	Emul_274_92
Emul_gene-EmuJ_000911600	Emul_274_93
Emul_gene-EmuJ_000911750	Emul_274_94
Emul_gene-EmuJ_000911700	Emul_274_95
Emul_gene-EmuJ_000911800	Emul_274_96
Emul_gene-EmuJ_000911850	Emul_274_97
Emul_gene-EmuJ_000911900	Emul_274_98
Emul_gene-EmuJ_000912000	Emul_274_99
Emul_gene-EmuJ_000912100	Emul_274_100
Emul_gene-EmuJ_000912200	Emul_274_101
Emul_gene-EmuJ_000912300	Emul_274_102
Emul_gene-EmuJ_000912400	Emul_274_103
Emul_gene-EmuJ_000912500	Emul_274_104
Emul_gene-EmuJ_000912600	Emul_274_105
Emul_gene-EmuJ_000912700	Emul_274_106
Emul_gene-EmuJ_000912800	Emul_274_107
Emul_gene-EmuJ_000912900	Emul_274_108
Emul_gene-EmuJ_000913000	Emul_274_109
Emul_gene-EmuJ_000913100	Emul_274_110
Emul_gene-EmuJ_000913200	Emul_274_111
Emul_gene-EmuJ_000913300	Emul_274_112
Emul_gene-EmuJ_000913400	Emul_274_113
Emul_gene-EmuJ_000913500	Emul_274_114
Emul_gene-EmuJ_000913600	Emul_274_115
Emul_gene-EmuJ_000913700	Emul_274_116
Emul_gene-EmuJ_000913800	Emul_274_117
Emul_gene-EmuJ_000913900	Emul_274_118
Emul_gene-EmuJ_000914100	Emul_274_119
Emul_gene-EmuJ_000914200	Emul_274_120
Emul_gene-EmuJ_000914400	Emul_274_121
Emul_gene-EmuJ_000914500	Emul_274_122
Emul_gene-EmuJ_000914700	Emul_274_123
Emul_gene-EmuJ_000914800	Emul_274_124
Emul_gene-EmuJ_000914900	Emul_274_125
Emul_gene-EmuJ_000915000	Emul_274_126
Emul_gene-EmuJ_000915100	Emul_274_127
Emul_gene-EmuJ_000915200	Emul_274_128
Emul_gene-EmuJ_000915300	Emul_274_129
Emul_gene-EmuJ_000915400	Emul_274_130
Emul_gene-EmuJ_000915500	Emul_274_131
Emul_gene-EmuJ_000915600	Emul_274_132
Emul_gene-EmuJ_000915650	Emul_274_133
Emul_gene-EmuJ_000915700	Emul_274_134
Emul_gene-EmuJ_000915800	Emul_274_135
Emul_gene-EmuJ_000916000	Emul_274_136
Emul_gene-EmuJ_000916100	Emul_274_137
Emul_gene-EmuJ_000916200	Emul_274_138
Emul_gene-EmuJ_000916300	Emul_274_139
Emul_gene-EmuJ_000916400	Emul_274_140
Emul_gene-EmuJ_000916500	Emul_274_141
Emul_gene-EmuJ_000916610	Emul_274_142
Emul_gene-EmuJ_000916700	Emul_274_143
Emul_gene-EmuJ_000916800	Emul_274_144
Emul_gene-EmuJ_000916900	Emul_274_145
Emul_gene-EmuJ_000917000	Emul_274_146
Emul_gene-EmuJ_000917100	Emul_274_147
Emul_gene-EmuJ_000938500	Emul_274_148
Emul_gene-EmuJ_000938600	Emul_274_149
Emul_gene-EmuJ_000938800	Emul_274_150
Emul_gene-EmuJ_000938900	Emul_274_151
Emul_gene-EmuJ_000939000	Emul_274_152
Emul_gene-EmuJ_000939100	Emul_274_153
Emul_gene-EmuJ_000939200	Emul_274_154
Emul_gene-EmuJ_000939300	Emul_274_155
Emul_gene-EmuJ_000939400	Emul_274_156
Emul_gene-EmuJ_000939500	Emul_274_157
Emul_gene-EmuJ_000939600	Emul_274_158
Emul_gene-EmuJ_000939700	Emul_274_159
Emul_gene-EmuJ_000939900	Emul_274_160
Emul_gene-EmuJ_000940000	Emul_274_161
Emul_gene-EmuJ_000940100	Emul_274_162
Emul_gene-EmuJ_000940200	Emul_274_163
Emul_gene-EmuJ_000940300	Emul_274_164
Emul_gene-EmuJ_000940400	Emul_274_165
Emul_gene-EmuJ_000940500	Emul_274_166
Emul_gene-EmuJ_000940600	Emul_274_167
Emul_gene-EmuJ_000940700	Emul_274_168
Emul_gene-EmuJ_000940800	Emul_274_169
Emul_gene-EmuJ_000940900	Emul_274_170
Emul_gene-EmuJ_000941000	Emul_274_171
Emul_gene-EmuJ_000941100	Emul_274_172
Emul_gene-EmuJ_000941200	Emul_274_173
Emul_gene-EmuJ_000941400	Emul_274_174
Emul_gene-EmuJ_000941500	Emul_274_175
Emul_gene-EmuJ_000941600	Emul_274_176
Emul_gene-EmuJ_000941700	Emul_274_177
Emul_gene-EmuJ_000941800	Emul_274_178
Emul_gene-EmuJ_000941900	Emul_274_179
Emul_gene-EmuJ_000942000	Emul_274_180
Emul_gene-EmuJ_000942100	Emul_274_181
Emul_gene-EmuJ_000942200	Emul_274_182
Emul_gene-EmuJ_000942300	Emul_274_183
Emul_gene-EmuJ_000942400	Emul_274_184
Emul_gene-EmuJ_000942500	Emul_274_185
Emul_gene-EmuJ_000942600	Emul_274_186
Emul_gene-EmuJ_000942700	Emul_274_187
Emul_gene-EmuJ_000942800	Emul_274_188
Emul_gene-EmuJ_000942900	Emul_274_189
Emul_gene-EmuJ_000942990	Emul_274_190
Emul_gene-EmuJ_000943000	Emul_274_191
Emul_gene-EmuJ_000943100	Emul_274_192
Emul_gene-EmuJ_000943200	Emul_274_193
Emul_gene-EmuJ_000943300	Emul_274_194
Emul_gene-EmuJ_000943500	Emul_274_195
Emul_gene-EmuJ_000943600	Emul_274_196
Emul_gene-EmuJ_000943800	Emul_274_197
Emul_gene-EmuJ_000943900	Emul_274_198
Emul_gene-EmuJ_000944000	Emul_274_199
Emul_gene-EmuJ_000944100	Emul_274_200
Emul_gene-EmuJ_000944200	Emul_274_201
Emul_gene-EmuJ_000944300	Emul_274_202
Emul_gene-EmuJ_000944400	Emul_274_203
Emul_gene-EmuJ_000944700	Emul_274_204
Emul_gene-EmuJ_000944800	Emul_274_205
Emul_gene-EmuJ_000944900	Emul_274_206
Emul_gene-EmuJ_000945000	Emul_274_207
Emul_gene-EmuJ_000945100	Emul_274_208
Emul_gene-EmuJ_000945200	Emul_274_209
Emul_gene-EmuJ_000945300	Emul_274_210
Emul_gene-EmuJ_000945400	Emul_274_211
Emul_gene-EmuJ_000945500	Emul_274_212
Emul_gene-EmuJ_000945550	Emul_274_213
Emul_gene-EmuJ_000945600	Emul_274_214
Emul_gene-EmuJ_000945700	Emul_274_215
Emul_gene-EmuJ_000945800	Emul_274_216
Emul_gene-EmuJ_000945900	Emul_274_217
Emul_gene-EmuJ_000946000	Emul_274_218
Emul_gene-EmuJ_000946100	Emul_274_219
Emul_gene-EmuJ_000946200	Emul_274_220
Emul_gene-EmuJ_000946300	Emul_274_221
Emul_gene-EmuJ_000946400	Emul_274_222
Emul_gene-EmuJ_000946500	Emul_274_223
Emul_gene-EmuJ_000946600	Emul_274_224
Emul_gene-EmuJ_000946700	Emul_274_225
Emul_gene-EmuJ_000946800	Emul_274_226
Emul_gene-EmuJ_000946900	Emul_274_227
Emul_gene-EmuJ_000947000	Emul_274_228
Emul_gene-EmuJ_000947100	Emul_274_229
Emul_gene-EmuJ_000947200	Emul_274_230
Emul_gene-EmuJ_000947300	Emul_274_231
Emul_gene-EmuJ_000947500	Emul_274_232
Emul_gene-EmuJ_000947600	Emul_274_233
Emul_gene-EmuJ_000947700	Emul_274_234
Emul_gene-EmuJ_000947800	Emul_274_235
Emul_gene-EmuJ_000947900	Emul_274_236
Emul_gene-EmuJ_000948000	Emul_274_237
Emul_gene-EmuJ_000948100	Emul_274_238
Emul_gene-EmuJ_000948200	Emul_274_239
Emul_gene-EmuJ_000948300	Emul_274_240
Emul_gene-EmuJ_000948400	Emul_274_241
Emul_gene-EmuJ_000948500	Emul_274_242
Emul_gene-EmuJ_000948600	Emul_274_243
Emul_gene-EmuJ_000948700	Emul_274_244
Emul_gene-EmuJ_000948800	Emul_274_245
Emul_gene-EmuJ_000948900	Emul_274_246
Emul_gene-EmuJ_000949000	Emul_274_247
Emul_gene-EmuJ_000949100	Emul_274_248
Emul_gene-EmuJ_000949200	Emul_274_249
Emul_gene-EmuJ_000949300	Emul_274_250
Emul_gene-EmuJ_000949400	Emul_274_251
Emul_gene-EmuJ_000949500	Emul_274_252
Emul_gene-EmuJ_000949600	Emul_274_253
Emul_gene-EmuJ_000949700	Emul_274_254
Emul_gene-EmuJ_000949800	Emul_274_255
Emul_gene-EmuJ_000949900	Emul_274_256
Emul_gene-EmuJ_000950000	Emul_274_257
Emul_gene-EmuJ_000950100	Emul_274_258
Emul_gene-EmuJ_000950200	Emul_274_259
Emul_gene-EmuJ_000950300	Emul_274_260
Emul_gene-EmuJ_000950400	Emul_274_261
Emul_gene-EmuJ_000950500	Emul_274_262
Emul_gene-EmuJ_000950600	Emul_274_263
Emul_gene-EmuJ_000950650	Emul_274_264
Emul_gene-EmuJ_000950700	Emul_274_265
Emul_gene-EmuJ_000950800	Emul_274_266
Emul_gene-EmuJ_000950900	Emul_274_267
Emul_gene-EmuJ_000951000	Emul_274_268
Emul_gene-EmuJ_000951100	Emul_274_269
Emul_gene-EmuJ_000951200	Emul_274_270
Emul_gene-EmuJ_000951300	Emul_274_271
Emul_gene-EmuJ_000951400	Emul_274_272
Emul_gene-EmuJ_000951500	Emul_274_273
Emul_gene-EmuJ_000951600	Emul_274_274
Emul_gene-EmuJ_000951700	Emul_274_275
Emul_gene-EmuJ_000951900	Emul_274_276
Emul_gene-EmuJ_000952000	Emul_274_277
Emul_gene-EmuJ_000952100	Emul_274_278
Emul_CUT98611.1	Emul_274_279
Emul_gene-EmuJ_000952200	Emul_274_280
Emul_CUT98612.1	Emul_274_281
Emul_CUT98612.1	Emul_274_282
Emul_CUT98612.1	Emul_274_283
Emul_CUT98612.1	Emul_274_284
Emul_CUT98612.1	Emul_274_285
Emul_CUT98612.1	Emul_274_286
Emul_CUT98612.1	Emul_274_287
Emul_CUT98612.1	Emul_274_288
Emul_CUT98612.1	Emul_274_289
Emul_CUT98612.1	Emul_274_290
Emul_gene-EmuJ_000952700	Emul_274_291
Emul_gene-EmuJ_000952800	Emul_274_292
Emul_gene-EmuJ_000952900	Emul_274_293
Emul_gene-EmuJ_000953000	Emul_274_294
Emul_gene-EmuJ_000953100	Emul_274_295
Emul_gene-EmuJ_000953200	Emul_274_296
Emul_gene-EmuJ_000953400	Emul_274_297
Emul_gene-EmuJ_000953500	Emul_274_298
Emul_gene-EmuJ_000953600	Emul_274_299
Emul_gene-EmuJ_000953700	Emul_274_300
Emul_gene-EmuJ_000953800	Emul_274_301
Emul_gene-EmuJ_000954000	Emul_274_302
Emul_gene-EmuJ_000954100	Emul_274_303
Emul_gene-EmuJ_000954200	Emul_274_304
Emul_gene-EmuJ_000954300	Emul_274_305
Emul_gene-EmuJ_000954400	Emul_274_306
Emul_gene-EmuJ_000954500	Emul_274_307
Emul_gene-EmuJ_000954600	Emul_274_308
Emul_gene-EmuJ_000954700	Emul_274_309
Emul_gene-EmuJ_000954800	Emul_274_310
Emul_gene-EmuJ_000954900	Emul_274_311
Emul_gene-EmuJ_000955000	Emul_274_312
Emul_gene-EmuJ_000955100	Emul_274_313
Emul_gene-EmuJ_000955200	Emul_274_314
Emul_gene-EmuJ_000955300	Emul_274_315
Emul_gene-EmuJ_000955400	Emul_274_316
Emul_gene-EmuJ_000955500	Emul_274_317
Emul_gene-EmuJ_000955600	Emul_274_318
Emul_gene-EmuJ_000955750	Emul_274_319
Emul_gene-EmuJ_000955700	Emul_274_320
Emul_gene-EmuJ_000955800	Emul_274_321
Emul_gene-EmuJ_000955900	Emul_274_322
Emul_gene-EmuJ_000956000	Emul_274_323
Emul_gene-EmuJ_000956100	Emul_274_324
Emul_gene-EmuJ_000956200	Emul_274_325
Emul_gene-EmuJ_000956300	Emul_274_326
Emul_gene-EmuJ_000956400	Emul_274_327
Emul_gene-EmuJ_000956500	Emul_274_328
Emul_gene-EmuJ_000956600	Emul_274_329
Emul_gene-EmuJ_000956700	Emul_274_330
Emul_gene-EmuJ_000956750	Emul_274_331
Emul_gene-EmuJ_000956800	Emul_274_332
Emul_gene-EmuJ_000956900	Emul_274_333
Emul_gene-EmuJ_000957000	Emul_274_334
Emul_gene-EmuJ_000957200	Emul_274_335
Emul_gene-EmuJ_000957300	Emul_274_336
Emul_gene-EmuJ_000957400	Emul_274_337
Emul_gene-EmuJ_000957500	Emul_274_338
Emul_gene-EmuJ_000957600	Emul_274_339
Emul_gene-EmuJ_000957800	Emul_274_340
Emul_gene-EmuJ_000957900	Emul_274_341
Emul_gene-EmuJ_000958100	Emul_274_342
Emul_gene-EmuJ_000958300	Emul_274_343
Emul_gene-EmuJ_000958400	Emul_274_344
Emul_gene-EmuJ_000958600	Emul_274_345
Emul_gene-EmuJ_000958800	Emul_274_346
Emul_gene-EmuJ_000958900	Emul_274_347
Emul_gene-EmuJ_000959000	Emul_274_348
Emul_gene-EmuJ_000959200	Emul_274_349
Emul_gene-EmuJ_000959300	Emul_274_350
Emul_gene-EmuJ_000959400	Emul_274_351
Emul_gene-EmuJ_000959500	Emul_274_352
Emul_gene-EmuJ_000959600	Emul_274_353
Emul_gene-EmuJ_000959700	Emul_274_354
Emul_gene-EmuJ_000959800	Emul_274_355
Emul_gene-EmuJ_000959900	Emul_274_356
Emul_gene-EmuJ_000960000	Emul_274_357
Emul_gene-EmuJ_000960100	Emul_274_358
Emul_gene-EmuJ_000960200	Emul_274_359
Emul_gene-EmuJ_000960300	Emul_274_360
Emul_gene-EmuJ_000960400	Emul_274_361
Emul_gene-EmuJ_000960500	Emul_274_362
Emul_gene-EmuJ_000960600	Emul_274_363
Emul_gene-EmuJ_000960700	Emul_274_364
Emul_gene-EmuJ_000961000	Emul_274_365
Emul_gene-EmuJ_000961100	Emul_274_366
Emul_gene-EmuJ_000961200	Emul_274_367
Emul_gene-EmuJ_000961300	Emul_274_368
Emul_gene-EmuJ_000961400	Emul_274_369
Emul_gene-EmuJ_000961500	Emul_274_370
Emul_gene-EmuJ_000961600	Emul_274_371
Emul_gene-EmuJ_000961700	Emul_274_372
Emul_gene-EmuJ_000961800	Emul_274_373
Emul_gene-EmuJ_000961900	Emul_274_374
Emul_gene-EmuJ_000962000	Emul_274_375
Emul_gene-EmuJ_000962200	Emul_274_376
Emul_gene-EmuJ_000962300	Emul_274_377
Emul_gene-EmuJ_000962400	Emul_274_378
Emul_gene-EmuJ_000962500	Emul_274_379
Emul_gene-EmuJ_000962600	Emul_274_380
Emul_gene-EmuJ_000962700	Emul_274_381
Emul_gene-EmuJ_000962800	Emul_274_382
Emul_gene-EmuJ_000962900	Emul_274_383
Emul_gene-EmuJ_000963000	Emul_274_384
Emul_gene-EmuJ_000963100	Emul_274_385
Emul_gene-EmuJ_000963200	Emul_274_386
Emul_gene-EmuJ_000963300	Emul_274_387
Emul_gene-EmuJ_000963400	Emul_274_388
Emul_gene-EmuJ_000963500	Emul_274_389
Emul_gene-EmuJ_000963600	Emul_274_390
Emul_gene-EmuJ_000963700	Emul_274_391
Emul_gene-EmuJ_000963800	Emul_274_392
Emul_gene-EmuJ_000963900	Emul_274_393
Emul_gene-EmuJ_000964000	Emul_274_394
Emul_gene-EmuJ_000964100	Emul_274_395
Emul_gene-EmuJ_000964200	Emul_274_396
Emul_gene-EmuJ_000964300	Emul_274_397
Emul_gene-EmuJ_000964400	Emul_274_398
Emul_gene-EmuJ_000964600	Emul_274_399
Emul_gene-EmuJ_000964700	Emul_274_400
Emul_gene-EmuJ_000964800	Emul_274_401
Emul_gene-EmuJ_000964900	Emul_274_402
Emul_gene-EmuJ_000965000	Emul_274_403
Emul_gene-EmuJ_000965100	Emul_274_404
Emul_gene-EmuJ_000965200	Emul_274_405
Emul_gene-EmuJ_000965500	Emul_274_406
Emul_gene-EmuJ_000965600	Emul_274_407
Emul_gene-EmuJ_000965700	Emul_274_408
Emul_gene-EmuJ_000965800	Emul_274_409
Emul_gene-EmuJ_000965900	Emul_274_410
Emul_gene-EmuJ_000966000	Emul_274_411
Emul_gene-EmuJ_000966100	Emul_274_412
Emul_gene-EmuJ_000966200	Emul_274_413
Emul_gene-EmuJ_000966300	Emul_274_414
Emul_gene-EmuJ_000966400	Emul_274_415
Emul_gene-EmuJ_000966500	Emul_274_416
Emul_gene-EmuJ_000966600	Emul_274_417
Emul_gene-EmuJ_000966700	Emul_274_418
Emul_gene-EmuJ_000966800	Emul_274_419
Emul_gene-EmuJ_000967000	Emul_274_420
Emul_gene-EmuJ_000967100	Emul_274_421
Emul_gene-EmuJ_000967200	Emul_274_422
Emul_gene-EmuJ_000967300	Emul_274_423
Emul_gene-EmuJ_000967400	Emul_274_424
Emul_gene-EmuJ_000967500	Emul_274_425
Emul_gene-EmuJ_000967600	Emul_274_426
Emul_gene-EmuJ_000967700	Emul_274_427
Emul_gene-EmuJ_000967800	Emul_274_428
Emul_gene-EmuJ_000967900	Emul_274_429
Emul_gene-EmuJ_000968000	Emul_274_430
Emul_gene-EmuJ_000968100	Emul_274_431
Emul_gene-EmuJ_000968200	Emul_274_432
Emul_gene-EmuJ_000968300	Emul_274_433
Emul_gene-EmuJ_000968400	Emul_274_434
Emul_gene-EmuJ_000968500	Emul_274_435
Emul_gene-EmuJ_000968600	Emul_274_436
Emul_gene-EmuJ_000968700	Emul_274_437
Emul_gene-EmuJ_000968800	Emul_274_438
Emul_gene-EmuJ_000968900	Emul_274_439
Emul_gene-EmuJ_000969000	Emul_274_440
Emul_gene-EmuJ_000969100	Emul_274_441
Emul_gene-EmuJ_000969400	Emul_274_442
Emul_gene-EmuJ_000969500	Emul_274_443
Emul_gene-EmuJ_000969600	Emul_274_444
Emul_gene-EmuJ_000969700	Emul_274_445
Emul_gene-EmuJ_000969800	Emul_274_446
Emul_gene-EmuJ_000969900	Emul_274_447
Emul_gene-EmuJ_000970000	Emul_274_448
Emul_gene-EmuJ_000970100	Emul_274_449
Emul_gene-EmuJ_000970200	Emul_274_450
Emul_gene-EmuJ_000970300	Emul_274_451
Emul_gene-EmuJ_000970400	Emul_274_452
Emul_gene-EmuJ_000970500	Emul_274_453
Emul_gene-EmuJ_000970600	Emul_274_454
Emul_gene-EmuJ_000970700	Emul_274_455
Emul_gene-EmuJ_000970800	Emul_274_456
Emul_gene-EmuJ_000970900	Emul_274_457
Emul_gene-EmuJ_000971000	Emul_274_458
Emul_gene-EmuJ_000971100	Emul_274_459
Emul_gene-EmuJ_000971200	Emul_274_460
Emul_gene-EmuJ_000971300	Emul_274_461
Emul_gene-EmuJ_000971400	Emul_274_462
Emul_gene-EmuJ_000971500	Emul_274_463
Emul_gene-EmuJ_000971600	Emul_274_464
Emul_gene-EmuJ_000971700	Emul_274_465
Emul_gene-EmuJ_000971800	Emul_274_466
Emul_gene-EmuJ_000971900	Emul_274_467
Emul_gene-EmuJ_000972000	Emul_274_468
