#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
H2A_H2A.Z            -          Azfi_s0102.g044568_8-104 -            4.5e-39  122.9   0.1   4.7e-39  122.9   0.1   1.0   1   0   0   1   1   1   1 -
H3_cenH3             -          Azfi_s0103.g044648_24-123 -            5.7e-32  101.1   0.3   6.9e-32  100.8   0.3   1.0   1   0   0   1   1   1   1 -
H3_canonical         -          Azfi_s0103.g044648_24-123 -            1.9e-25   78.9   0.1   2.1e-25   78.7   0.1   1.0   1   0   0   1   1   1   1 -
H3_H3.3              -          Azfi_s0103.g044648_24-123 -            9.6e-25   76.6   0.0   9.9e-25   76.6   0.0   1.1   1   0   0   1   1   1   1 -
H3_cenH3             -          Azfi_s0109.g045300_23-163 -            3.9e-60  193.4   1.0   4.6e-60  193.2   1.0   1.0   1   0   0   1   1   1   1 -
H3_canonical         -          Azfi_s0109.g045300_23-163 -            5.8e-49  155.0   0.1   6.5e-49  154.8   0.1   1.0   1   0   0   1   1   1   1 -
H3_H3.3              -          Azfi_s0109.g045300_23-163 -            8.9e-48  151.2   0.1     1e-47  151.0   0.1   1.1   1   0   0   1   1   1   1 -
H3_canonical         -          Azfi_s0109.g045338_7-107 -            1.7e-52  166.4   0.3   2.2e-52  166.1   0.3   1.0   1   0   0   1   1   1   1 -
H3_H3.3              -          Azfi_s0109.g045338_7-107 -            3.2e-51  162.3   0.3     4e-51  162.0   0.3   1.0   1   0   0   1   1   1   1 -
H3_cenH3             -          Azfi_s0109.g045338_7-107 -            1.1e-49  159.2   1.1   1.4e-49  158.9   1.1   1.0   1   0   0   1   1   1   1 -
H2A_H2A.X            -          Azfi_s0123.g048379_1-99 -            7.5e-56  176.9   0.3   8.2e-56  176.8   0.3   1.0   1   0   0   1   1   1   1 -
H2A_H2A.W            -          Azfi_s0123.g048379_1-99 -            1.9e-53  169.9   0.9     2e-53  169.8   0.9   1.0   1   0   0   1   1   1   1 -
H2A_canonical        -          Azfi_s0123.g048379_1-99 -            2.6e-53  168.7   0.2   2.8e-53  168.6   0.2   1.0   1   0   0   1   1   1   1 -
H2A_macroH2A         -          Azfi_s0123.g048379_1-99 -            3.8e-45  143.7   0.3   4.1e-45  143.6   0.3   1.0   1   0   0   1   1   1   1 -
H2A_H2A.Z            -          Azfi_s0123.g048379_1-99 -            4.9e-40  126.1   0.0   5.1e-40  126.0   0.0   1.0   1   0   0   1   1   1   1 -
H2A_H2A.X            -          Azfi_s0144.g051570_4-99 -            2.1e-56  178.8   0.9   2.2e-56  178.7   0.9   1.0   1   0   0   1   1   1   1 -
H2A_canonical        -          Azfi_s0144.g051570_4-99 -            1.5e-54  172.7   0.8   1.6e-54  172.6   0.8   1.0   1   0   0   1   1   1   1 -
H2A_H2A.W            -          Azfi_s0144.g051570_4-99 -            1.1e-52  167.4   2.2   1.2e-52  167.3   2.2   1.0   1   0   0   1   1   1   1 -
H2A_macroH2A         -          Azfi_s0144.g051570_4-99 -            4.5e-46  146.8   0.7   4.8e-46  146.7   0.7   1.0   1   0   0   1   1   1   1 -
H2A_H2A.Z            -          Azfi_s0144.g051570_4-99 -            7.5e-40  125.5   0.1   7.8e-40  125.4   0.1   1.0   1   0   0   1   1   1   1 -
H2A_H2A.W            -          Azfi_s0154.g053563_78-207 -            2.9e-52  166.0   2.4   3.4e-52  165.8   2.4   1.0   1   0   0   1   1   1   1 -
H2A_H2A.X            -          Azfi_s0154.g053563_78-207 -              5e-51  161.3   1.0   6.2e-51  161.0   1.0   1.1   1   0   0   1   1   1   1 -
H2A_canonical        -          Azfi_s0154.g053563_78-207 -            4.8e-48  151.6   1.0   5.9e-48  151.3   1.0   1.1   1   0   0   1   1   1   1 -
H2A_macroH2A         -          Azfi_s0154.g053563_78-207 -              2e-44  141.4   0.5   2.4e-44  141.1   0.5   1.0   1   0   0   1   1   1   1 -
H2A_H2A.Z            -          Azfi_s0154.g053563_78-207 -            7.8e-39  122.2   0.1   9.3e-39  121.9   0.1   1.1   1   0   0   1   1   1   1 -
H2A_H2A.W            -          Azfi_s0157.g053826_124-228 -            2.7e-55  175.9   1.7   2.9e-55  175.8   1.7   1.0   1   0   0   1   1   1   1 -
H2A_H2A.X            -          Azfi_s0157.g053826_124-228 -            8.8e-55  173.5   0.7     1e-54  173.3   0.7   1.0   1   0   0   1   1   1   1 -
H2A_canonical        -          Azfi_s0157.g053826_124-228 -            4.7e-52  164.6   0.9   5.3e-52  164.4   0.9   1.0   1   0   0   1   1   1   1 -
H2A_macroH2A         -          Azfi_s0157.g053826_124-228 -            1.5e-46  148.3   1.2   1.7e-46  148.1   1.2   1.0   1   0   0   1   1   1   1 -
H2A_H2A.Z            -          Azfi_s0157.g053826_124-228 -            2.6e-39  123.7   0.1   2.9e-39  123.5   0.1   1.0   1   0   0   1   1   1   1 -
H3_H3.3              -          Azfi_s0201.g057556_174-319 -            1.6e-91  292.9   5.2   1.7e-91  292.7   5.2   1.0   1   0   0   1   1   1   1 -
H3_canonical         -          Azfi_s0201.g057556_174-319 -            3.8e-89  285.1   4.1   4.2e-89  285.0   4.1   1.0   1   0   0   1   1   1   1 -
H3_cenH3             -          Azfi_s0201.g057556_174-319 -              4e-66  213.1   4.3   4.5e-66  212.9   4.3   1.0   1   0   0   1   1   1   1 -
H2A_H2A.X            -          Azfi_s0349.g066506_44-161 -              1e-56  179.8   0.8   1.3e-56  179.4   0.8   1.1   1   0   0   1   1   1   1 -
H2A_canonical        -          Azfi_s0349.g066506_44-161 -            1.4e-54  172.8   1.0   1.6e-54  172.6   1.0   1.1   1   0   0   1   1   1   1 -
H2A_H2A.W            -          Azfi_s0349.g066506_44-161 -            2.8e-53  169.3   1.8     3e-53  169.2   1.8   1.0   1   0   0   1   1   1   1 -
H2A_macroH2A         -          Azfi_s0349.g066506_44-161 -            4.6e-46  146.7   1.0     5e-46  146.6   1.0   1.0   1   0   0   1   1   1   1 -
H2A_H2A.Z            -          Azfi_s0349.g066506_44-161 -            3.7e-40  126.4   0.1   4.1e-40  126.3   0.1   1.0   1   0   0   1   1   1   1 -
H2B_canonical        -          Azfi_s0447.g070669_1-131 -            5.9e-54  170.9   6.3     1e-53  170.2   6.3   1.4   1   1   0   1   1   1   1 -
H2B_H2B.Z            -          Azfi_s0447.g070669_1-131 -            2.1e-45  143.5   1.4   2.8e-45  143.1   1.4   1.2   1   0   0   1   1   1   1 -
H2A_H2A.X            -          Azfi_s0447.g070669_1-131 -              1e-05   14.5   2.0   1.9e-05   13.7   2.0   1.6   1   1   0   1   1   1   1 -
H2A_canonical        -          Azfi_s0447.g070669_1-131 -            0.00036    9.7   4.7   0.00015   10.9   0.6   2.0   1   1   1   2   2   2   1 -
H2A_H2A.X            -          Azfi_s0678.g081837_33-99 -              2e-39  123.7   0.6   2.2e-39  123.7   0.6   1.0   1   0   0   1   1   1   1 -
H2A_canonical        -          Azfi_s0678.g081837_33-99 -            3.5e-38  119.7   0.6   3.7e-38  119.6   0.6   1.0   1   0   0   1   1   1   1 -
H2A_H2A.W            -          Azfi_s0678.g081837_33-99 -            2.1e-37  117.7   1.1   2.2e-37  117.7   1.1   1.0   1   0   0   1   1   1   1 -
H2A_macroH2A         -          Azfi_s0678.g081837_33-99 -            1.9e-31   98.7   0.4   2.1e-31   98.5   0.4   1.0   1   0   0   1   1   1   1 -
H2A_H2A.Z            -          Azfi_s0678.g081837_33-99 -            1.8e-27   85.3   0.2   1.9e-27   85.3   0.2   1.0   1   0   0   1   1   1   1 -
H2B_canonical        -          Azfi_s2006.g108631_107-242 -            4.2e-54  171.4   5.4   6.3e-54  170.8   5.4   1.3   1   1   0   1   1   1   1 -
H2B_H2B.Z            -          Azfi_s2006.g108631_107-242 -            7.7e-45  141.6   1.4     1e-44  141.2   1.4   1.2   1   0   0   1   1   1   1 -
H2A_H2A.X            -          Azfi_s2006.g108631_107-242 -            7.8e-06   15.0   1.5   1.3e-05   14.2   1.5   1.5   1   1   0   1   1   1   1 -
H3_H3.3              -          Bden_EGF78877_1-136  -            7.6e-91  290.6   5.4   8.4e-91  290.5   5.4   1.0   1   0   0   1   1   1   1 -
H3_canonical         -          Bden_EGF78877_1-136  -              2e-87  279.5   4.3   2.2e-87  279.4   4.3   1.0   1   0   0   1   1   1   1 -
H3_cenH3             -          Bden_EGF78877_1-136  -            6.5e-62  199.3   4.6     7e-62  199.2   4.6   1.0   1   0   0   1   1   1   1 -
H3_cenH3             -          Bden_EGF79847_5-127  -            7.5e-62  199.1   0.4   8.4e-62  198.9   0.4   1.0   1   0   0   1   1   1   1 -
H3_canonical         -          Bden_EGF79847_5-127  -            2.5e-52  165.9   0.2   3.5e-52  165.4   0.2   1.1   1   0   0   1   1   1   1 -
H3_H3.3              -          Bden_EGF79847_5-127  -            2.1e-49  156.5   0.2   2.9e-49  156.0   0.2   1.1   1   0   0   1   1   1   1 -
H2A_canonical        -          Bden_EGF80066_1-67   -            3.3e-05   13.1   0.0   3.4e-05   13.0   0.0   1.0   1   0   0   1   1   1   1 -
H2A_canonical        -          Bden_EGF80712_26-116 -            5.3e-06   15.7   0.0   5.7e-06   15.6   0.0   1.0   1   0   0   1   1   1   1 -
H2A_H2A.Z            -          Bden_EGF80712_26-116 -            1.2e-05   14.6   0.1   1.4e-05   14.4   0.1   1.1   1   0   0   1   1   1   1 -
H2A_H2A.X            -          Bden_EGF80712_26-116 -              3e-05   13.1   0.0   3.3e-05   12.9   0.0   1.0   1   0   0   1   1   1   1 -
H2B_canonical        -          Bden_EGF83343_12-116 -            2.9e-55  175.1   3.1   3.1e-55  175.0   3.1   1.0   1   0   0   1   1   1   1 -
H2B_H2B.Z            -          Bden_EGF83343_12-116 -            6.5e-43  135.4   1.1   7.7e-43  135.2   1.1   1.0   1   0   0   1   1   1   1 -
H2A_H2A.X            -          Bden_EGF84074_1-90   -            3.4e-55  174.8   0.4     4e-55  174.6   0.4   1.0   1   0   0   1   1   1   1 -
H2A_canonical        -          Bden_EGF84074_1-90   -            1.3e-54  172.8   0.4   1.4e-54  172.8   0.5   1.0   1   0   0   1   1   1   1 -
H2A_H2A.W            -          Bden_EGF84074_1-90   -            4.4e-50  158.9   0.8   4.9e-50  158.8   0.8   1.0   1   0   0   1   1   1   1 -
H2A_macroH2A         -          Bden_EGF84074_1-90   -            3.2e-45  144.0   0.2   3.6e-45  143.8   0.2   1.0   1   0   0   1   1   1   1 -
H2A_H2A.Z            -          Bden_EGF84074_1-90   -            4.5e-40  126.2   0.1   5.3e-40  125.9   0.1   1.0   1   0   0   1   1   1   1 -
H2A_H2A.X            -          Bden_EGF84161_1-90   -            3.4e-55  174.8   0.4     4e-55  174.6   0.4   1.0   1   0   0   1   1   1   1 -
H2A_canonical        -          Bden_EGF84161_1-90   -            1.3e-54  172.8   0.4   1.4e-54  172.8   0.5   1.0   1   0   0   1   1   1   1 -
H2A_H2A.W            -          Bden_EGF84161_1-90   -            4.4e-50  158.9   0.8   4.9e-50  158.8   0.8   1.0   1   0   0   1   1   1   1 -
H2A_macroH2A         -          Bden_EGF84161_1-90   -            3.2e-45  144.0   0.2   3.6e-45  143.8   0.2   1.0   1   0   0   1   1   1   1 -
H2A_H2A.Z            -          Bden_EGF84161_1-90   -            4.5e-40  126.2   0.1   5.3e-40  125.9   0.1   1.0   1   0   0   1   1   1   1 -
H3_H3.3              -          Bdis_KQJ82897_1-136  -            5.7e-92  294.3   5.5   6.4e-92  294.1   5.5   1.0   1   0   0   1   1   1   1 -
H3_canonical         -          Bdis_KQJ82897_1-136  -            3.6e-89  285.2   4.4   3.9e-89  285.1   4.4   1.0   1   0   0   1   1   1   1 -
H3_cenH3             -          Bdis_KQJ82897_1-136  -            8.6e-66  212.0   4.3   9.3e-66  211.9   4.3   1.0   1   0   0   1   1   1   1 -
H2A_H2A.X            -          Bdis_KQJ86512_17-112 -            5.8e-56  177.3   0.6   6.4e-56  177.2   0.6   1.0   1   0   0   1   1   1   1 -
H2A_H2A.W            -          Bdis_KQJ86512_17-112 -            9.5e-53  167.6   1.9     1e-52  167.5   1.9   1.0   1   0   0   1   1   1   1 -
H2A_canonical        -          Bdis_KQJ86512_17-112 -            1.3e-52  166.4   0.5   1.4e-52  166.3   0.5   1.0   1   0   0   1   1   1   1 -
H2A_macroH2A         -          Bdis_KQJ86512_17-112 -            2.5e-46  147.6   0.6   2.7e-46  147.5   0.6   1.0   1   0   0   1   1   1   1 -
H2A_H2A.Z            -          Bdis_KQJ86512_17-112 -              4e-39  123.1   0.1   4.2e-39  123.0   0.1   1.0   1   0   0   1   1   1   1 -
H3_H3.3              -          Bdis_KQJ86807_1-136  -            2.8e-91  292.1   5.6   3.1e-91  291.9   5.6   1.0   1   0   0   1   1   1   1 -
H3_canonical         -          Bdis_KQJ86807_1-136  -            7.4e-89  284.2   4.5   8.2e-89  284.0   4.5   1.0   1   0   0   1   1   1   1 -
H3_cenH3             -          Bdis_KQJ86807_1-136  -            2.7e-65  210.4   4.2   2.9e-65  210.3   4.2   1.0   1   0   0   1   1   1   1 -
H2A_H2A.Z            -          Bdis_KQJ88021_7-112  -              3e-58  185.1   0.8   3.2e-58  185.0   0.8   1.0   1   0   0   1   1   1   1 -
H2A_canonical        -          Bdis_KQJ88021_7-112  -            5.2e-44  138.6   0.8   5.7e-44  138.5   0.8   1.0   1   0   0   1   1   1   1 -
H2A_H2A.X            -          Bdis_KQJ88021_7-112  -            4.4e-41  129.1   0.6   5.2e-41  128.9   0.6   1.0   1   0   0   1   1   1   1 -
H2A_H2A.W            -          Bdis_KQJ88021_7-112  -            2.4e-38  120.8   0.7   2.8e-38  120.6   0.7   1.0   1   0   0   1   1   1   1 -
H2A_macroH2A         -          Bdis_KQJ88021_7-112  -            2.7e-36  114.6   0.3   3.2e-36  114.4   0.3   1.0   1   0   0   1   1   1   1 -
H2A_canonical        -          Bdis_KQJ88292_1-81   -            1.7e-06   17.2   0.0   2.2e-06   16.9   0.0   1.0   1   0   0   1   1   1   1 -
H2A_H2A.X            -          Bdis_KQJ88292_1-81   -              6e-06   15.3   0.0   6.6e-06   15.2   0.0   1.0   1   0   0   1   1   1   1 -
H2A_H2A.W            -          Bdis_KQJ89933_16-111 -            3.2e-61  195.1   1.7   3.4e-61  195.0   1.7   1.0   1   0   0   1   1   1   1 -
H2A_H2A.X            -          Bdis_KQJ89933_16-111 -            1.9e-52  165.9   0.2     2e-52  165.8   0.2   1.0   1   0   0   1   1   1   1 -
H2A_canonical        -          Bdis_KQJ89933_16-111 -            2.6e-52  165.4   0.3   2.7e-52  165.4   0.3   1.0   1   0   0   1   1   1   1 -
H2A_macroH2A         -          Bdis_KQJ89933_16-111 -            3.3e-45  143.9   0.3   3.5e-45  143.8   0.3   1.0   1   0   0   1   1   1   1 -
H2A_H2A.Z            -          Bdis_KQJ89933_16-111 -            8.9e-39  122.0   0.0   9.2e-39  121.9   0.0   1.0   1   0   0   1   1   1   1 -
H2A_H2A.X            -          Bdis_KQJ90692_50-154 -            1.8e-07   20.3   0.1   1.9e-07   20.2   0.1   1.1   1   0   0   1   1   1   1 -
H2A_canonical        -          Bdis_KQJ90692_50-154 -            3.9e-07   19.3   0.1   4.2e-07   19.2   0.1   1.1   1   0   0   1   1   1   1 -
H2A_macroH2A         -          Bdis_KQJ90692_50-154 -            2.9e-05   12.5   0.1   3.4e-05   12.2   0.1   1.0   1   0   0   1   1   1   1 -
H2A_H2A.W            -          Bdis_KQJ90692_50-154 -            4.1e-05   12.8   0.0   4.9e-05   12.6   0.0   1.1   1   0   0   1   1   1   1 -
H3_canonical         -          Bdis_KQJ91588_34-126 -            2.8e-05   13.6   0.1   3.2e-05   13.3   0.1   1.1   1   0   0   1   1   1   1 -
H2B_canonical        -          Bdis_KQJ91633_142-278 -            4.4e-36  113.1   5.8   1.3e-35  111.6   5.8   1.7   1   1   0   1   1   1   1 -
H2B_H2B.Z            -          Bdis_KQJ91633_142-278 -            2.2e-29   91.7   0.2     3e-29   91.3   0.2   1.3   1   1   0   1   1   1   1 -
H2A_H2A.X            -          Bdis_KQJ93544_68-177 -            6.3e-07   18.5   0.0   7.8e-07   18.2   0.0   1.1   1   0   0   1   1   1   1 -
H2A_canonical        -          Bdis_KQJ93544_68-177 -            1.3e-06   17.6   0.0   1.5e-06   17.4   0.0   1.1   1   0   0   1   1   1   1 -
H2A_canonical        -          Bdis_KQJ95562_43-151 -            3.5e-05   13.0   0.0     4e-05   12.8   0.0   1.1   1   0   0   1   1   1   1 -
H2A_H2A.X            -          Bdis_KQJ95562_43-151 -            3.9e-05   12.7   0.0   4.4e-05   12.5   0.0   1.1   1   0   0   1   1   1   1 -
H2A_H2A.X            -          Bdis_KQJ95565_80-174 -            3.4e-05   12.9   0.0   3.7e-05   12.8   0.0   1.0   1   0   0   1   1   1   1 -
H2A_canonical        -          Bdis_KQJ95565_80-174 -            7.9e-05   11.9   0.0   8.5e-05   11.8   0.0   1.0   1   0   0   1   1   1   1 -
H2A_H2A.X            -          Bdis_KQJ95594_1-65   -            8.1e-05   11.7   0.0   9.7e-05   11.4   0.0   1.1   1   0   0   1   1   1   1 -
H3_canonical         -          Bdis_KQJ95913_1-91   -            4.6e-48  152.1   0.8   5.2e-48  151.9   0.8   1.0   1   0   0   1   1   1   1 -
H3_H3.3              -          Bdis_KQJ95913_1-91   -            1.2e-46  147.5   0.8   1.4e-46  147.3   0.8   1.0   1   0   0   1   1   1   1 -
H3_cenH3             -          Bdis_KQJ95913_1-91   -            2.6e-45  144.8   1.9     3e-45  144.6   1.9   1.0   1   0   0   1   1   1   1 -
H3_H3.3              -          Bdis_KQJ95914_1-128  -            9.9e-58  183.4   6.0   2.1e-57  182.4   6.0   1.5   1   1   0   1   1   1   1 -
H3_canonical         -          Bdis_KQJ95914_1-128  -              5e-55  174.6   5.0   1.1e-54  173.5   5.0   1.5   1   1   0   1   1   1   1 -
H3_cenH3             -          Bdis_KQJ95914_1-128  -              1e-42  136.4   0.6   1.1e-42  136.2   0.6   1.2   1   0   0   1   1   1   1 -
H3_H3.3              -          Bdis_KQJ95915_1-138  -            3.8e-79  252.8   3.3   4.2e-79  252.6   3.3   1.0   1   0   0   1   1   1   1 -
H3_canonical         -          Bdis_KQJ95915_1-138  -            1.9e-77  247.3   2.5     2e-77  247.1   2.5   1.0   1   0   0   1   1   1   1 -
H3_cenH3             -          Bdis_KQJ95915_1-138  -              7e-63  202.4   1.8   7.3e-63  202.4   1.8   1.0   1   0   0   1   1   1   1 -
H2A_H2A.Z            -          Bdis_KQJ96738_14-118 -            9.7e-59  186.7   0.8     1e-58  186.6   0.8   1.0   1   0   0   1   1   1   1 -
H2A_canonical        -          Bdis_KQJ96738_14-118 -            1.1e-43  137.5   0.9   1.2e-43  137.4   0.9   1.0   1   0   0   1   1   1   1 -
H2A_H2A.X            -          Bdis_KQJ96738_14-118 -            1.2e-41  131.0   0.9   1.2e-41  130.9   0.9   1.0   1   0   0   1   1   1   1 -
H2A_H2A.W            -          Bdis_KQJ96738_14-118 -            3.7e-38  120.2   1.2     4e-38  120.1   1.2   1.0   1   0   0   1   1   1   1 -
H2A_macroH2A         -          Bdis_KQJ96738_14-118 -            1.2e-36  115.7   0.5   1.4e-36  115.5   0.5   1.0   1   0   0   1   1   1   1 -
H2A_H2A.X            -          Bdis_KQJ98815_51-160 -            1.7e-07   20.3   0.1   1.7e-07   20.3   0.1   1.1   1   0   0   1   1   1   1 -
H2A_canonical        -          Bdis_KQJ98815_51-160 -            4.1e-07   19.3   0.0   4.6e-07   19.1   0.0   1.1   1   0   0   1   1   1   1 -
H2A_macroH2A         -          Bdis_KQJ98815_51-160 -            3.3e-05   12.3   0.1   3.9e-05   12.1   0.1   1.1   1   0   0   1   1   1   1 -
H2A_H2A.W            -          Bdis_KQJ98815_51-160 -            4.1e-05   12.8   0.0   4.2e-05   12.8   0.0   1.1   1   0   0   1   1   1   1 -
H3_canonical         -          Bdis_KQJ99836_1-104  -            3.1e-64  204.4   0.4   3.4e-64  204.3   0.4   1.0   1   0   0   1   1   1   1 -
H3_H3.3              -          Bdis_KQJ99836_1-104  -            7.2e-64  203.3   0.5   7.8e-64  203.2   0.5   1.0   1   0   0   1   1   1   1 -
H3_cenH3             -          Bdis_KQJ99836_1-104  -            1.5e-59  191.5   0.6   1.8e-59  191.3   0.6   1.0   1   0   0   1   1   1   1 -
H2B_canonical        -          Bdis_KQK02276_5-142  -            1.7e-51  162.9  10.8   1.6e-50  159.8  10.8   1.9   1   1   0   1   1   1   1 -
H2B_H2B.Z            -          Bdis_KQK02276_5-142  -            2.6e-43  136.7   0.7   2.6e-43  136.7   0.7   1.7   1   1   1   2   2   2   1 -
H2B_canonical        -          Bdis_KQK02281_1-141  -            3.9e-51  161.8  12.1   4.1e-50  158.5  12.1   1.9   1   1   0   1   1   1   1 -
H2B_H2B.Z            -          Bdis_KQK02281_1-141  -            4.5e-42  132.7   1.5   4.5e-42  132.7   1.5   1.5   1   1   1   2   2   2   1 -
H2A_canonical        -          Bdis_KQK03061_38-176 -            4.2e-06   16.0   2.1   5.4e-06   15.6   2.1   1.2   1   0   0   1   1   1   1 -
H2A_H2A.X            -          Bdis_KQK03061_38-176 -            8.2e-06   14.9   1.5   1.1e-05   14.5   1.5   1.2   1   0   0   1   1   1   1 -
H2A_canonical        -          Bdis_KQK05632_1-81   -            1.9e-05   13.9   0.0     2e-05   13.8   0.0   1.0   1   0   0   1   1   1   1 -
H3_cenH3             -          Bdis_KQK05678_107-239 -            1.9e-56  181.4   0.2     2e-56  181.3   0.2   1.0   1   0   0   1   1   1   1 -
H3_canonical         -          Bdis_KQK05678_107-239 -            2.2e-45  143.4   0.1   2.6e-45  143.2   0.1   1.0   1   0   0   1   1   1   1 -
H3_H3.3              -          Bdis_KQK05678_107-239 -            1.1e-44  141.2   0.2   1.2e-44  141.1   0.2   1.0   1   0   0   1   1   1   1 -
H2A_H2A.W            -          Bdis_KQK05873_12-108 -              3e-61  195.2   2.4   3.3e-61  195.1   2.4   1.0   1   0   0   1   1   1   1 -
H2A_canonical        -          Bdis_KQK05873_12-108 -            2.2e-51  162.4   0.5   2.3e-51  162.4   0.5   1.0   1   0   0   1   1   1   1 -
H2A_H2A.X            -          Bdis_KQK05873_12-108 -            2.5e-51  162.3   0.4   2.6e-51  162.3   0.4   1.0   1   0   0   1   1   1   1 -
H2A_macroH2A         -          Bdis_KQK05873_12-108 -              5e-45  143.3   0.4   5.7e-45  143.1   0.4   1.0   1   0   0   1   1   1   1 -
H2A_H2A.Z            -          Bdis_KQK05873_12-108 -            9.7e-39  121.9   0.0   1.1e-38  121.7   0.0   1.0   1   0   0   1   1   1   1 -
H2B_canonical        -          Bdis_KQK05897_1-133  -            2.3e-50  159.3  13.3   9.5e-50  157.3  13.3   1.8   1   1   0   1   1   1   1 -
H2B_H2B.Z            -          Bdis_KQK05897_1-133  -            4.8e-42  132.6   1.1   4.8e-42  132.6   1.1   1.5   1   1   1   2   2   2   1 -
H2B_canonical        -          Bdis_KQK06658_1-139  -            1.7e-51  162.9   9.6     1e-50  160.4   9.6   1.8   1   1   0   1   1   1   1 -
H2B_H2B.Z            -          Bdis_KQK06658_1-139  -            2.5e-43  136.8   0.5   3.5e-43  136.3   0.5   1.2   1   0   0   1   1   1   1 -
H2A_H2A.W            -          Bdis_KQK07730_12-108 -            7.9e-63  200.4   2.1   8.6e-63  200.2   2.1   1.0   1   0   0   1   1   1   1 -
H2A_canonical        -          Bdis_KQK07730_12-108 -            9.4e-53  166.9   0.4     1e-52  166.8   0.4   1.0   1   0   0   1   1   1   1 -
H2A_H2A.X            -          Bdis_KQK07730_12-108 -            2.8e-52  165.4   0.3     3e-52  165.3   0.3   1.0   1   0   0   1   1   1   1 -
H2A_macroH2A         -          Bdis_KQK07730_12-108 -            8.7e-45  142.5   0.2   9.4e-45  142.4   0.2   1.0   1   0   0   1   1   1   1 -
H2A_H2A.Z            -          Bdis_KQK07730_12-108 -              7e-39  122.3   0.0   7.9e-39  122.1   0.0   1.0   1   0   0   1   1   1   1 -
H2B_canonical        -          Bdis_KQK10503_1-126  -            1.5e-54  172.8   4.1   2.2e-54  172.3   4.1   1.3   1   0   0   1   1   1   1 -
H2B_H2B.Z            -          Bdis_KQK10503_1-126  -              5e-42  132.6   1.1   5.9e-42  132.3   1.1   1.2   1   0   0   1   1   1   1 -
H2A_H2A.W            -          Bdis_KQK11794_1-97   -            4.2e-57  181.7   1.7   4.6e-57  181.6   1.7   1.0   1   0   0   1   1   1   1 -
H2A_canonical        -          Bdis_KQK11794_1-97   -            5.1e-49  154.8   0.4   5.5e-49  154.7   0.4   1.0   1   0   0   1   1   1   1 -
H2A_H2A.X            -          Bdis_KQK11794_1-97   -            1.5e-48  153.3   0.3   1.7e-48  153.2   0.3   1.0   1   0   0   1   1   1   1 -
H2A_macroH2A         -          Bdis_KQK11794_1-97   -            1.4e-41  132.0   0.5   1.5e-41  131.9   0.5   1.0   1   0   0   1   1   1   1 -
H2A_H2A.Z            -          Bdis_KQK11794_1-97   -            2.6e-37  117.2   0.1     3e-37  117.0   0.1   1.0   1   0   0   1   1   1   1 -
H2B_canonical        -          Bdis_KQK13244_1-139  -            6.8e-51  161.0  13.8   6.5e-50  157.8  13.8   1.9   1   1   0   1   1   1   1 -
H2B_H2B.Z            -          Bdis_KQK13244_1-139  -            2.4e-42  133.6   1.0   2.4e-42  133.6   1.0   1.3   2   0   0   2   2   2   1 -
H2A_H2A.X            -          Bdis_KQK13476_3-101  -            1.1e-57  182.9   0.8   1.1e-57  182.8   0.8   1.0   1   0   0   1   1   1   1 -
H2A_canonical        -          Bdis_KQK13476_3-101  -              2e-53  169.0   0.7   2.2e-53  168.9   0.7   1.0   1   0   0   1   1   1   1 -
H2A_H2A.W            -          Bdis_KQK13476_3-101  -            3.9e-53  168.8   2.2   4.2e-53  168.7   2.2   1.0   1   0   0   1   1   1   1 -
H2A_macroH2A         -          Bdis_KQK13476_3-101  -            1.9e-47  151.3   0.8   2.1e-47  151.1   0.8   1.0   1   0   0   1   1   1   1 -
H2A_H2A.Z            -          Bdis_KQK13476_3-101  -            4.3e-40  126.2   0.1   4.5e-40  126.2   0.1   1.0   1   0   0   1   1   1   1 -
H2A_H2A.X            -          Bdis_KQK15862_4-100  -            4.3e-55  174.5   1.1   4.6e-55  174.4   1.1   1.0   1   0   0   1   1   1   1 -
H2A_canonical        -          Bdis_KQK15862_4-100  -            4.2e-54  171.2   1.0   4.5e-54  171.1   1.0   1.0   1   0   0   1   1   1   1 -
H2A_H2A.W            -          Bdis_KQK15862_4-100  -            3.3e-53  169.1   2.0   3.5e-53  169.0   2.0   1.0   1   0   0   1   1   1   1 -
H2A_macroH2A         -          Bdis_KQK15862_4-100  -            2.2e-45  144.5   0.7   2.5e-45  144.3   0.7   1.0   1   0   0   1   1   1   1 -
H2A_H2A.Z            -          Bdis_KQK15862_4-100  -            9.4e-40  125.1   0.2   9.8e-40  125.1   0.2   1.0   1   0   0   1   1   1   1 -
H2A_H2A.X            -          Bdis_KQK15863_5-100  -            1.9e-55  175.6   0.9     2e-55  175.6   0.9   1.0   1   0   0   1   1   1   1 -
H2A_canonical        -          Bdis_KQK15863_5-100  -            1.4e-54  172.7   0.9   1.5e-54  172.7   0.9   1.0   1   0   0   1   1   1   1 -
H2A_H2A.W            -          Bdis_KQK15863_5-100  -            5.6e-53  168.4   1.9   5.9e-53  168.3   1.9   1.0   1   0   0   1   1   1   1 -
