#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
H2A_H2A.X            -            137 Andgod_ANDGO_07080.mRNA.1_21-127 -            107     3e-40  126.4   1.5   1   1   1.8e-40   3.5e-40  126.2   1.5     6   101     9   105     4   107 0.89 -
H2A_macroH2A         -            369 Andgod_ANDGO_07080.mRNA.1_21-127 -            107   5.9e-36  113.5   0.6   1   1   3.3e-36   6.5e-36  113.3   0.6     7    96    16   106    10   107 0.94 -
H3_cenH3             -            268 Andgod_ANDGO_07580.mRNA.1_32-151 -            120   1.3e-62  201.6   0.6   1   1   4.2e-63   1.4e-62  201.4   0.6   156   258    11   117     1   119 0.92 -
H3_canonical         -            136 Andgod_ANDGO_07580.mRNA.1_32-151 -            120   2.6e-49  156.1   0.1   1   1   9.2e-50   3.1e-49  155.9   0.1    37   134    16   115     4   117 0.93 -
H3_H3.3              -            136 Andgod_ANDGO_07580.mRNA.1_32-151 -            120   1.8e-48  153.4   0.2   1   1   6.5e-49   2.2e-48  153.2   0.2    37   134    16   115     5   117 0.93 -
H2B_canonical        -            126 Andgod_ANDGO_07679.mRNA.1_1-116 -            116   2.7e-52  165.5   3.3   1   1   6.5e-53   3.3e-52  165.3   3.3     3   111     4   116     2   116 0.87 -
H2B_H2B.Z            -            123 Andgod_ANDGO_07679.mRNA.1_1-116 -            116   4.5e-42  132.7   3.5   1   1   1.6e-42   7.8e-42  131.9   3.5    20   107    29   116     1   116 0.84 -
H2B_canonical        -            126 Andgod_ANDGO_08629.mRNA.1_1-116 -            116   2.7e-52  165.5   4.1   1   1   6.4e-53   3.2e-52  165.3   4.1     3   111     4   116     2   116 0.89 -
H2B_H2B.Z            -            123 Andgod_ANDGO_08629.mRNA.1_1-116 -            116     3e-42  133.3   3.2   1   1     1e-42   5.2e-42  132.5   3.2    19   107    28   116     1   116 0.85 -
H3_H3.3              -            136 Apla_XP_022080340.1_138-282 -            145   4.8e-91  291.3   5.4   1   1   1.6e-91   5.4e-91  291.1   5.4     1   136    10   145    10   145 1.00 -
H3_canonical         -            136 Apla_XP_022080340.1_138-282 -            145     3e-89  285.4   4.5   1   1     1e-89   3.4e-89  285.3   4.5     1   136    10   145    10   145 1.00 -
H3_cenH3             -            268 Apla_XP_022080340.1_138-282 -            145   3.9e-65  209.8   6.2   1   1   1.3e-65   4.5e-65  209.6   6.2   123   256     9   143     3   145 0.85 -
H2A_canonical        -            130 Apla_XP_022080478.1_1-98 -             98   4.5e-58  184.1   0.9   1   1   2.4e-58   4.9e-58  183.9   0.9     1    99     1    98     1    98 0.98 -
H2A_H2A.X            -            137 Apla_XP_022080478.1_1-98 -             98   1.8e-57  182.2   1.0   1   1   9.6e-58   1.9e-57  182.1   1.0     1   101     1    97     1    98 0.97 -
H2A_H2A.W            -            156 Apla_XP_022080478.1_1-98 -             98   6.3e-52  164.9   1.8   1   1   3.4e-52   6.8e-52  164.8   1.8    16   110     3    98     1    98 0.95 -
H2A_macroH2A         -            369 Apla_XP_022080478.1_1-98 -             98     7e-50  159.3   1.0   1   1   3.8e-50   7.6e-50  159.2   1.0     1    95     1    97     1    98 0.96 -
H2A_H2A.Z            -            140 Apla_XP_022080478.1_1-98 -             98     1e-41  131.5   0.1   1   1   5.3e-42   1.1e-41  131.4   0.1    18   112     4    97     1    98 0.94 -
H2B_canonical        -            126 Apla_XP_022080479.1_13-107 -             95   1.3e-56  179.4   0.8   1   1   4.3e-57   1.4e-56  179.3   0.8    20   111     4    95     1    95 0.96 -
H2B_H2B.Z            -            123 Apla_XP_022080479.1_13-107 -             95     2e-44  140.3   0.4   1   1   6.4e-45   2.1e-44  140.2   0.4    15   107     3    95     1    95 0.92 -
H2A_H2A.X            -            137 Apla_XP_022080479.1_13-107 -             95     6e-05   12.1   0.9   1   1   2.4e-05   8.1e-05   11.7   0.9    41    92    33    84     1    93 0.62 -
H2B_canonical        -            126 Apla_XP_022081763.1_170-248 -             79   4.7e-05   12.9   0.0   1   1   1.1e-05   5.7e-05   12.6   0.0    44    95    16    67    11    71 0.93 -
H2B_H2B.Z            -            123 Apla_XP_022081763.1_170-248 -             79   8.8e-05   12.2   0.0   1   1   2.1e-05    0.0001   12.0   0.0    38    91    14    67    10    73 0.92 -
H3_H3.3              -            136 Apla_XP_022082253.1_1-136 -            136   2.1e-90  289.2   5.6   1   1     7e-91   2.3e-90  289.1   5.6     1   136     1   136     1   136 1.00 -
H3_canonical         -            136 Apla_XP_022082253.1_1-136 -            136     2e-88  282.7   4.5   1   1   6.8e-89   2.3e-88  282.6   4.5     1   136     1   136     1   136 1.00 -
H3_cenH3             -            268 Apla_XP_022082253.1_1-136 -            136   2.8e-64  207.0   5.1   1   1   8.9e-65     3e-64  206.9   5.1   127   256     4   134     1   136 0.83 -
H2A_H2A.Z            -            140 Apla_XP_022086624.1_1-104 -            104   8.7e-60  190.0   0.6   1   1   4.8e-60   9.6e-60  189.9   0.6    18   115     7   104     1   104 0.94 -
H2A_canonical        -            130 Apla_XP_022086624.1_1-104 -            104   1.9e-46  146.4   0.8   1   1     1e-46   2.1e-46  146.3   0.8     4   100     6   103     1   104 0.93 -
H2A_H2A.X            -            137 Apla_XP_022086624.1_1-104 -            104   2.1e-42  133.4   0.7   1   1   1.1e-42   2.2e-42  133.3   0.7     7   102     5   102     1   104 0.87 -
H2A_H2A.W            -            156 Apla_XP_022086624.1_1-104 -            104   1.3e-39  124.9   1.4   1   1   6.7e-40   1.3e-39  124.9   1.4    13   110     4   102     1   104 0.94 -
H2A_macroH2A         -            369 Apla_XP_022086624.1_1-104 -            104   1.6e-39  125.3   0.7   1   1   8.7e-40   1.7e-39  125.1   0.7     5    96    10   102     6   104 0.95 -
H3_H3.3              -            136 Apla_XP_022088067.1_141-285 -            145   4.8e-91  291.3   5.4   1   1   1.6e-91   5.4e-91  291.1   5.4     1   136    10   145    10   145 1.00 -
H3_canonical         -            136 Apla_XP_022088067.1_141-285 -            145     3e-89  285.4   4.5   1   1     1e-89   3.4e-89  285.3   4.5     1   136    10   145    10   145 1.00 -
H3_cenH3             -            268 Apla_XP_022088067.1_141-285 -            145   1.2e-65  211.5   6.3   1   1   3.9e-66   1.3e-65  211.4   6.3   120   256     6   143     1   145 0.81 -
H2A_H2A.X            -            137 Apla_XP_022088152.1_8-113 -            106   6.4e-08   21.7   0.0   1   1   2.1e-08   6.8e-08   21.6   0.0    28    96    33   101    15   106 0.90 -
H2A_canonical        -            130 Apla_XP_022088152.1_8-113 -            106   9.7e-08   21.3   0.0   1   1   3.2e-08   1.1e-07   21.1   0.0    24    97    32   105    15   106 0.87 -
H2A_H2A.W            -            156 Apla_XP_022088152.1_8-113 -            106   3.7e-05   13.0   0.0   1   1   1.2e-05     4e-05   12.9   0.0    36   101    33    98    18   106 0.90 -
H2A_canonical        -            130 Apla_XP_022088169.1_1-98 -             98   5.3e-58  183.8   0.9   1   1   2.9e-58   5.8e-58  183.7   0.9     1    99     1    98     1    98 0.98 -
H2A_H2A.X            -            137 Apla_XP_022088169.1_1-98 -             98   1.4e-57  182.6   1.0   1   1   7.5e-58   1.5e-57  182.5   1.0     1   101     1    97     1    98 0.98 -
H2A_H2A.W            -            156 Apla_XP_022088169.1_1-98 -             98   5.3e-52  165.2   1.9   1   1   2.9e-52   5.7e-52  165.1   1.9    15   110     2    98     1    98 0.95 -
H2A_macroH2A         -            369 Apla_XP_022088169.1_1-98 -             98   4.2e-50  160.0   0.9   1   1   2.2e-50   4.5e-50  159.9   0.9     1    95     1    97     1    98 0.96 -
H2A_H2A.Z            -            140 Apla_XP_022088169.1_1-98 -             98   8.6e-42  131.8   0.1   1   1   4.5e-42   9.1e-42  131.7   0.1    18   112     4    97     1    98 0.94 -
H2A_canonical        -            130 Apla_XP_022088700.1_2-84 -             83   3.4e-06   16.3   0.0   1   1   7.5e-07   3.7e-06   16.2   0.0    22    88     7    73     2    82 0.84 -
H2A_H2A.X            -            137 Apla_XP_022088700.1_2-84 -             83   9.5e-06   14.7   0.0   1   1   2.2e-06   1.1e-05   14.5   0.0    27    91     9    73     2    81 0.89 -
H3_cenH3             -            268 Apla_XP_022088904.1_61-176 -            116   1.8e-62  201.1   1.0   1   1     6e-63     2e-62  200.9   1.0   157   259    13   114     3   116 0.94 -
H3_canonical         -            136 Apla_XP_022088904.1_61-176 -            116   6.1e-52  164.6   0.6   1   1   2.1e-52     7e-52  164.4   0.6    35   134    11   111     6   113 0.95 -
H3_H3.3              -            136 Apla_XP_022088904.1_61-176 -            116   9.8e-50  157.5   0.3   1   1   3.3e-50   1.1e-49  157.4   0.3    35   134    11   111     4   113 0.95 -
H3_H3.3              -            136 Apla_XP_022090676.1_1-136 -            136   8.6e-92  293.7   5.1   1   1   2.9e-92   9.5e-92  293.6   5.1     1   136     1   136     1   136 1.00 -
H3_canonical         -            136 Apla_XP_022090676.1_1-136 -            136   4.3e-88  281.7   4.0   1   1   1.4e-88   4.7e-88  281.6   4.0     1   136     1   136     1   136 1.00 -
H3_cenH3             -            268 Apla_XP_022090676.1_1-136 -            136   2.1e-64  207.5   4.0   1   1   6.7e-65   2.2e-64  207.4   4.0   126   256     3   134     1   136 0.85 -
H2B_canonical        -            126 Apla_XP_022092439.1_1-117 -            117   2.9e-55  175.1   1.9   1   1   6.6e-56   3.3e-55  174.9   1.9     7   111    14   117     4   117 0.83 -
H2B_H2B.Z            -            123 Apla_XP_022092439.1_1-117 -            117   3.5e-45  142.7   1.0   1   1     8e-46     4e-45  142.6   1.0     4   107    14   117     6   117 0.83 -
H2A_H2A.Z            -            140 Apla_XP_022092476.1_2-81 -             80   1.5e-05   14.3   0.1   1   1   3.4e-06   1.7e-05   14.1   0.1    34    98     4    69     1    73 0.88 -
H2A_canonical        -            130 Apla_XP_022092476.1_2-81 -             80   3.2e-05   13.1   0.0   1   1   8.3e-06   4.2e-05   12.8   0.0    21    85     4    70     2    74 0.88 -
H2B_canonical        -            126 Apla_XP_022099243.1_39-133 -             95     3e-05   13.5   0.0   1   1   3.3e-06   3.3e-05   13.4   0.0    42    98    27    84     8    88 0.88 -
H2A_canonical        -            130 Apla_XP_022103217.1_1-98 -             98   5.3e-58  183.8   0.9   1   1   2.9e-58   5.8e-58  183.7   0.9     1    99     1    98     1    98 0.98 -
H2A_H2A.X            -            137 Apla_XP_022103217.1_1-98 -             98   1.4e-57  182.6   1.0   1   1   7.5e-58   1.5e-57  182.5   1.0     1   101     1    97     1    98 0.98 -
H2A_H2A.W            -            156 Apla_XP_022103217.1_1-98 -             98   5.3e-52  165.2   1.9   1   1   2.9e-52   5.7e-52  165.1   1.9    15   110     2    98     1    98 0.95 -
H2A_macroH2A         -            369 Apla_XP_022103217.1_1-98 -             98   4.2e-50  160.0   0.9   1   1   2.2e-50   4.5e-50  159.9   0.9     1    95     1    97     1    98 0.96 -
H2A_H2A.Z            -            140 Apla_XP_022103217.1_1-98 -             98   8.6e-42  131.8   0.1   1   1   4.5e-42   9.1e-42  131.7   0.1    18   112     4    97     1    98 0.94 -
H2A_H2A.X            -            137 Apla_XP_022105286.1_49-171 -            123   1.8e-18   55.9   0.0   1   1   1.1e-18   2.2e-18   55.6   0.0    22   101    43   121    29   123 0.91 -
H2A_canonical        -            130 Apla_XP_022105286.1_49-171 -            123   1.3e-16   50.0   0.0   1   1   7.7e-17   1.5e-16   49.7   0.0    19    98    43   121    29   123 0.90 -
H2A_macroH2A         -            369 Apla_XP_022105286.1_49-171 -            123   2.8e-14   42.1   0.0   1   1   1.6e-14   3.2e-14   42.0   0.0    17    94    44   120    33   123 0.92 -
H2A_H2A.W            -            156 Apla_XP_022105286.1_49-171 -            123   3.7e-14   42.2   0.0   1   1   2.1e-14   4.3e-14   42.0   0.0    31   107    44   119    31   123 0.90 -
H2A_H2A.Z            -            140 Apla_XP_022105286.1_49-171 -            123   9.9e-14   40.8   0.0   1   1   6.4e-14   1.3e-13   40.5   0.0    32   108    43   117    28   122 0.89 -
H2A_H2A.X            -            137 Apla_XP_022105288.1_49-171 -            123   1.8e-18   55.9   0.0   1   1   1.1e-18   2.2e-18   55.6   0.0    22   101    43   121    29   123 0.91 -
H2A_canonical        -            130 Apla_XP_022105288.1_49-171 -            123   1.3e-16   50.0   0.0   1   1   7.7e-17   1.5e-16   49.7   0.0    19    98    43   121    29   123 0.90 -
H2A_macroH2A         -            369 Apla_XP_022105288.1_49-171 -            123   2.8e-14   42.1   0.0   1   1   1.6e-14   3.2e-14   42.0   0.0    17    94    44   120    33   123 0.92 -
H2A_H2A.W            -            156 Apla_XP_022105288.1_49-171 -            123   3.7e-14   42.2   0.0   1   1   2.1e-14   4.3e-14   42.0   0.0    31   107    44   119    31   123 0.90 -
H2A_H2A.Z            -            140 Apla_XP_022105288.1_49-171 -            123   9.9e-14   40.8   0.0   1   1   6.4e-14   1.3e-13   40.5   0.0    32   108    43   117    28   122 0.89 -
H2A_H2A.X            -            137 Apla_XP_022106309.1_8-101 -             94   2.3e-53  168.9   0.2   1   1   1.3e-53   2.5e-53  168.8   0.2     9   101     1    93     1    94 0.96 -
H2A_canonical        -            130 Apla_XP_022106309.1_8-101 -             94   4.1e-53  168.0   0.2   1   1   2.2e-53   4.4e-53  167.9   0.2    11    98     6    93     1    94 0.94 -
H2A_H2A.W            -            156 Apla_XP_022106309.1_8-101 -             94   5.4e-49  155.4   0.5   1   1   2.8e-49   5.7e-49  155.3   0.5    22   109     6    93     1    94 0.94 -
H2A_macroH2A         -            369 Apla_XP_022106309.1_8-101 -             94   4.9e-45  143.4   0.3   1   1   2.5e-45   5.1e-45  143.3   0.3    11    95     9    93     1    94 0.94 -
H2A_H2A.Z            -            140 Apla_XP_022106309.1_8-101 -             94   2.5e-39  123.8   0.0   1   1   1.3e-39   2.6e-39  123.7   0.0    26   112     8    93     1    94 0.92 -
H3_cenH3             -            268 Apla_XP_022107282.1_462-578 -            117   3.2e-07   20.0   0.7   1   1   1.1e-07   3.8e-07   19.7   0.7   191   261    17    84    15    92 0.86 -
H3_canonical         -            136 Apla_XP_022107282.1_462-578 -            117   3.8e-07   19.6   0.1   1   1   1.6e-07   5.3e-07   19.1   0.1    71   133    17    78    13    82 0.87 -
H3_H3.3              -            136 Apla_XP_022107282.1_462-578 -            117   4.2e-07   19.5   0.1   1   1   1.8e-07   5.8e-07   19.1   0.1    71   133    17    78    10    82 0.88 -
H2A_canonical        -            130 Apla_XP_022108863.1_1-97 -             97   3.9e-55  174.6   0.4   1   1   2.6e-55   4.3e-55  174.4   0.4     1    98     1    96     1    97 0.96 -
H2A_H2A.X            -            137 Apla_XP_022108863.1_1-97 -             97   2.8e-54  171.9   0.4   1   1   1.8e-54     3e-54  171.8   0.4     9   101     5    96     1    97 0.93 -
H2A_H2A.W            -            156 Apla_XP_022108863.1_1-97 -             97   9.3e-51  161.1   0.5   1   1     6e-51     1e-50  161.0   0.5    15   109     2    96     1    97 0.97 -
H2A_macroH2A         -            369 Apla_XP_022108863.1_1-97 -             97   1.3e-49  158.4   0.6   1   1   8.6e-50   1.4e-49  158.3   0.6     1    95     1    96     1    97 0.97 -
H2A_H2A.Z            -            140 Apla_XP_022108863.1_1-97 -             97   8.2e-44  138.3   0.1   1   1   5.2e-44   8.7e-44  138.2   0.1    20   112     5    96     1    97 0.95 -
H2B_canonical        -            126 Apla_XP_022108863.1_1-97 -             97   3.5e-05   13.3   0.1   1   1   3.7e-05   6.1e-05   12.5   0.1    26   100    10    87     2    89 0.77 -
H2A_macroH2A         -            369 Apla_XP_022111903.1_1-95 -             95   4.9e-55  176.3   0.2   1   1   2.7e-55   5.4e-55  176.1   0.2     1    95     1    95     1    95 1.00 -
H2A_H2A.W            -            156 Apla_XP_022111903.1_1-95 -             95   7.9e-45  141.9   0.3   1   1   4.2e-45   8.4e-45  141.8   0.3    17   109     4    95     1    95 0.96 -
H2A_H2A.X            -            137 Apla_XP_022111903.1_1-95 -             95   9.3e-45  141.0   0.1   1   1     5e-45     1e-44  140.9   0.1     9   101     3    95     1    95 0.95 -
H2A_canonical        -            130 Apla_XP_022111903.1_1-95 -             95   9.4e-44  137.7   0.1   1   1   5.1e-44     1e-43  137.6   0.1     8    98     5    95     1    95 0.96 -
H2A_H2A.Z            -            140 Apla_XP_022111903.1_1-95 -             95   1.3e-35  111.7   0.0   1   1     7e-36   1.4e-35  111.6   0.0    21   111     5    94     1    95 0.94 -
H2A_H2A.X            -            137 Aplker_22031_1-91    -             91   3.9e-54  171.4   0.2   1   1   2.5e-54   4.2e-54  171.3   0.2    14   102     3    91     1    91 0.97 -
H2A_canonical        -            130 Aplker_22031_1-91    -             91   7.4e-53  167.2   0.3   1   1   4.8e-53     8e-53  167.1   0.3    11    99     3    91     1    91 0.96 -
H2A_H2A.W            -            156 Aplker_22031_1-91    -             91   1.2e-52  167.3   1.2   1   1   7.6e-53   1.3e-52  167.2   1.2    24   109     5    90     1    91 0.96 -
H2A_macroH2A         -            369 Aplker_22031_1-91    -             91   3.6e-49  157.0   0.4   1   1   2.3e-49   3.9e-49  156.8   0.4     6    95     1    90     1    91 0.99 -
H2A_H2A.Z            -            140 Aplker_22031_1-91    -             91   6.6e-39  122.4   0.0   1   1   4.2e-39   6.9e-39  122.3   0.0    25   112     4    90     1    91 0.95 -
H2B_canonical        -            126 Aplker_22031_1-91    -             91   3.3e-05   13.4   0.0   1   1   2.4e-05   4.1e-05   13.1   0.0    65   100    42    81     1    86 0.62 -
H2B_canonical        -            126 Aplker_23428_1-107   -            107   4.7e-50  158.3   2.4   1   1     1e-50   5.1e-50  158.2   2.4     7   111     4   107     1   107 0.87 -
H2B_H2B.Z            -            123 Aplker_23428_1-107   -            107   1.2e-46  147.5   2.1   1   1   2.6e-47   1.3e-46  147.4   2.1     4   107     3   107     1   107 0.93 -
H3_cenH3             -            268 Aplker_29866_1-101   -            101   6.9e-61  195.9   7.7   1   1   2.2e-61   7.5e-61  195.8   7.7   157   255     1    99     1   100 0.99 -
H3_canonical         -            136 Aplker_29866_1-101   -            101   1.1e-47  150.8   3.1   1   1   3.8e-48   1.3e-47  150.7   3.1    37   134     1   100     1   100 0.96 -
H3_H3.3              -            136 Aplker_29866_1-101   -            101   3.9e-46  145.9   2.7   1   1   1.3e-46   4.3e-46  145.8   2.7    37   134     1   100     1   100 0.95 -
H3_H3.3              -            136 Aplker_44770_1-137   -            137   3.7e-91  291.6   4.7   1   1   1.2e-91   4.1e-91  291.5   4.7     1   136     1   136     1   136 1.00 -
H3_canonical         -            136 Aplker_44770_1-137   -            137     1e-88  283.7   3.5   1   1   3.4e-89   1.1e-88  283.6   3.5     1   136     1   136     1   136 0.99 -
H3_cenH3             -            268 Aplker_44770_1-137   -            137   2.9e-65  210.2   3.5   1   1   9.5e-66   3.2e-65  210.1   3.5   128   257     5   135     1   136 0.81 -
H2A_H2A.Z            -            140 Aplker_44957_6-111   -            106   3.3e-58  184.9   0.1   1   1   1.8e-58   3.6e-58  184.8   0.1    12   115     2   106     1   106 0.91 -
H2A_canonical        -            130 Aplker_44957_6-111   -            106   5.2e-45  141.8   0.2   1   1     3e-45     6e-45  141.6   0.2     6   100    10   105     3   106 0.88 -
H2A_H2A.X            -            137 Aplker_44957_6-111   -            106   4.6e-43  135.5   0.3   1   1   2.6e-43   5.2e-43  135.4   0.3     3   102     4   104     2   106 0.94 -
H2A_H2A.W            -            156 Aplker_44957_6-111   -            106   5.4e-39  122.9   1.0   1   1   2.9e-39   5.8e-39  122.8   1.0     9   110     2   104     1   106 0.93 -
H2A_macroH2A         -            369 Aplker_44957_6-111   -            106   5.1e-37  117.0   0.3   1   1     3e-37     6e-37  116.8   0.3     3    96     7   104     5   106 0.92 -
H2B_canonical        -            126 Aplker_47605_1-104   -            104   3.8e-50  158.6   2.8   1   1   8.2e-51   4.1e-50  158.5   2.8    12   111     3   104     1   104 0.85 -
H2B_H2B.Z            -            123 Aplker_47605_1-104   -            104   1.1e-44  141.1   1.7   1   1   2.4e-45   1.2e-44  141.0   1.7     4   107     3   104     1   104 0.90 -
H2A_H2A.X            -            137 Aplker_51867_2-100   -             99   5.9e-56  177.3   0.5   1   1   3.9e-56   6.5e-56  177.2   0.5     2   102     1    99     1    99 0.96 -
H2A_canonical        -            130 Aplker_51867_2-100   -             99   3.7e-54  171.4   0.4   1   1   2.4e-54     4e-54  171.3   0.4     2    99     1    99     1    99 0.93 -
H2A_H2A.W            -            156 Aplker_51867_2-100   -             99   4.5e-53  168.6   3.0   1   1   2.9e-53   4.9e-53  168.5   3.0    12   109     3    98     1    99 0.92 -
H2A_macroH2A         -            369 Aplker_51867_2-100   -             99   1.5e-49  158.2   0.6   1   1     1e-49   1.7e-49  158.0   0.6     5    95     8    98     3    99 0.96 -
H2A_H2A.Z            -            140 Aplker_51867_2-100   -             99     1e-39  125.1   0.0   1   1   6.4e-40   1.1e-39  125.0   0.0    17   112     4    98     1    99 0.94 -
H2B_canonical        -            126 Aplker_51867_2-100   -             99   2.3e-05   13.9   0.0   1   1   1.9e-05   3.2e-05   13.4   0.0    24   100    10    89     2    94 0.64 -
H2A_H2A.X            -            137 Aplker_69170_38-120  -             83   1.3e-05   14.2   0.0   1   1   1.4e-06   1.4e-05   14.1   0.0    29    92    13    76     7    82 0.89 -
H2B_canonical        -            126 Aplker_73624_1-104   -            104   3.8e-50  158.6   2.8   1   1   8.2e-51   4.1e-50  158.5   2.8    12   111     3   104     1   104 0.85 -
H2B_H2B.Z            -            123 Aplker_73624_1-104   -            104   1.1e-44  141.1   1.7   1   1   2.4e-45   1.2e-44  141.0   1.7     4   107     3   104     1   104 0.90 -
H2A_H2A.X            -            137 Aplker_74481_20-127  -            108   1.9e-06   17.0   0.0   1   1   6.3e-07   2.1e-06   16.8   0.0    28    82    35    89    12   105 0.86 -
H2A_canonical        -            130 Aplker_74481_20-127  -            108   5.2e-06   15.7   0.0   1   1   1.7e-06   5.8e-06   15.5   0.0    21    70    31    77     8   103 0.75 -
H2A_macroH2A         -            369 Aplker_74481_20-127  -            108   0.00011   10.6   0.0   1   1   3.3e-05   0.00011   10.6   0.0    23    91    36   104    16   108 0.89 -
H2B_canonical        -            126 Aplker_81582_12-95   -             84   3.4e-05   13.3   0.1   1   1   3.8e-06   3.8e-05   13.2   0.1    42    96    16    71     4    77 0.85 -
H3_H3.3              -            136 Aplker_92133_1-137   -            137   7.6e-92  293.9   5.4   1   1   2.5e-92   8.4e-92  293.7   5.4     1   136     1   136     1   136 1.00 -
H3_canonical         -            136 Aplker_92133_1-137   -            137     2e-88  282.8   4.4   1   1   6.7e-89   2.2e-88  282.6   4.4     1   136     1   136     1   136 1.00 -
H3_cenH3             -            268 Aplker_92133_1-137   -            137   5.6e-66  212.6   4.2   1   1   1.8e-66   6.1e-66  212.5   4.2   126   256     3   134     1   136 0.85 -
H3_H3.3              -            136 Aque_Aqu2.1.08427_001_1-136 -            136   7.1e-92  294.0   5.4   1   1   2.3e-92   7.8e-92  293.8   5.4     1   136     1   136     1   136 1.00 -
H3_canonical         -            136 Aque_Aqu2.1.08427_001_1-136 -            136     8e-90  287.3   4.4   1   1   2.7e-90   8.9e-90  287.1   4.4     1   136     1   136     1   136 1.00 -
H3_cenH3             -            268 Aque_Aqu2.1.08427_001_1-136 -            136   1.7e-65  211.0   4.5   1   1   5.5e-66   1.8e-65  210.9   4.5   127   256     4   134     1   136 0.83 -
H2B_canonical        -            126 Aque_Aqu2.1.08430_001_4-107 -            104   1.1e-58  186.2   3.8   1   1   3.4e-59   1.1e-58  186.1   3.8    12   111     4   104     1   104 0.92 -
H2B_H2B.Z            -            123 Aque_Aqu2.1.08430_001_4-107 -            104   6.5e-47  148.3   2.0   1   1   2.1e-47     7e-47  148.2   2.0    10   107     7   104     1   104 0.89 -
H2A_H2A.X            -            137 Aque_Aqu2.1.08430_001_4-107 -            104   5.8e-06   15.4   1.7   1   1   2.1e-06   7.2e-06   15.1   1.7     4    92     5    93     2   102 0.82 -
H2A_canonical        -            130 Aque_Aqu2.1.08431_001_2-98 -             97   3.3e-57  181.3   0.7   1   1   1.8e-57   3.6e-57  181.1   0.7     2    99     1    97     1    97 0.97 -
H2A_H2A.X            -            137 Aque_Aqu2.1.08431_001_2-98 -             97   1.3e-56  179.4   0.7   1   1   7.1e-57   1.4e-56  179.3   0.7     3   101     2    96     1    97 0.94 -
H2A_H2A.W            -            156 Aque_Aqu2.1.08431_001_2-98 -             97   4.3e-52  165.5   1.8   1   1   2.3e-52   4.7e-52  165.4   1.8    16   110     2    97     1    97 0.94 -
H2A_macroH2A         -            369 Aque_Aqu2.1.08431_001_2-98 -             97   2.8e-47  150.7   0.6   1   1   1.5e-47     3e-47  150.7   0.6     3    95     4    96     1    97 0.98 -
H2A_H2A.Z            -            140 Aque_Aqu2.1.08431_001_2-98 -             97   6.9e-42  132.1   0.1   1   1   3.7e-42   7.3e-42  132.0   0.1    19   112     4    96     1    97 0.93 -
H3_cenH3             -            268 Aque_Aqu2.1.14534_001_1-131 -            131   6.9e-49  156.6   1.7   1   1   2.4e-49   7.9e-49  156.4   1.7   139   255    12   130     2   131 0.88 -
H3_canonical         -            136 Aque_Aqu2.1.14534_001_1-131 -            131   1.8e-35  111.3   0.3   1   1   6.8e-36   2.3e-35  111.0   0.3     8   132     2   129     1   130 0.88 -
H3_H3.3              -            136 Aque_Aqu2.1.14534_001_1-131 -            131   3.1e-33  104.1   0.3   1   1   1.1e-33   3.5e-33  103.9   0.3     9   132     3   129     1   131 0.81 -
H2A_macroH2A         -            369 Aque_Aqu2.1.21492_001_1-98 -             98   2.1e-44  141.3   1.2   1   1   1.1e-44   2.3e-44  141.2   1.2     1    95     1    98     1    98 0.95 -
H2A_H2A.W            -            156 Aque_Aqu2.1.21492_001_1-98 -             98   2.6e-42  133.7   1.6   1   1   1.4e-42   2.8e-42  133.6   1.6    16   109     5    98     1    98 0.93 -
H2A_canonical        -            130 Aque_Aqu2.1.21492_001_1-98 -             98   4.5e-42  132.3   1.6   1   1   2.4e-42   4.9e-42  132.2   1.6     1    98     1    98     1    98 0.98 -
H2A_H2A.X            -            137 Aque_Aqu2.1.21492_001_1-98 -             98   5.3e-42  132.1   1.2   1   1   2.9e-42   5.8e-42  132.0   1.2     1   101     1    98     1    98 0.94 -
H2A_H2A.Z            -            140 Aque_Aqu2.1.21492_001_1-98 -             98   1.3e-33  105.3   0.5   1   1   6.8e-34   1.4e-33  105.2   0.5    19   111     6    97     1    98 0.92 -
H3_H3.3              -            136 Aque_Aqu2.1.30319_001_29-105 -             77   3.8e-05   13.2   0.0   1   1   4.3e-06   4.3e-05   13.0   0.0    75   130    10    63     3    67 0.76 -
H3_H3.3              -            136 Aque_Aqu2.1.30847_001_83-227 -            145     2e-92  295.7   5.0   1   1   6.8e-93   2.3e-92  295.6   5.0     1   136    10   145    10   145 1.00 -
H3_canonical         -            136 Aque_Aqu2.1.30847_001_83-227 -            145   1.9e-88  282.9   3.9   1   1   6.2e-89   2.1e-88  282.7   3.9     1   136    10   145    10   145 1.00 -
H3_cenH3             -            268 Aque_Aqu2.1.30847_001_83-227 -            145   7.5e-65  208.9   4.2   1   1   2.5e-65   8.5e-65  208.7   4.2   124   256    10   143     7   145 0.87 -
H2A_H2A.X            -            137 Aque_Aqu2.1.38753_001_68-150 -             83     2e-05   13.7   0.2   1   1   2.5e-06   2.5e-05   13.3   0.2    53    99    34    81     9    82 0.79 -
