og_class	orthogroup	Pattern	og_id	og_tmp	og_name	og_name_short	og_id_short	gene_class	gene_type	domains	search	inflation	min_size	sum_gain	sum_loss	sum_pres_total	sum_pres_extant
BAH.HG1.8	BAH	BAH.HG1.8:like:BAHCC1/BAHD1/ORC1/TNRC18:likeclu:9/11	0000000000000000000000000000000000000000000100000000000000000000000000100000002110000000123021411112020100000000100100001500000010100000000000000000001000001000004011010000	BAH.HG1.8	BAH.HG1.8:like_BAHCC1/BAHD1/ORC1/TNRC18	like:BAHCC1/BAHD1/ORC1/TNRC18	like:BAHCC1/BAHD1/ORC1/TNRC18	BAH.HG1.8 | like:BAHCC1/BAHD1/ORC1/TNRC18	Readers	Readers	BAH	GA	1.1	2	NA	NA	94.9131279440666	30
BAH.HG1.9	BAH	BAH.HG1.9:BAHCC1/BAHD1/TNRC18	3610204225283110122423112241111211122020000000000000000000000000000000000000000000000000000000000000000000000010000000000100000000000000000000000000000000000000000000000000	BAH.HG1.9	BAH.HG1.9:BAHCC1/BAHD1/TNRC18	BAHCC1/BAHD1/TNRC18	BAHCC1/BAHD1/TNRC18	BAH.HG1.9 | BAHCC1/BAHD1/TNRC18	Readers	Readers	BAH	GA	1.1	2	NA	NA	77.5661757919276	37
BAH.HG2.0	BAH	BAH.HG2.0:DNMT1	1110111101111001121111001111111101303111000000000000001001100011000000000000002110000000000075(14)65335427311001001000000000200000000000000000000000002000000100000000001000000	BAH.HG2.0	BAH.HG2.0:DNMT1	DNMT1	DNMT1	BAH.HG2.0 | DNMT1	Readers	Readers	BAH	GA	1.1	2	NA	NA	169.722371236001	60
BAH.HG3.0	BAH	BAH.HG3.0:MTA1/MTA2/MTA3/RERE	4521212212192321211322333222222221223111011000001111111110222112111121000000000000000000000000000000000000000000000000000100000000000000000000000000001000001000000000000000	BAH.HG3.0	BAH.HG3.0:MTA1/MTA2/MTA3/RERE	MTA1/MTA2/MTA3/RERE	MTA1/MTA2/MTA3/RERE	BAH.HG3.0 | MTA1/MTA2/MTA3/RERE	Readers	Readers	BAH	GA	1.1	2	NA	NA	153.172291062498	66
BIR.HG1.0	BIR	BIR.HG1.0:BIRC5	1313111111111321110211111111100211210011111001010111111111110010111122110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	BIR.HG1.0	BIR.HG1.0:BIRC5	BIRC5	BIRC5	BIR.HG1.0 | BIRC5	Readers	Readers	BIR	GA	1.1	2	NA	NA	129.10635866618	60
BIR.HG1.1	BIR	BIR.HG1.1:like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP:likeclu:8/10/16	0000000000200014500(19)00110000000000000100000000001000000000000000000000000000000000010001000000000000000000000000000000008600000000000000000000000000000002000000000000010000	BIR.HG1.1	BIR.HG1.1:like_BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP	like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP	like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP	BIR.HG1.1 | like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP	Readers	Readers	BIR	GA	1.1	2	NA	NA	59.0064766564533	15
BIR.HG1.10	BIR	BIR.HG1.10:BIRC6	1101102115100001110111011101101200111021000010000000000000000000000000000000000000010010000000000000000000000000000000000000000000000000000000000001000000100000000001010000	BIR.HG1.10	BIR.HG1.10:BIRC6	BIRC6	BIRC6	BIR.HG1.10 | BIRC6	Readers	Readers	BIR	GA	1.1	2	NA	NA	101.146562546682	34
BIR.HG1.11	BIR	BIR.HG1.11:like:BIRC2/BIRC3/XIAP:likeclu:16	0000000000000002050002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	BIR.HG1.11	BIR.HG1.11:like_BIRC2/BIRC3/XIAP	like:BIRC2/BIRC3/XIAP	like:BIRC2/BIRC3/XIAP	BIR.HG1.11 | like:BIRC2/BIRC3/XIAP	Readers	Readers	BIR	GA	1.1	2	NA	NA	9.97729052140668	3
BIR.HG1.12	BIR	BIR.HG1.12:like:BIRC2/BIRC3/XIAP:likeclu:16	0000000011241231000007000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	BIR.HG1.12	BIR.HG1.12:like_BIRC2/BIRC3/XIAP	like:BIRC2/BIRC3/XIAP	like:BIRC2/BIRC3/XIAP	BIR.HG1.12 | like:BIRC2/BIRC3/XIAP	Readers	Readers	BIR	GA	1.1	2	NA	NA	23.9352224430888	10
BIR.HG1.13	BIR	BIR.HG1.13:like:BIRC2/BIRC3/XIAP:likeclu:16	0000000000000002771333000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	BIR.HG1.13	BIR.HG1.13:like_BIRC2/BIRC3/XIAP	like:BIRC2/BIRC3/XIAP	like:BIRC2/BIRC3/XIAP	BIR.HG1.13 | like:BIRC2/BIRC3/XIAP	Readers	Readers	BIR	GA	1.1	2	NA	NA	14.3618181057287	7
BIR.HG1.14	BIR	BIR.HG1.14:like:BIRC2/BIRC3/XIAP:likeclu:16	001000200000000000000(12)001111000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000	BIR.HG1.14	BIR.HG1.14:like_BIRC2/BIRC3/XIAP	like:BIRC2/BIRC3/XIAP	like:BIRC2/BIRC3/XIAP	BIR.HG1.14 | like:BIRC2/BIRC3/XIAP	Readers	Readers	BIR	GA	1.1	2	NA	NA	20.736517080966	9
BIR.HG1.15	BIR	BIR.HG1.15:like:BIRC2/BIRC3/XIAP:likeclu:16	0001273100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	BIR.HG1.15	BIR.HG1.15:like_BIRC2/BIRC3/XIAP	like:BIRC2/BIRC3/XIAP	like:BIRC2/BIRC3/XIAP	BIR.HG1.15 | like:BIRC2/BIRC3/XIAP	Readers	Readers	BIR	GA	1.1	2	NA	NA	10.2677731769087	5
BIR.HG1.16	BIR	BIR.HG1.16:BIRC2/BIRC3/XIAP	3695000000000001000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	BIR.HG1.16	BIR.HG1.16:BIRC2/BIRC3/XIAP	BIRC2/BIRC3/XIAP	BIRC2/BIRC3/XIAP	BIR.HG1.16 | BIRC2/BIRC3/XIAP	Readers	Readers	BIR	GA	1.1	2	NA	NA	16.5753022936495	6
BIR.HG1.2	BIR	BIR.HG1.2:like:BIRC5:likeclu:0	0000000000000010000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000006300000000000000000000000000000000000000000000000000	BIR.HG1.2	BIR.HG1.2:like_BIRC5	like:BIRC5	like:BIRC5	BIR.HG1.2 | like:BIRC5	Readers	Readers	BIR	GA	1.1	2	NA	NA	5.45078838326643	4
BIR.HG1.3	BIR	BIR.HG1.3:like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP:likeclu:8/10/16	0000000000000113130001000000210000211131000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	BIR.HG1.3	BIR.HG1.3:like_BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP	like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP	like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP	BIR.HG1.3 | like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP	Readers	Readers	BIR	GA	1.1	2	NA	NA	38.5465535436468	14
BIR.HG1.4	BIR	BIR.HG1.4:like:BIRC5:likeclu:0	0000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000	BIR.HG1.4	BIR.HG1.4:like_BIRC5	like:BIRC5	like:BIRC5	BIR.HG1.4 | like:BIRC5	Readers	Readers	BIR	GA	1.1	2	NA	NA	2.33373127560762	2
BIR.HG1.5	BIR	BIR.HG1.5:like:BIRC5:likeclu:0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000010000000	BIR.HG1.5	BIR.HG1.5:like_BIRC5	like:BIRC5	like:BIRC5	BIR.HG1.5 | like:BIRC5	Readers	Readers	BIR	GA	1.1	2	NA	NA	2.63789801628685	2
BIR.HG1.6	BIR	BIR.HG1.6:like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP:likeclu:8/10/16	0000000000000000100000001111000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000	BIR.HG1.6	BIR.HG1.6:like_BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP	like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP	like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP	BIR.HG1.6 | like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP	Readers	Readers	BIR	GA	1.1	2	NA	NA	14.3919276119882	7
BIR.HG1.7	BIR	BIR.HG1.7:like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP:likeclu:8/10/16	0000000011000000100003000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	BIR.HG1.7	BIR.HG1.7:like_BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP	like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP	like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP	BIR.HG1.7 | like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP	Readers	Readers	BIR	GA	1.1	2	NA	NA	6.52371096658247	4
BIR.HG1.8	BIR	BIR.HG1.8:BIRC7/NAIP	4023000000000003(29)70010000000000000000111000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000	BIR.HG1.8	BIR.HG1.8:BIRC7/NAIP	BIRC7/NAIP	BIRC7/NAIP	BIR.HG1.8 | BIRC7/NAIP	Readers	Readers	BIR	GA	1.1	2	NA	NA	32.1592219096327	11
BIR.HG1.9	BIR	BIR.HG1.9:like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP:likeclu:8/10/16	0000000000000021000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	BIR.HG1.9	BIR.HG1.9:like_BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP	like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP	like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP	BIR.HG1.9 | like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP	Readers	Readers	BIR	GA	1.1	2	NA	NA	2.77451864043212	2
Bromodomain.HG1.0	Bromodomain	Bromodomain.HG1.0:like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300:likeclu:40/49/54	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000001100000000000000000000000000000000000000	Bromodomain.HG1.0	Bromodomain.HG1.0:like_BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	Bromodomain.HG1.0 | like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	Readers	Readers	Bromodomain	GA	1.1	2	NA	NA	6.44815498866751	3
Bromodomain.HG1.1	Bromodomain	Bromodomain.HG1.1:like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300:likeclu:40/49/54	0000000000000000000000000000000000000000000000000000000000010000000000000000000000000100000000000000000000000000000000001030011000010001110000000000000100000100000000000000	Bromodomain.HG1.1	Bromodomain.HG1.1:like_BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	Bromodomain.HG1.1 | like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	Readers	Readers	Bromodomain	GA	1.1	2	NA	NA	19.7140220235608	12
Bromodomain.HG1.10	Bromodomain	Bromodomain.HG1.10:like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300:likeclu:40/49/54	0000000000000000000000000000000000000000000000000000000000000000000000011000000001110000141000000000005000000000000000000000000000010000000000000000000002000000000000000000	Bromodomain.HG1.10	Bromodomain.HG1.10:like_BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	Bromodomain.HG1.10 | like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	Readers	Readers	Bromodomain	GA	1.1	2	NA	NA	27.6471230020978	11
Bromodomain.HG1.11	Bromodomain	Bromodomain.HG1.11:like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300:likeclu:40/49/54	000000000000100000000000000000000000010010000010000000000000000000000000000000000000020000000000000000000000010010221200121000001110000100120000002100100000012111000030(87)000	Bromodomain.HG1.11	Bromodomain.HG1.11:like_BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	Bromodomain.HG1.11 | like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	Readers	Readers	Bromodomain	GA	1.1	2	NA	NA	NA	30
Bromodomain.HG1.12	Bromodomain	Bromodomain.HG1.12:like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300:likeclu:40/49/54	0000000000000000000000000000000000000000000200000000000000000000000000000000001100000100100000000000000000000000000000000000011111100010000000000102000100000000000010000200	Bromodomain.HG1.12	Bromodomain.HG1.12:like_BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	Bromodomain.HG1.12 | like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	Readers	Readers	Bromodomain	GA	1.1	2	NA	NA	51.2105042689563	17
Bromodomain.HG1.13	Bromodomain	Bromodomain.HG1.13:like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300:likeclu:40/49/54	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012000000000000000000001000100000000000000000000	Bromodomain.HG1.13	Bromodomain.HG1.13:like_BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	Bromodomain.HG1.13 | like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	Readers	Readers	Bromodomain	GA	1.1	2	NA	NA	14.2375283441939	4
Bromodomain.HG1.14	Bromodomain	Bromodomain.HG1.14:like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300:likeclu:40/49/54	0000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000110100000000000000000000001000000000000000000000000	Bromodomain.HG1.14	Bromodomain.HG1.14:like_BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	Bromodomain.HG1.14 | like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	Readers	Readers	Bromodomain	GA	1.1	2	NA	NA	11.4538504912073	5
Bromodomain.HG1.15	Bromodomain	Bromodomain.HG1.15:like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300:likeclu:40/49/54	0000000000000000000000000000000000000001000000000000000000000000000000000011110220200000122123311123233123221411120000001100011111111100000000000000001100114000000110010000	Bromodomain.HG1.15	Bromodomain.HG1.15:like_BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	Bromodomain.HG1.15 | like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	Readers	Readers	Bromodomain	GA	1.1	2	NA	NA	131.502935115805	53
Bromodomain.HG1.16	Bromodomain	Bromodomain.HG1.16:like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300:likeclu:40/49/54	00000000000000000000000000000000000000000000000000000000000000000000000012000000000000010000(10)(11)979654326210000000110000011211000000000000001000000020000000000000000000000000	Bromodomain.HG1.16	Bromodomain.HG1.16:like_BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	Bromodomain.HG1.16 | like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	Readers	Readers	Bromodomain	GA	1.1	2	NA	NA	76.8601934821885	25
Bromodomain.HG1.17	Bromodomain	Bromodomain.HG1.17:like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300:likeclu:40/49/54	0000000000000000000000000000000000000000000000000010000000000000000000001000001000000000000000000000000000000000000000000000000000000000000000000000100100000000000000000000	Bromodomain.HG1.17	Bromodomain.HG1.17:like_BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	Bromodomain.HG1.17 | like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	Readers	Readers	Bromodomain	GA	1.1	2	NA	NA	5.69212889409228	5
Bromodomain.HG1.18	Bromodomain	Bromodomain.HG1.18:like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300:likeclu:40/49/54	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000010000000110000000000000010000000000000000000000000000000000000000000	Bromodomain.HG1.18	Bromodomain.HG1.18:like_BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	Bromodomain.HG1.18 | like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	Readers	Readers	Bromodomain	GA	1.1	2	NA	NA	7.78431316053233	5
Bromodomain.HG1.19	Bromodomain	Bromodomain.HG1.19:like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300:likeclu:40/49/54	0000000000000000000000000000000000000000000000000000000000000000000000000000000010000010000000000000000002000000000000000001000010233330000000000000221000000000000000000000	Bromodomain.HG1.19	Bromodomain.HG1.19:like_BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	Bromodomain.HG1.19 | like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	Readers	Readers	Bromodomain	GA	1.1	2	NA	NA	55.8941317827687	13
Bromodomain.HG1.2	Bromodomain	Bromodomain.HG1.2:like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300:likeclu:40/49/54	0000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000010000100010000000000000000000000000000000000000000	Bromodomain.HG1.2	Bromodomain.HG1.2:like_BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	Bromodomain.HG1.2 | like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	Readers	Readers	Bromodomain	GA	1.1	2	NA	NA	4.42656221488594	4
Bromodomain.HG1.20	Bromodomain	Bromodomain.HG1.20:like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300:likeclu:40/49/54	0000000000000000000000000000000000000000001000000010000000000000000000000000000000000000000000000000000000000000000000000000000000100000110101000000000000000000000000000000	Bromodomain.HG1.20	Bromodomain.HG1.20:like_BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	Bromodomain.HG1.20 | like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	Readers	Readers	Bromodomain	GA	1.1	2	NA	NA	14.6108705955646	7
Bromodomain.HG1.21	Bromodomain	Bromodomain.HG1.21:like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300:likeclu:40/49/54	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012000000000000000100001000000000000000000000000011020000011000000000011110000000000	Bromodomain.HG1.21	Bromodomain.HG1.21:like_BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	Bromodomain.HG1.21 | like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	Readers	Readers	Bromodomain	GA	1.1	2	NA	NA	43.117842428914	13
Bromodomain.HG1.22	Bromodomain	Bromodomain.HG1.22:like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300:likeclu:40/49/54	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000010000000000010000000000000000000000000001000000000	Bromodomain.HG1.22	Bromodomain.HG1.22:like_BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	Bromodomain.HG1.22 | like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	Readers	Readers	Bromodomain	GA	1.1	2	NA	NA	5.63147126599555	4
Bromodomain.HG1.23	Bromodomain	Bromodomain.HG1.23:like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300:likeclu:40/49/54	0000000000000000000000000000000000000000000000000000000000000000000000001000000000001000021000000000000000001000000010000100021000000000000010041100110000000000000000000000	Bromodomain.HG1.23	Bromodomain.HG1.23:like_BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	Bromodomain.HG1.23 | like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	Readers	Readers	Bromodomain	GA	1.1	2	NA	NA	53.7666366756992	15
Bromodomain.HG1.24	Bromodomain	Bromodomain.HG1.24:like:BRD8:likeclu:40	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000	Bromodomain.HG1.24	Bromodomain.HG1.24:like_BRD8	like:BRD8	like:BRD8	Bromodomain.HG1.24 | like:BRD8	Readers	Readers	Bromodomain	GA	1.1	2	NA	NA	1.14384573743067	1
Bromodomain.HG1.25	Bromodomain	Bromodomain.HG1.25:like:BRD2/BRD3/BRD4/BRDT:likeclu:49	0000000000000000000000000000000000000000000000000000000000000000000000000021110000000000000000000000000000000100000000101100000000000000011020000010100000000000000000000000	Bromodomain.HG1.25	Bromodomain.HG1.25:like_BRD2/BRD3/BRD4/BRDT	like:BRD2/BRD3/BRD4/BRDT	like:BRD2/BRD3/BRD4/BRDT	Bromodomain.HG1.25 | like:BRD2/BRD3/BRD4/BRDT	Readers	Readers	Bromodomain	GA	1.1	2	NA	NA	27.3534011817753	13
Bromodomain.HG1.26	Bromodomain	Bromodomain.HG1.26:like:BRD2/BRD3/BRD4/BRDT:likeclu:49	0000000000000000000100000000000000000000000000000000000000000000000000000000000000001000000011311100111111001121000000000100010000100100000000000000010000000000000000000000	Bromodomain.HG1.26	Bromodomain.HG1.26:like_BRD2/BRD3/BRD4/BRDT	like:BRD2/BRD3/BRD4/BRDT	like:BRD2/BRD3/BRD4/BRDT	Bromodomain.HG1.26 | like:BRD2/BRD3/BRD4/BRDT	Readers	Readers	Bromodomain	GA	1.1	2	NA	NA	69.3021464861682	23
Bromodomain.HG1.27	Bromodomain	Bromodomain.HG1.27:like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300:likeclu:40/49/54	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000001110000000012100000000000000000000	Bromodomain.HG1.27	Bromodomain.HG1.27:like_BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	Bromodomain.HG1.27 | like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	Readers	Readers	Bromodomain	GA	1.1	2	NA	NA	13.9615628299318	7
Bromodomain.HG1.28	Bromodomain	Bromodomain.HG1.28:like:BRD8:likeclu:40	0001212120120101012111110111001111000023001000001000000000000000000000000000000010001101000000000000000000001000000000000000000000000110001000000001000000000000000000001810	Bromodomain.HG1.28	Bromodomain.HG1.28:like_BRD8	like:BRD8	like:BRD8	Bromodomain.HG1.28 | like:BRD8	Readers	Readers	Bromodomain	GA	1.1	2	NA	NA	118.864944700281	40
Bromodomain.HG1.29	Bromodomain	Bromodomain.HG1.29:like:CREBBP/EP300:likeclu:54	0000000000000000000000000000000000000000000000001000000000000000000000000000000000001000000000000000000000000000000000000200100000000000000100000000000000000000000000002000	Bromodomain.HG1.29	Bromodomain.HG1.29:like_CREBBP/EP300	like:CREBBP/EP300	like:CREBBP/EP300	Bromodomain.HG1.29 | like:CREBBP/EP300	Readers	Readers	Bromodomain	GA	1.1	2	NA	NA	7.59798188228584	6
Bromodomain.HG1.3	Bromodomain	Bromodomain.HG1.3:like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300:likeclu:40/49/54	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000021000000000000000000001000010000000001120000000000000000000000000000000000000	Bromodomain.HG1.3	Bromodomain.HG1.3:like_BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	Bromodomain.HG1.3 | like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300	Readers	Readers	Bromodomain	GA	1.1	2	NA	NA	11.692811341951	7
Bromodomain.HG1.30	Bromodomain	Bromodomain.HG1.30:like:CREBBP/EP300:likeclu:54	0000111200001000110112001101111100000122000000000000011110000000100000000000000000000000000000000000000000000000000000000000000000001100000010091200000000000000000000000000	Bromodomain.HG1.30	Bromodomain.HG1.30:like_CREBBP/EP300	like:CREBBP/EP300	like:CREBBP/EP300	Bromodomain.HG1.30 | like:CREBBP/EP300	Readers	Readers	Bromodomain	GA	1.1	2	NA	NA	90.0129988864676	31
