members	component	classification	posx	posy
Bdis_KQK02281_1-141	0	H2B	0.11172665655612946	0.6448913216590881
Ppat_Pp3c6_27740V3.1_1-122	0	H2B	0.09990553557872772	0.5618991851806641
Spur_XP_030837450.1_15-99	0	H2B	0.061266448348760605	-0.397213876247406
Ppat_Pp3c26_6060V3.1_1-119	0	H2B	0.09928695857524872	0.5723825097084045
Dmel_FBpp0091153_1-108	0	H2B	-0.32482877373695374	-0.20757265388965607
Cavfas_EGG16714_1-134	0	H2B	0.18235355615615845	-0.12213658541440964
Dmel_FBpp0091135_1-108	0	H2B	-0.3243192136287689	-0.21885907649993896
Hsap_ENSP00000496342.1_1-111	0	H2B	-0.011660713702440262	-0.1445605456829071
Mgut_XP_012838006.1_1-136	0	H2B	0.07107247412204742	0.3861790895462036
Emue_0082g1a_12-106	0	H2B	0.03747113049030304	-0.2324918955564499
Cscu_XP_023243749.1_1-109	0	H2B	-0.29156816005706787	-0.27378982305526733
Nvec_NVE8838_9-108	0	H2B	0.035904765129089355	-0.20375318825244904
Skow_XP_002733416.1_1-109	0	H2B	-0.15670354664325714	-0.13047794997692108
Lcom_lcpid210197_12-120	0	H2B	-0.11267444491386414	-0.1605827659368515
Scil_scpid110045_15-114	0	H2B	0.08815255761146545	0.09260107576847076
Ncra_EAA30204_1-121	0	H2B	0.13027454912662506	-0.05753086879849434
Sphfal_Sphfalx02G019300.1.p_1-119	0	H2B	0.10644987970590591	0.5689321160316467
Sphfal_Sphfalx08G028600.1.p_1-120	0	H2B	0.0911521390080452	0.552257776260376
Bralan_BL09069_evm0_10-106	0	H2B	-0.011540142819285393	-0.15242068469524384
Phoaus_g5991.t1_11-107	0	H2B	-0.06104103475809097	-0.1744619756937027
Lepsey_KPI88308_17-118	0	H2B	0.17130722105503082	-0.09009741246700287
Nvec_NVE22352_1-100	0	H2B	0.02025684528052807	-0.36188262701034546
Sman_Smp_036220.1_pep_4-107	0	H2B	-0.2897931635379791	-0.24011088907718658
Lcom_lcpid197973_1-96	0	H2B	0.20023255050182343	-0.12318293005228043
Carmem_6448.p4_1-108	0	H2B	-0.3330548107624054	-0.2199966311454773
Ngru_EFC44952_1-124	0	H2B	-0.04824696108698845	0.1513313502073288
Skow_XP_002736940.1_1-109	0	H2B	0.07550002634525299	-0.00800376571714878
Emue_0007g145a_12-106	0	H2B	0.0494316965341568	-0.210023894906044
Mgut_XP_012834789.1_1-135	0	H2B	0.09832659363746643	0.5386008024215698
Adig_XP_015769294.1_1-105	0	H2B	-0.0865945816040039	-0.33084678649902344
Bralan_BL18032_evm0_10-106	0	H2B	-0.03938976675271988	-0.21209874749183655
Tmel_CAZ79647_1-122	0	H2B	0.12308856844902039	-0.012946097180247307
Spur_NP_999706.1_1-125	0	H2B	-0.19154834747314453	-0.09983424097299576
Skow_XP_006823988.1_1-109	0	H2B	-0.057711198925971985	-0.13912230730056763
Recame_RECAM_10453.mRNA.1_1-111	0	H2B	-0.07608714699745178	-0.015145717188715935
Dmel_FBpp0091123_1-108	0	H2B	-0.3243957459926605	-0.21654202044010162
Bdis_KQK22306_1-136	0	H2B	0.09552726149559021	0.572775661945343
Hsap_ENSP00000349430.2_1-111	0	H2B	-0.13063940405845642	-0.3555133640766144
Pavlsp_901730_46-165	0	H2B	0.09638383984565735	0.15383397042751312
Cvar_XP_005846939.1_1-108	0	H2B	0.10898604989051819	0.6529066562652588
Sbic_EES03855_1-123	0	H2B	0.09796907007694244	0.5654146075248718
Acoe_PIA54901.1_65-204	0	H2B	0.14275933802127838	0.220560684800148
Bralan_BL28539_evm0_1-105	0	H2B	-0.17100213468074799	-0.30289965867996216
Nvec_NVE2038_1-107	0	H2B	-0.03133882209658623	-0.18734726309776306
Pisp_OUM65158.1_17-111	0	H2B	0.13383819162845612	-0.07418423891067505
Lcom_lcpid228450_8-107	0	H2B	0.08782125264406204	-0.09339684247970581
Spur_XP_030840910.1_4-110	0	H2B	-0.33088138699531555	-0.2094629853963852
Mcir_OAD03487_1-102	0	H2B	0.09380573034286499	-0.06185881420969963
Rirr_GBC46416_1-129	0	H2B	0.07432682812213898	-0.08086173236370087
Cfra_CFRG3584T1_8-109	0	H2B	0.07139015197753906	-0.130850151181221
Cscu_XP_023227427.1_29-129	0	H2B	-0.3180694878101349	-0.25270259380340576
Ppat_Pp3c17_15780V3.1_1-124	0	H2B	0.08392736315727234	0.3821866512298584
Ngru_EFC37214_1-124	0	H2B	-0.057393524795770645	0.15025880932807922
Drer_ENSDARP00000142138.1_2-109	0	H2B	-0.013525881804525852	-0.18902790546417236
Drer_ENSDARP00000142583.1_2-109	0	H2B	-0.05283387377858162	-0.22054705023765564
Alblai_CCA15305_26-103	1	H4	0.16302652799099654	-0.3147763136794827
Aurlim_137655_25-104	1	H4	0.1990228745372395	-0.3061997723572101
Dmel_FBpp0091140_26-103	1	H4	0.007497414895073184	-0.02401581727119081
Klenit_GAQ88012.1_26-103	1	H4	-0.1336913441204243	-0.4082988685543218
Pisp_OUM66373.1_26-103	1	H4	0.09146833050289618	0.06293412887650014
Drer_ENSDARP00000155226.1_26-103	1	H4	-0.04523079382302541	0.03875485784199555
Atha_AT5G59970.1_27-103	1	H4	-0.12767187546098435	-0.388062654888696
Spis_XP_022792403_1_30-111	1	H4	-0.5496939755290464	0.47666603768586285
Mcir_OAD03484_26-103	1	H4	0.323780572342602	0.2917085456193546
Crei_PNW70160_25-103	1	H4	0.5073966412600218	-0.29807048511677864
Sman_Smp_053300.1_pep_26-103	1	H4	-0.6823782006884619	0.4549750176944929
Spis_XP_022792402_1_30-107	1	H4	-0.07578063779736977	0.6804155758812156
Hetalb_XP_020437641.1_28-106	1	H4	0.5060001443767442	-0.5007471553754187
Lgig_LotgiP175997_30-106	1	H4	-0.7557717023663367	0.2451455004040477
Spis_XP_022782076_1_30-106	1	H4	-0.09272318367504911	0.607597599431537
Skow_XP_006820302.1_30-106	1	H4	-0.1514661392507981	0.633054138786491
Ehux_EOD21028_106-176	1	H4	-0.444261220921887	-0.5437167062634723
Scer_YNL030W_25-103	1	H4	0.5197696352296417	-0.43644581653325837
Schagg_42298_26-104	1	H4	0.17992493793349623	-0.3072179094757892
Spun_KNC96051_25-103	1	H4	0.45048724320983224	-0.21997074112803292
Bralan_BL00197_evm0_26-103	1	H4	0.006589989316440231	-0.027288082877456078
Ctel_CapteP98994_27-103	1	H4	-0.7276646613761184	0.11030051700303804
Ctel_CapteP198869_159-232	1	H4	-0.5808274918147187	0.2698394543210863
Pavlsp_947385_26-104	1	H4	0.30676923069913226	0.340798626376341
Chocri_XP_005718072.1_25-103	1	H4	0.6364748325651441	-0.2039577486683076
Emue_0022g428a_26-103	1	H4	-0.12002662575022262	0.12933704521306902
Porpur_KAA8495289.1_58-136	1	H4	0.4273079652438653	-0.06724604372803984
Nvec_NVE14104_26-103	1	H4	-0.3981415903905895	0.44401176061939096
Pinf_PITG_03552T0_26-103	1	H4	0.3922279009805782	0.13688675708967346
Perkma_EER09441_27-103	1	H4	0.33109449494307097	0.48722800499195534
Cowc_KJE89241_26-103	1	H4	-0.44758746534367555	-0.032119702044092396
Ctel_CapteP20749_144-217	1	H4	-0.6468117841885909	0.18652859893156246
Lcom_lcpid184614_32-108	1	H4	0.740087965359737	-0.2574306732510538
Nvec_NVE5231_26-103	1	H4	-0.600635800843983	0.44442309184760825
Nvec_NVE21356_26-103	1	H4	-0.4977736415299663	0.42695237894976246
Atha_AT2G28740.1_27-103	1	H4	-0.10547584797003091	-0.5103238493839656
Ctel_CapteP205827_159-232	1	H4	-0.6008133894033785	0.18488662462991354
Drer_ENSDARP00000150900.1_26-103	1	H4	-0.013938676298611976	0.11214449822333743
Hsap_ENSP00000366974.2_26-103	1	H4	-0.2368468767999074	0.2842619580373462
Drer_ENSDARP00000104379.1_26-103	1	H4	0.012887176090700626	-0.02156798584020237
Tpse_ACI64441_26-103	1	H4	0.4854246880947727	0.10916626216352592
Dmel_FBpp0085280_26-103	1	H4	0.014937316904724376	-0.03473954378349582
Nvec_NVE24019_26-103	1	H4	-0.5488699106856454	0.5352507622392664
Drer_ENSDARP00000148713.1_26-103	1	H4	-0.08313282195933493	0.07842976170078049
Dmel_FBpp0091118_26-103	1	H4	-0.03646841525355265	0.025905635445210105
Helrob_HelroP172808_27-106	1	H4	-0.184364750108064	0.5516421120660925
Tgon_TGME49_239260-t26_1-p1-CDS1_25-103	1	H4	0.1980465753458995	-0.40039961100578036
Tthe_EAR96348_23-103	1	H4	0.21073211805968495	-0.5200613211802926
Azfi_s0007.g010920_30-106	1	H4	-0.47448078539183713	-0.4084488598009889
Diprot_Gene.548_78-154	1	H4	0.2872180966331007	-0.5966509719307023
Dmel_FBpp0091134_26-103	1	H4	0.0004628588907502332	-0.036254797850423195
Nvec_NVE2470_26-103	1	H4	-0.34030999132424006	0.6148154692637631
Mgut_XP_012829650.1_27-106	1	H4	-0.2977377801040366	-0.3785840541878764
Spis_XP_022808494_1_30-107	1	H4	-0.06990303665058181	0.6843724304606604
Pygbif_GCRY01004699.1.p2_27-105	1	H4	0.4582381985730356	0.14777815763643118
Spis_XP_022808495_1_30-106	1	H4	-0.5853418294080404	0.561088030343631
Apla_XP_022111595.1_82-137	1	H4	-0.6745009669376913	0.6183688320179869
Adig_XP_015747528.1_26-103	1	H4	-0.04075141466769186	0.006685715970559979
Rirr_GBC33120_26-103	1	H4	0.30502363615952405	0.29036678540847133
Nvec_NVE23184_26-103	1	H4	-0.5720956665738688	0.5589830797052272
Nvec_NVE20560_26-103	1	H4	-0.4614992004360645	0.4083377596144669
Mcir_OAD00958_29-106	1	H4	0.3229298506083973	0.2946857299558232
Jaklib_JAKLI_16100.mRNA.1_33-112	1	H4	0.556897389812011	-0.33021218080183434
Helrob_HelroP70875_31-103	1	H4	-0.062365972459905224	0.6664936620497433
Bralan_BL31784_evm0_32-107	1	H4	-0.5019785565077701	0.14575624106893406
Apla_XP_022080340.1_30-107	1	H4	-0.6805256033654362	0.38464277550432385
Secula_SECUL_00990.mRNA.1_12-90	1	H4	0.32963236462360235	-0.5760593358685527
Carmem_b1785.p1_37-115	1	H4	0.6710329099285208	-0.42858388715365653
Drer_ENSDARP00000142571.1_26-103	1	H4	-0.07185232307281864	0.09325914044280717
Cvel_21595.t1-p1_24-103	1	H4	0.687767666128774	-0.2652184887462968
Phatri_Phatr3_J26896.p1_26-103	1	H4	0.4169863178620761	0.11920317633953587
Ehux_EOD24765_105-175	1	H4	-0.4092627013666447	-0.5121225893504688
Emue_0019g1161a_26-103	1	H4	-0.16200515812446614	0.143072709971614
Tvag_XP_001308229.1_23-101	1	H4	0.43543979032404917	-0.24146635903979238
Dmel_FBpp0091126_26-103	1	H4	0.026127400845583612	0.07283214622003496
Plebac_Pbla_mRNA_12473_16-97	1	H4	-0.017945667449557615	-0.523959478065962
Phakir_PHAKIR_05677.mRNA.1_24-103	1	H4	0.49841980695619265	-0.492805305678574
Cvel_16226.t2-p1_26-107	1	H4	0.5139128059586162	-0.4732015251376781
Lcom_lcpid144142_35-113	1	H4	0.7379722549485099	0.03140676820364561
Dmel_FBpp0091146_26-103	1	H4	-0.017548814666715172	0.016793483224807313
Nvec_NVE21353_26-103	1	H4	-0.45545038309369557	0.5141653218604452
Strcul_EPY23518_19-99	1	H4	1.0	-0.5111893342971643
Nvec_NVE24024_26-103	1	H4	-0.1305353115105522	0.6283098267942827
Chabra_GBG76583_403-476	1	H4	0.3394900243050944	0.13640465672661675
Ppat_Pp3c27_7460V3.1_122-195	1	H4	-0.3922556365863513	-0.4447795925792713
Ttra_KNC53726_29-107	1	H4	-0.0879342952260425	-0.6214236131259148
Pbla_XP_018290322.1_25-103	1	H4	0.37451468188082065	-0.1794113291208088
Drer_ENSDARP00000144745.1_26-103	1	H4	-0.06641527568136171	0.11324617143315636
Crei_PNW71303_23-103	1	H4	0.6043949508906448	-0.27513281419964836
Hsap_ENSP00000366956.1_26-103	1	H4	-0.20506412991224277	0.27773491914982357
Lcom_lcpid203193_14-108	1	H4	-0.4630893297778327	-0.3263720541110873
Ancsig_Gene.5596_48-125	1	H4	0.4730023700253767	-0.09564696776008987
Carmem_119.p1_35-113	1	H4	0.6477205609026444	-0.4156513221674773
Plebac_Pbla_mRNA_8870_26-104	1	H4	-0.1092952289531449	-0.05261046016369136
Glam_EDO76322_18-99	1	H4	0.8308150022642751	-0.3458275487704078
Rall_EPZ32223_25-103	1	H4	0.6237811195182513	0.00676862701826333
Nvec_NVE24360_26-103	1	H4	-0.6119650454339414	0.24788968564256783
Bralan_BL05479_evm0_43-119	1	H4	-0.16075454866988953	-0.01867844506411742
Maljak_MALJA_01577.mRNA.1_25-103	1	H4	0.5879232077375557	-0.07229629913634956
Atha_AT3G45930.1_27-103	1	H4	-0.08451798715768458	-0.4120179652313639
Drer_ENSDARP00000145839.1_26-103	1	H4	-0.0859177889794926	0.08670964489827937
Spimul_25439_TR12690_c0_g1_26-105	1	H4	0.259211415003601	-0.23534523321804968
Recame_RECAM_10452.mRNA.1_34-111	1	H4	0.5023800235266815	-0.07533395402747575
Bremin_symbB.v1.2.008318.t1_37-113	1	H4	0.5311190797107026	0.029036552710398754
Honfer_GBG24868_25-103	1	H4	0.11739979849389422	-0.2495853249030491
Carmem_b2322.p1_38-116	1	H4	0.6182972383837457	-0.5444962538090296
Lcom_lcpid229842_27-104	1	H4	-0.47128325806356003	0.5015207093503589
Lcom_lcpid249310_24-102	1	H4	0.2767852564018455	-0.5525387826100907
Nvec_NVE24630_26-103	1	H4	-0.5416982051342006	0.40329244862179975
Bralan_BL23173_evm0_26-103	1	H4	0.022043129511749554	0.49667789805077517
Adig_XP_015747488.1_30-107	1	H4	-0.5801061838168369	0.47152144648062555
Notgen_g37816.t1_26-103	1	H4	-0.3888079901561242	0.4169008632553154
Nvec_NVE8849_26-103	1	H4	-0.45643330785384867	0.5724634188699993
Cscu_XP_023213286.1_26-103	1	H4	-0.03653071377065189	0.015315112276099305
Bnat_JGI_V11_38219_39-116	1	H4	0.13970580043876754	0.6979406127118144
Chocri_XP_005711873.1_25-103	1	H4	0.539240810193554	-0.20626844642374653
Drer_ENSDARP00000142621.1_26-103	1	H4	-0.051116239147026836	0.013626885908208694
Gracho_PXF49291.1_25-103	1	H4	0.4646878690350679	-0.2296709888174708
Drer_ENSDARP00000151057.1_26-103	1	H4	-0.00821666405960637	0.009362803775452223
Helrob_HelroP172804_27-106	1	H4	-0.21345141261677833	0.5653439177555755
Atha_AT1G07660.1_27-103	1	H4	-0.08806552081603171	-0.48198265029007076
Nvec_NVE5226_26-103	1	H4	-0.12367368383725524	0.6472376872607896
Aplker_104514_26-104	1	H4	0.17398418188808293	-0.2975707376968694
Amac_KNE60952_25-103	1	H4	0.4855952816972757	-0.27041008462691607
Mbre_EDQ90656_25-103	1	H4	0.26853969892044066	-0.11049120618621368
Cneo_AAW42197_27-103	1	H4	0.3156551437362321	0.39871977093189853
Azfi_s0056.g034070_59-134	1	H4	-0.3425988182036643	-0.4412679322051758
Vitbra_CEM13700.1_36-116	1	H4	0.6140976321374597	-0.6534240914556187
Scil_scpid111142_26-103	1	H4	0.1777274570017545	0.12999679859988172
Sros_EGD83228_24-103	1	H4	0.40140777883430523	-0.29573877035764473
Ulvmut_UM017_00341_26-104	1	H4	0.4195818115399694	0.16130174203938832
Atha_AT3G46320.1_27-103	1	H4	-0.08615947916887282	-0.4106942554658584
Marpol_PTQ27186_27-103	1	H4	-0.16799775795220517	-0.4894899731532765
Umbram_206617_26-104	1	H4	-0.2038959831274999	-0.11472044532304446
Pfal_CZT98716_25-103	1	H4	0.43459374565559283	0.26587252911269027
Strcul_EPY37248_19-99	1	H4	0.9946128381238769	-0.49202196615355476
Nvec_NVE24230_94-172	1	H4	-0.6771350833434534	-0.041840467440355876
Dmel_FBpp0091120_26-103	1	H4	-0.025359131680369934	0.01040183334180157
Dmel_FBpp0091122_26-103	1	H4	0.11484494661623568	0.06086648452372586
Exapal_XP_020893578.1_26-103	1	H4	-0.18069557894192062	0.20302004708427296
Pbla_XP_018286973.1_26-107	1	H4	0.2737253763456958	0.44532936932402983
Dmel_FBpp0091144_26-103	1	H4	-0.008292214255090788	-0.0055615315691497505
Pavlsp_1002810_26-104	1	H4	-0.5096177161180692	-0.21285486773525725
Bralan_BL29335_evm0_26-103	1	H4	-0.5702304110813649	0.37440228616878257
Carmem_b12678.p1_35-113	1	H4	0.6520094842385536	-0.4172169428154618
Nutlon_comp14730_c0_seq1.p2_41-118	1	H4	0.4959768078540317	-0.07633863591130159
Carmem_b12813.p2_1-52	1	H4	-0.19082340533741765	-0.9650004133027439
Spom_SPBC1105.12.1_pep_24-103	1	H4	0.2707886245838411	-0.3284486892148862
Atha_AT5G59690.1_27-103	1	H4	-0.08320415650225847	-0.41310741232525294
Ngru_EFC38679_21-103	1	H4	0.5646985020471093	-0.46716247178320613
Sbic_OQU89898_113-186	1	H4	-0.4010382664041485	-0.4071307307774043
Caulen_g6229.t1_25-103	1	H4	0.48103330254396787	-0.31973165136646636
Drer_ENSDARP00000142128.1_26-103	1	H4	-0.030790393273741345	0.014885148758998398
Aplker_104780_20-93	1	H4	-0.3203856981180298	-0.5321367164824824
Drer_ENSDARP00000153440.1_26-103	1	H4	-0.014269346753902958	0.011642722337781478
Ngad_EWM29620_49-125	1	H4	0.5128755578110775	-0.02818293457527454
Emue_0022g429a_26-103	1	H4	-0.12657917891157625	0.13640763123860478
Hsap_ENSP00000479794.2_26-103	1	H4	-0.32474974278090324	0.3612097440271385
Lmaj_CAJ03225_23-100	1	H4	0.8428920534670342	-0.5414738145412797
Ptet_CAK58631_30-105	1	H4	0.09532054743353331	-0.7723147976573627
Nvec_NVE19440_26-103	1	H4	-0.4719390144415832	0.4307998547908641
Crei_PNW73723_25-103	1	H4	0.5706736972546853	-0.28341098362948414
Gefoke_MALSP_04621.mRNA.1_25-103	1	H4	0.2458766550342338	-0.38924626104910415
Gthe_EKX41598_25-103	1	H4	0.46271154782487467	-0.3145172075099271
Spur_XP_011681115.1_20-102	1	H4	-0.26820512910171385	-0.20436232166313542
Sbic_OQU86251_185-258	1	H4	-0.3930679047435993	-0.5002003917773403
Rhidel_EIE83417_25-103	1	H4	0.46894481979131175	-0.1758121018256945
Drer_ENSDARP00000145342.1_26-103	1	H4	-0.07888609159884588	0.06539752637083379
Emue_0018g277a_30-118	1	H4	-0.41643758512758594	0.6939256143355131
Spur_XP_001175505.3_27-103	1	H4	-0.0828535231601461	0.652744764294934
Nvec_NVE22196_26-103	1	H4	-0.5114256135379087	0.4188692918235948
Hduj_OQV20927.1_26-103	1	H4	-0.24910303418171637	0.561870063457469
Exapal_XP_020896927.1_30-107	1	H4	-0.10180237995017437	0.6820989576779503
Drer_ENSDARP00000142101.1_26-103	1	H4	-0.04103097393332333	0.05059419185058549
Nvec_NVE24175_26-103	1	H4	-0.12895911489384862	0.6366421584500652
Fabtro_Gene.3905_26-104	1	H4	0.1803169759972547	-0.308226713670449
Drer_ENSDARP00000157059.1_26-103	1	H4	-0.11159036603036547	0.09859989624520014
Skow_XP_002738204.1_26-104	1	H4	-0.00974661802819331	0.7261809377964847
Sros_EGD75966_24-103	1	H4	0.42778401603499483	-0.33001918115080253
Ocar_g3774.t1_26-103	1	H4	-0.550296786885459	0.534614910903568
Helrob_HelroP187742_26-103	1	H4	-0.17450618790275937	0.2544395089530323
Hsap_ENSP00000480960.2_26-103	1	H4	-0.34298184619832506	0.37960033061318466
Exapal_XP_020913119.1_30-107	1	H4	-0.45913002371922634	0.45067444643871835
Drer_ENSDARP00000145923.1_26-103	1	H4	-0.0830811466879936	0.07570324582646393
Ptet_CAK88367_22-97	1	H4	0.7059137258245517	-0.3890789189549401
Perkma_EER12583_28-108	1	H4	0.6098896438471022	0.41365121427972334
Pavlsp_1001810_26-104	1	H4	-0.5099693419977301	-0.29141809804188407
Skow_XP_006817031.1_27-103	1	H4	-0.39391883711367615	0.5580432832214822
Aque_Aqu2.1.08429_001_47-123	1	H4	-0.17010409834838588	-0.0027012539557143803
Bralan_BL17666_evm0_7-83	1	H4	-0.17017765822842382	-0.002558620565270004
Hsap_ENSP00000367034.3_26-103	1	H4	-0.13799621989592367	0.2673441642179811
Carmem_6448.p5_26-104	1	H4	-0.08393049987358492	0.09646770681136232
Acoe_PIA26147.1_27-103	1	H4	-0.08119249987970706	-0.4849612214330393
Tielac_KYQ90801_28-103	1	H4	0.5826114778313264	0.10851208809194458
Emue_0495g3a_26-103	1	H4	-0.16475212606124232	0.20716414840563369
Nvec_NVE24004_26-103	1	H4	-0.5588252494389221	0.584130428397312
Gpro_KXS13514_26-103	1	H4	0.38831029909270015	0.2739067853724609
Plamic_ANCSI_10250.mRNA.1_26-102	1	H4	0.006850029949300452	-0.32294087039975405
Morvir_scaffold47.g152.t1_26-103	1	H4	-0.3933907716045755	0.39106254700722154
Aque_Aqu2.1.40839_001_26-103	1	H4	-0.003088813490192808	-0.03985961446194204
Lcom_lcpid226865_25-100	1	H4	0.3067248295798953	-0.5135257745426556
Emue_0022g430a_26-103	1	H4	-0.18121483321809448	0.20841699421283902
Amobb2_AMBB2_00308.mRNA.1_25-103	1	H4	0.4569857026340851	-0.3747878981562318
Lcom_lcpid209774_35-112	1	H4	0.18597610498125786	0.6558949316305318
Helrob_HelroP84695_25-103	1	H4	0.29375329856633925	0.37927552071795173
Drer_ENSDARP00000155402.1_26-103	1	H4	-0.15562077395940035	0.18283139514650565
Emul_CDI96644.1_26-103	1	H4	-0.20161700179818842	0.14074713663361763
Azfi_s0076.g037806_76-151	1	H4	-0.33909817439685175	-0.4352586371765764
Styinc_Gene337_m337_27-104	1	H4	0.5051848329790979	0.3990297461613025
Morelo_OAQ31267_25-103	1	H4	0.46590785878984914	-0.2241736509628406
Spis_XP_022792426_1_28-105	1	H4	-0.15879614700308609	0.5968124999353502
Symmic_Smic1605_130-199	1	H4	0.40110385398942844	-0.9967875798963863
Cvar_XP_005847450.1_26-103	1	H4	0.4821708406799448	0.17187512837080446
Eimten_CDJ42422_25-103	1	H4	0.3204672160094741	-0.31450563033633366
Falb_KCV68607_23-101	1	H4	0.1925935348412012	-0.5125229989617748
Caulen_g6227.t1_25-103	1	H4	0.45027663726179423	-0.3350052674508785
Drer_ENSDARP00000082327.4_26-103	1	H4	-0.008887458194940216	0.0003588235720960254
Ngru_EFC47049_25-103	1	H4	-0.243454663732528	-0.41958430283521125
Hsap_ENSP00000481486.1_26-103	1	H4	-0.36013969406909513	0.36094101983941307
Emue_0022g240a_26-103	1	H4	-0.15107932096683035	0.22362884667076163
Nvec_NVE24648_26-103	1	H4	-0.5971022969641501	0.36101093242608345
Nk52_evm99s217_26-103	1	H4	-0.4795322222341177	-0.049738294055354265
Pbla_XP_018291083.1_26-103	1	H4	-0.18604977870416414	-0.11250675561713702
Lcom_lcpid208961_34-102	1	H4	0.6072445654580955	0.06758520910404728
Vcar_XP_002945759.1_25-103	1	H4	0.41216171124229983	-0.2785283619254063
Hsap_ENSP00000484789.1_26-103	1	H4	-0.32685872413842537	0.34126993540936795
Dmel_FBpp0091132_26-103	1	H4	-0.02676677486020565	0.02332103155420717
Azfi_s0007.g010920_165-234	1	H4	-0.45538135116689427	-0.5263664240766883
Chabra_GBG88273_57-132	1	H4	0.38531655750470334	0.2339726580255756
Spur_XP_030830328.1_145-218	1	H4	-0.48575492546971905	0.5492646827186856
Nvec_NVE24050_26-103	1	H4	-0.1430898270656593	0.6057593987137415
Cfra_CFRG3585T1_26-103	1	H4	-0.5891531357133041	-0.10624803964441888
Lgig_LotgiP148116_26-103	1	H4	-0.33816788519741875	0.6498782141114577
Bden_EGF79075_29-106	1	H4	0.30946737342199027	0.07986358747417144
Bdis_PNT73988_62-137	1	H4	-0.29501685851718734	-0.42806793179710223
Oxytri_EJY66087_25-104	1	H4	0.4859892545390605	0.040923441136057705
Exapal_XP_020897888.1_26-103	1	H4	-0.21408957427229647	0.3548383334775734
Sacu_v1.1_s0041.g012615_84-159	1	H4	-0.34667330787882733	-0.4297757722867823
Drer_ENSDARP00000155489.1_26-103	1	H4	-0.0732096972311269	0.07344392478536353
Azfi_s2141.g109596_84-160	1	H4	-0.529321930073929	-0.35199430785983093
Nvec_NVE6466_26-103	1	H4	-0.5864106727756759	0.35937595750934803
Gracho_PXF43757.1_25-103	1	H4	0.6082665182603001	-0.2538564494556294
Mbre_EDQ85108_25-103	1	H4	0.2657143430161956	-0.10238909958102878
Cvar_XP_005843696.1_26-103	1	H4	-0.15956237599137607	-0.3854421870143249
Hsap_ENSP00000479461.2_26-103	1	H4	-0.2850692868541322	0.3308086609728802
Dmel_FBpp0091150_26-103	1	H4	-0.04605536790715219	0.04724233271250531
Plebac_Pbla_mRNA_4574_48-125	1	H4	-0.5249705807274373	-0.17046963984966415
Pbla_XP_018287451.1_16-96	1	H4	-0.03133959870381264	-0.5030760829470594
Adig_XP_015747530.1_30-107	1	H4	-0.4417057830580755	0.7140255438433584
Coka_g12259.t1_26-103	1	H4	0.18233260699163426	-0.3252440925073364
Exapal_XP_020896800.1_30-107	1	H4	-0.5154399532134267	0.5356171741087218
Ddis_EAL68777_30-108	1	H4	0.5501311201071362	0.1427367491718725
Rall_EPZ35970_27-105	1	H4	0.4781226942732276	0.04647441754848621
Rigram_Gene.3111_38-115	1	H4	0.4491557720323461	0.2422523148360997
Ptet_CAK58511_22-102	1	H4	0.14077453077329294	-0.6868981703456426
Strcul_EPY33348_19-99	1	H4	0.9678178418800202	-0.4715395681706813
Azfi_s0003.g007998_27-106	1	H4	-0.23198557763816652	-0.47780848327933356
Ramvar_GAU94133.1_26-103	1	H4	-0.06436764328116408	0.6664639908257747
Hsap_ENSP00000462667.1_26-103	1	H4	-0.2684273962747984	0.31877747682184215
Aano_EGB13172_1-79	1	H4	0.0022171844088983072	-0.4004657526375967
Plebac_Pbla_mRNA_12614_26-107	1	H4	0.27191029522431215	0.4351748712572601
Plebac_Pbla_mRNA_8998_25-104	1	H4	0.4421507240251505	-0.21475153954499865
Drer_ENSDARP00000077832.3_26-103	1	H4	-0.006786494775476776	-0.00700898226935141
Hydvul_Sc4wPfr_319.g27304.t1_26-103	1	H4	-0.4051294803599734	0.3982783625801585
Hemkuk_17594_TR5806_c0_g1_27-105	1	H4	0.16882397573346603	-0.32134082692439814
Tcas_XP_008199927.1_5-81	1	H4	-0.0649087058071963	0.6627021888422258
Spom_SPAC1834.03c.1_pep_24-103	1	H4	0.48420143157998036	-0.09610816837142967
Mpus_XP_003059520.1_26-103	1	H4	0.1494430671887161	-0.33173651474141
Adig_XP_015770236.1_30-107	1	H4	-0.2879057544129729	0.7343357388577796
Emul_CDS36135.1_50-124	1	H4	-0.002755782454418277	-0.7192239115210829
Hsap_ENSP00000347168.2_26-103	1	H4	-0.182306068235478	0.25941677133147395
Dmel_FBpp0091136_26-103	1	H4	-0.05416269088048641	0.04233444652499498
Perkma_EER07832_27-103	1	H4	0.4231379950245539	-0.162470506392523
Linana_g18735.t1_26-103	1	H4	-0.4663462767968865	0.5223031011502378
Cowc_KJE91166_26-103	1	H4	-0.3220528923785796	-0.05518683122795136
Bnat_JGI_V11_38173_26-103	1	H4	0.30838739962662626	-0.004049852775997802
Hsap_ENSP00000244537.6_26-103	1	H4	-0.22913042011385698	0.3504657761094173
Umay_KIS69375_27-103	1	H4	-0.3132847910886964	-0.2650990960490449
Jakbah_JAKBA_02675.mRNA.1_55-132	1	H4	0.2807914752130819	-0.3739407338816489
Ncra_EAA26766_24-103	1	H4	0.471753995962495	-0.160447174189623
Coerev_PIA15958.1_29-105	1	H4	-0.4640443233243173	-0.23563584502478882
Bdis_KQK05861_117-190	1	H4	-0.3998467645821222	-0.39947156015864793
