Ddis_EAL73153	1	135	Histone	PF00125.24	2.1e-52
Cang_ORZ41063	1	133	Histone	PF00125.24	2.1e-52
Gthe_EKX49831	1	132	Histone	PF00125.24	2.3e-52
Atha_AT1G13370.1	1	132	Histone	PF00125.24	2.3e-52
Rirr_GBC16678	1	132	Histone	PF00125.24	2.5e-52
Gracho_PXF43758.1	1	132	Histone	PF00125.24	2.5e-52
Rirr_GBC16828	1	132	Histone	PF00125.24	2.6e-52
Helrob_HelroP185127	1	132	Histone	PF00125.24	2.8e-52
Hsap_ENSP00000476960.1	1	132	Histone	PF00125.24	2.9e-52
Sbic_KXG30522	12	138	Histone	PF00125.24	3.3e-52
Ncra_EAA26767	1	132	Histone	PF00125.24	3.4e-52
Phakir_PHAKIR_00304.mRNA.1	1	131	Histone	PF00125.24	3.4e-52
Sarc_Sarc4_g12926T	1	132	Histone	PF00125.24	3.5e-52
Cvar_XP_005843095.1	1	123	Histone	PF00125.24	3.8e-52
Acoe_PIA57083.1	1	132	Histone	PF00125.24	4e-52
Oxytri_EJY64738	1	132	Histone	PF00125.24	4e-52
Acoe_PIA60609.1	1	132	Histone	PF00125.24	4.3e-52
Jakbah_JAKBA_04041.mRNA.1	1	133	Histone	PF00125.24	4.4e-52
Plafun_PRP81381	126	257	Histone	PF00125.24	6.1e-52
Plafun_PRP86973	1	132	Histone	PF00125.24	5.7e-52
Umbram_262598	1	132	Histone	PF00125.24	4.9e-52
Ctel_CapteP212232	9	133	Histone	PF00125.24	5.3e-52
Tielac_KYQ92215	1	134	Histone	PF00125.24	5.2e-52
Sarc_Sarc4_g32079T	1	133	Histone	PF00125.24	5.4e-52
Lcom_lcpid181133	1	130	Histone	PF00125.24	5.5e-52
Ancsig_Gene.1299	1	132	Histone	PF00125.24	5.5e-52
Atha_AT1G75600.1	1	132	Histone	PF00125.24	6.4e-52
Atha_AT1G19890.1	1	133	Histone	PF00125.24	7e-52
Pygbif_GCRY01002213.1.p1	1	133	Histone	PF00125.24	8.5e-52
Umay_KIS67860	1	132	Histone	PF00125.24	9.8e-52
Tthe_EAR96349	1	132	Histone	PF00125.24	1.2e-51
Rhidel_EIE85021	1	132	Histone	PF00125.24	1.2e-51
Umay_KIS69374	1	132	Histone	PF00125.24	1.3e-51
Recame_RECAM_08055.mRNA.1	1	133	Histone	PF00125.24	1.4e-51
Recame_RECAM_06206.mRNA.1	1	133	Histone	PF00125.24	1.4e-51
Cfra_CFRG3582T1	1	132	Histone	PF00125.24	1.4e-51
Oxytri_EJY66977	1	134	Histone	PF00125.24	1.5e-51
Ppat_Pp3c22_4790V3.1	1	129	Histone	PF00125.24	1.6e-51
Ptyfla_pfl_40v0_9_20150316_1g30601.t1	46	170	Histone	PF00125.24	2e-51
Oxytri_EJY64923	1	134	Histone	PF00125.24	1.8e-51
Oxytri_EJY64289	1	132	Histone	PF00125.24	1.8e-51
Exapal_XP_020904072.1	3	127	Histone	PF00125.24	1.9e-51
Cfra_CFRG4727T1	1	133	Histone	PF00125.24	2.2e-51
Phakir_PHAKIR_01551.mRNA.1	1	132	Histone	PF00125.24	2.3e-51
Cneo_AAW41760	1	134	Histone	PF00125.24	2.5e-51
Cvar_XP_005843648.1	21	140	Histone	PF00125.24	2.9e-51
Atha_AT5G65350.1	1	132	Histone	PF00125.24	3.5e-51
Tielac_KYR02515	1	131	Histone	PF00125.24	3.5e-51
Oxytri_EJY73370	1	134	Histone	PF00125.24	3.5e-51
Schagg_43446	1	132	Histone	PF00125.24	3.8e-51
Emue_0012g648a	1	130	Histone	PF00125.24	6.9e-51
Acas_ELR19918	1	130	Histone	PF00125.24	4e-51
Ddis_EAL72896	1	132	Histone	PF00125.24	4.1e-51
Cneo_AAW46028	1	134	Histone	PF00125.24	4.4e-51
Bnat_JGI_V11_35667	1	134	Histone	PF00125.24	4.5e-51
Helrob_HelroP70858	1	132	Histone	PF00125.24	4.7e-51
Ngru_EFC36852	1	134	Histone	PF00125.24	4.9e-51
Ddis_EAL72769	1	132	Histone	PF00125.24	5.1e-51
Recame_RECAM_17387.mRNA.1	1	133	Histone	PF00125.24	7.6e-51
Diprot_Gene.312	14	147	Histone	PF00125.24	1.2e-50
Tvag_XP_001299817.1	1	134	Histone	PF00125.24	1.4e-50
Oxytri_EJY71965	1	134	Histone	PF00125.24	1.6e-50
Hetalb_XP_020433149.1	1227	1359	Histone	PF00125.24	1.7e-50
Helrob_HelroP79413	1	130	Histone	PF00125.24	2e-50
Cgig_EKC28040	35	153	Histone	PF00125.24	1.8e-49
Lcom_lcpid202548	1	132	Histone	PF00125.24	2.4e-50
Ccin_EAU92176	1	133	Histone	PF00125.24	2.5e-50
Chrtob_KOO21326.1	1	132	Histone	PF00125.24	2.6e-50
Lcom_lcpid193206	1	128	Histone	PF00125.24	2.9e-50
Ccin_EAU90217	1	134	Histone	PF00125.24	3e-50
Schagg_79545	1	129	Histone	PF00125.24	3.9e-50
Plafun_PRP87774	133	261	Histone	PF00125.24	1.2e-49
Sros_EGD78697	1	136	Histone	PF00125.24	4.6e-50
Rigram_Gene.1162	1	132	Histone	PF00125.24	4.6e-50
Cgig_EKC28009	133	260	Histone	PF00125.24	4.5e-50
Phakir_PHAKIR_10846.mRNA.1	1	133	Histone	PF00125.24	5.3e-50
Ccin_EAU93417	1	134	Histone	PF00125.24	5.6e-50
Jaklib_JAKLI_04746.mRNA.1	1	136	Histone	PF00125.24	5.6e-50
Atri_ERM95065	1	132	Histone	PF00125.24	5.8e-50
Scer_YBR010W	1	132	Histone	PF00125.24	6.5e-50
Scer_YNL031C	1	132	Histone	PF00125.24	6.5e-50
Lcom_lcpid209305	2	125	Histone	PF00125.24	6.6e-50
Cavfas_EGG19135	1	132	Histone	PF00125.24	6.9e-50
Exapal_XP_020908517.1	1	132	Histone	PF00125.24	9.1e-50
Coerev_PIA15959.1	1	134	Histone	PF00125.24	1.2e-49
Perkma_EER00947	1	132	Histone	PF00125.24	1.3e-49
Ehux_EOD21027	3	114	Histone	PF00125.24	1.8e-49
Exapal_XP_020893626.1	1	132	Histone	PF00125.24	2e-49
Cneo_AAW40662	22	156	Histone	PF00125.24	2.3e-49
Tvag_XP_001308219.1	1	134	Histone	PF00125.24	2.4e-49
Ngru_EFC37152	1	134	Histone	PF00125.24	2.9e-49
Bdis_PNT61061	126	241	Histone	PF00125.24	4.7e-49
Coerev_PIA19223.1	1	134	Histone	PF00125.24	4.3e-49
Secula_SECUL_05587.mRNA.1	1	134	Histone	PF00125.24	5e-49
Tthe_EAR88155	1	132	Histone	PF00125.24	5.3e-49
Schagg_43976	1	134	Histone	PF00125.24	6.4e-49
Acoe_PIA44667.1	42	153	Histone	PF00125.24	7.8e-49
Skow_XP_002733142.1	6	112	Histone	PF00125.24	8e-49
Lcom_lcpid213151	1	126	Histone	PF00125.24	8.2e-49
Secula_SECUL_01020.mRNA.1	1	134	Histone	PF00125.24	9.2e-49
Lcom_lcpid215605	1	124	Histone	PF00125.24	9.6e-49
Jaklib_JAKLI_03706.mRNA.1	1	134	Histone	PF00125.24	1.1e-48
Tthe_EAR88152	1	132	Histone	PF00125.24	1.2e-48
Pinf_PITG_06955T0	1	131	Histone	PF00125.24	1.3e-48
Secula_SECUL_00727.mRNA.1	1	134	Histone	PF00125.24	1.5e-48
Hetalb_XP_020435096.1	1	139	Histone	PF00125.24	1.6e-48
Hsap_ENSP00000497053.1	1	132	Histone	PF00125.24	1.6e-48
Hetalb_XP_020427005.1	1	131	Histone	PF00125.24	2.1e-48
Andgod_ANDGO_01199.mRNA.1	1	141	Histone	PF00125.24	3.4e-48
Hsap_ENSP00000496014.2	1	132	Histone	PF00125.24	3.6e-48
Sacu_v1.1_s0046.g013329	20	118	Histone	PF00125.24	4.4e-48
Cgig_EKC19674	101	207	Histone	PF00125.24	6.1e-48
Gthe_EKX36203	51	181	Histone	PF00125.24	6.3e-48
Nvec_NVE5224	743	865	Histone	PF00125.24	8.3e-48
Retfil_ETO11801	49	167	Histone	PF00125.24	1.2e-46
Acoe_PIA61326.1	1	132	Histone	PF00125.24	1.1e-47
Esil_CBJ48887	1	116	Histone	PF00125.24	1.2e-47
Cavfas_EGG20599	1	133	Histone	PF00125.24	1.6e-47
Vitbra_CEL95735.1	1	131	Histone	PF00125.24	1.8e-47
Tetwil_Twilhelma_g2266.t1	462	589	Histone	PF00125.24	2.4e-47
Scil_scpid108815	48	169	Histone	PF00125.24	3.2e-47
Sros_EGD78231	8	128	Histone	PF00125.24	3e-47
Drer_ENSDARP00000153106.1	11	140	Histone	PF00125.24	3.4e-47
Sbic_EER91869	1	134	Histone	PF00125.24	3.6e-47
Ptet_CAK57534	1	136	Histone	PF00125.24	4e-47
Tmel_CAZ82512	1	145	Histone	PF00125.24	4.6e-47
Ptet_CAK67641	1	136	Histone	PF00125.24	5e-47
Bdis_PNT73249	1	133	Histone	PF00125.24	9.2e-47
Bdis_KQJ95915	1	134	Histone	PF00125.24	9.8e-47
Gpro_KXS17207	1	140	Histone	PF00125.24	1.1e-46
Spur_XP_030838382.1	19	145	Histone	PF00125.24	1.2e-46
Ttra_KNC54421	19	151	Histone	PF00125.24	1.3e-46
Sbic_KXG38911	1	135	Histone	PF00125.24	1.6e-46
Notgen_g10649.t1	700	805	Histone	PF00125.24	1.7e-46
Ttra_KNC52441	146	277	Histone	PF00125.24	1.9e-46
Andgod_ANDGO_03842.mRNA.1	1	142	Histone	PF00125.24	2.8e-46
Lcom_lcpid223955	2	118	Histone	PF00125.24	2.7e-46
Carmem_2246.p2	1	133	Histone	PF00125.24	4.4e-46
Ptet_CAK83749	1	136	Histone	PF00125.24	5.7e-46
Skow_XP_002735060.1	1	137	Histone	PF00125.24	5.5e-46
Crei_PNW71609	27	147	Histone	PF00125.24	2.9e-45
Sbic_KXG36575	1	135	Histone	PF00125.24	1.2e-45
Styinc_Gene4913_m4913	1	135	Histone	PF00125.24	1.5e-45
Styinc_Gene530_m530	1	139	Histone	PF00125.24	1.7e-45
Cpar_Cpar_evm1s3592	1	135	Histone	PF00125.24	2e-45
Jakbah_JAKBA_05863.mRNA.1	1	134	Histone	PF00125.24	2e-45
Acoe_PIA48468.1	757	888	Histone	PF00125.24	2.3e-45
Ramvar_GAV09307.1	33	157	Histone	PF00125.24	3.1e-45
Skow_XP_002733913.1	1	137	Histone	PF00125.24	3.4e-45
Nvec_NVE3380	84	175	Histone	PF00125.24	4.7e-45
Mgut_XP_012843330.1	7	114	Histone	PF00125.24	6.9e-21
Mgut_XP_012843330.1	135	256	Histone	PF00125.24	1.3e-23
Lcom_lcpid232097	1	96	Histone	PF00125.24	4.6e-45
Ccin_EAU84865	31	157	Histone	PF00125.24	1.3e-44
Amobb2_AMBB2_08234.mRNA.1	6	130	Histone	PF00125.24	9e-45
Klenit_GAQ80377.1	89	187	Histone	PF00125.24	1.3e-44
Vcar_XP_002956077.1	1	136	Histone	PF00125.24	1.4e-44
Rall_EPZ32954	6	137	Histone	PF00125.24	2.3e-44
Rall_EPZ33278	1	132	Histone	PF00125.24	3.3e-44
Bralan_BL96079_evm0	38	142	Histone	PF00125.24	3.9e-44
Spom_SPBC1105.17.1_pep	17	118	Histone	PF00125.24	3.7e-44
Bralan_BL14734_cuf2	32	144	Histone	PF00125.24	5.5e-44
Skow_XP_006817635.1	8	137	Histone	PF00125.24	6.1e-44
Cocsub_XP_005647377.1	19	141	Histone	PF00125.24	7.6e-44
Porumb_OSX70557.1	1	133	Histone	PF00125.24	6.7e-44
Atha_AT5G12910.1	1	127	Histone	PF00125.24	8e-44
Porumb_OSX76837.1	1	133	Histone	PF00125.24	7.9e-44
Porumb_OSX80605.1	1	133	Histone	PF00125.24	8.8e-44
Spimul_26541_TR13212_c0_g1	24	136	Histone	PF00125.24	1e-43
Cowc_KJE92762	45	169	Histone	PF00125.24	9.6e-44
Bdis_KQJ99836	5	100	Histone	PF00125.24	1.3e-43
Porumb_OSX69844.1	1	133	Histone	PF00125.24	1.4e-43
Porumb_OSX72826.1	1	133	Histone	PF00125.24	1.5e-43
Porumb_OSX75558.1	1	133	Histone	PF00125.24	1.6e-43
Apla_XP_022088904.1	70	169	Histone	PF00125.24	6.5e-43
Gonavo_comp24565_c0_seq1_6_ORF4_163	32	156	Histone	PF00125.24	2e-43
Plabra_CEO96708	31	147	Histone	PF00125.24	5.2e-43
Porumb_OSX72825.1	1	132	Histone	PF00125.24	2.4e-43
Sphfal_Sphfalx18G067900.1.p	30	139	Histone	PF00125.24	3.1e-43
Spur_XP_030830328.1	1	110	Histone	PF00125.24	2e-37
Spun_KND04685	9	143	Histone	PF00125.24	3.2e-43
Diprot_Gene.17081	35	139	Histone	PF00125.24	3.6e-43
Lpol_XP_013783143.1	1	128	Histone	PF00125.24	3.4e-43
Porumb_OSX70431.1	1	133	Histone	PF00125.24	3.6e-43
Recame_RECAM_01254.mRNA.1	44	177	Histone	PF00125.24	1.6e-42
Porumb_OSX78185.1	1	131	Histone	PF00125.24	3.8e-43
Glam_EDO81831	44	177	Histone	PF00125.24	4.8e-43
Ptyfla_pfl_40v0_9_20150316_1g16123.t1	379	470	Histone	PF00125.24	8.6e-43
Helrob_HelroP79262	1	117	Histone	PF00125.24	5e-43
Pfal_CAD52476	39	167	Histone	PF00125.24	5.9e-43
Cpar_Cpar_evm1s8247	1	116	Histone	PF00125.24	5.4e-43
Retfil_ETO19218	1	120	Histone	PF00125.24	8.1e-43
Cang_ORZ34907	5	114	Histone	PF00125.24	6.8e-43
Bdis_PNT66531	1	130	Histone	PF00125.24	6.9e-43
Skow_XP_002733098.1	1	116	Histone	PF00125.24	8.1e-43
Nk52_evm5s2256	1	138	Histone	PF00125.24	8.3e-43
Maljak_MALJA_21079.mRNA.1	18	127	Histone	PF00125.24	8.7e-43
Tadh_P53301	15	135	Histone	PF00125.24	9.1e-43
Bnat_JGI_V11_57721	36	142	Histone	PF00125.24	1e-42
Porumb_OSX77395.1	1	133	Histone	PF00125.24	1.1e-42
Lmaj_CAJ02838	1	126	Histone	PF00125.24	1.1e-42
Porumb_OSX78654.1	1	133	Histone	PF00125.24	1.2e-42
Rirr_GBC13334	1	117	Histone	PF00125.24	1.3e-42
Bnat_JGI_V11_126849	1	129	Histone	PF00125.24	1.2e-42
Carmem_b6934.p2	1	131	Histone	PF00125.24	1.4e-42
Esil_CBJ26461	7	139	Histone	PF00125.24	1.3e-42
Rirr_GBC37163	38	139	Histone	PF00125.24	1.5e-42
Porumb_OSX77903.1	1	133	Histone	PF00125.24	1.5e-42
Morelo_OAQ34140	33	158	Histone	PF00125.24	1.6e-42
Helrob_HelroP104295	10	117	Histone	PF00125.24	1.6e-42
Cpar_Cpar_evm1s80	1	116	Histone	PF00125.24	1.5e-42
Spis_XP_022806523_1	15	143	Histone	PF00125.24	2e-42
Gthe_EKX34792	8	109	Histone	PF00125.24	2e-42
Caulen_g7319.t1	1	133	Histone	PF00125.24	1.9e-42
Mbre_EDQ84449	38	142	Histone	PF00125.24	2.1e-42
Ncra_EAA27422	18	146	Histone	PF00125.24	2.2e-42
Gefoke_MALSP_18410.mRNA.1	15	130	Histone	PF00125.24	2.1e-42
Vcar_XP_002958803.1	2	96	Histone	PF00125.24	2.2e-42
Lpol_XP_013777404.1	29	159	Histone	PF00125.24	2e-42
Manpla_Gene.8063	6	125	Histone	PF00125.24	2.2e-42
Cocsub_XP_005644199.1	1	138	Histone	PF00125.24	2.7e-42
Bodsal_CUG87252.1	5	127	Histone	PF00125.24	2.5e-42
Rigram_Gene.22673	13	123	Histone	PF00125.24	2.5e-42
Notgen_g37799.t1	8	106	Histone	PF00125.24	2.6e-42
Spur_XP_003723879.1	44	155	Histone	PF00125.24	6.5e-42
Lcom_lcpid219768	5	121	Histone	PF00125.24	2.8e-42
Rirr_GBC23823	28	153	Histone	PF00125.24	4.5e-42
Lmaj_CAJ03576	1	126	Histone	PF00125.24	3.8e-42
Phatri_Phatr3_J16843.p1	1	133	Histone	PF00125.24	4e-42
Ptet_CAK95094	1	133	Histone	PF00125.24	3.9e-42
Lcom_lcpid188629	3	133	Histone	PF00125.24	5e-42
Alblai_CCA21453	27	155	Histone	PF00125.24	4.6e-42
Porumb_OSX77599.1	1	131	Histone	PF00125.24	5.5e-42
Sacu_v1.1_s0062.g015453	24	109	Histone	PF00125.24	5.9e-42
Bden_EGF79847	14	120	Histone	PF00125.24	7.2e-42
Lcom_lcpid180782	1	117	Histone	PF00125.24	8.7e-42
Meteor_CRO19MET_NODE_11128.p2	15	144	Histone	PF00125.24	1.3e-41
Ptyfla_pfl_40v0_9_20150316_1g8553.t1	27	150	Histone	PF00125.24	1.3e-41
Dpul_EFX61808	1	127	Histone	PF00125.24	1.3e-41
Mgut_XP_012838283.1	3	85	Histone	PF00125.24	1.3e-41
Concor_KXN69649	4	118	Histone	PF00125.24	1.8e-41
Sarc_Sarc4_g7771T	6	125	Histone	PF00125.24	1.6e-41
Mpus_XP_003056511.1	8	130	Histone	PF00125.24	1.7e-41
Acoe_PIA36109.1	21	103	Histone	PF00125.24	2e-41
Pavlsp_597097	7	112	Histone	PF00125.24	1.8e-41
Lgig_LotgiP227172	24	151	Histone	PF00125.24	2.1e-41
Acas_ELR20612	41	169	Histone	PF00125.24	3.4e-41
Scer_YKL049C	98	225	Histone	PF00125.24	2e-41
Ngru_EFC38803	45	175	Histone	PF00125.24	2.1e-41
Porumb_OSX78894.1	1	133	Histone	PF00125.24	2.4e-41
Caulen_g7322.t1	1	133	Histone	PF00125.24	2.6e-41
Vitbra_CEL98388.1	1	133	Histone	PF00125.24	2.8e-41
Acoe_PIA49025.1	1	128	Histone	PF00125.24	3.1e-41
Gracho_PXF49488.1	41	161	Histone	PF00125.24	4.2e-41
Ppat_Pp3c1_20640V3.1	7	124	Histone	PF00125.24	4e-41
Ngad_EWM27785	29	147	Histone	PF00125.24	5.8e-41
Porumb_OSX80529.1	1	131	Histone	PF00125.24	4.5e-41
Otau_XP_022838268.1	22	126	Histone	PF00125.24	4.7e-41
Porumb_OSX71077.1	1	131	Histone	PF00125.24	4.9e-41
Umay_KIS66257	66	175	Histone	PF00125.24	5.9e-41
Klenit_GAQ92181.1	79	174	Histone	PF00125.24	6e-41
Porpur_KAA8499112.1	17	120	Histone	PF00125.24	5.8e-41
Lcom_lcpid226728	1	116	Histone	PF00125.24	5.6e-41
Exapal_XP_020913745.1	37	161	Histone	PF00125.24	5.2e-41
Gonavo_comp28979_c0_seq1_6_ORF3_115	116	230	Histone	PF00125.24	7.9e-41
Amac_KNE64507	44	169	Histone	PF00125.24	9.8e-41
Porumb_OSX79347.1	1	133	Histone	PF00125.24	1e-40
Pavlsp_878826	65	178	Histone	PF00125.24	1.4e-38
Jaklib_JAKLI_25597.mRNA.1	30	142	Histone	PF00125.24	1.2e-40
Acoe_PIA44668.1	1	126	Histone	PF00125.24	2.1e-40
Porumb_OSX74690.1	1	132	Histone	PF00125.24	1.7e-40
Ulvmut_UM008_01381	14	141	Histone	PF00125.24	2e-40
Ctel_CapteP217146	1	117	Histone	PF00125.24	1.5e-38
Retfil_ETO16526	1	124	Histone	PF00125.24	1.8e-40
Dpul_EFX67386	33	145	Histone	PF00125.24	5.6e-40
Sappar_KDO21164	7	122	Histone	PF00125.24	2.1e-40
Porumb_OSX72700.1	1	133	Histone	PF00125.24	2.4e-40
Bnat_JGI_V11_58429	1	126	Histone	PF00125.24	2.5e-40
Porumb_OSX78905.1	1	133	Histone	PF00125.24	2.6e-40
Ppat_Pp3c17_5850V3.2	12	122	Histone	PF00125.24	3.1e-40
Ctel_CapteP174168	53	167	Histone	PF00125.24	3.5e-40
Cvar_XP_005849451.1	1	96	Histone	PF00125.24	2.9e-40
Marpol_PTQ33374	3	129	Histone	PF00125.24	3.2e-40
Chrtob_KOO30902.1	4	98	Histone	PF00125.24	3.7e-40
Oxytri_EJY64452	12	138	Histone	PF00125.24	4.5e-40
Helrob_HelroP89804	2	97	Histone	PF00125.24	4e-40
Porumb_OSX81394.1	1	133	Histone	PF00125.24	4e-40
Azfi_s0109.g045300	32	154	Histone	PF00125.24	3.9e-40
Coerev_PIA16820.1	13	121	Histone	PF00125.24	5.3e-40
Malcal_MALCA_11039.mRNA.1	7	125	Histone	PF00125.24	5.6e-40
Nutlon_comp19250_c0_seq1.p3	18	132	Histone	PF00125.24	6.4e-40
Ulvmut_UM106_00341	29	161	Histone	PF00125.24	6.4e-40
Chocri_XP_005715552.1	46	163	Histone	PF00125.24	9.4e-40
Andgod_ANDGO_07580.mRNA.1	41	144	Histone	PF00125.24	9.2e-40
Honfer_GBG34750	43	153	Histone	PF00125.24	1e-39
Ehux_EOD07593	112	197	Histone	PF00125.24	1.4e-39
Mvib_comp13948_c0_seq1_fr4	18	130	Histone	PF00125.24	1e-39
Skow_XP_002731719.1	3	117	Histone	PF00125.24	1.7e-39
Porumb_OSX70105.1	1	133	Histone	PF00125.24	1.7e-39
Phoaus_g11661.t1	26	152	Histone	PF00125.24	2.4e-39
Dpul_EFX78517	21	133	Histone	PF00125.24	2.1e-39
Lepsey_KPI90083	20	141	Histone	PF00125.24	2.7e-39
Bodsal_CUF74452.1	25	140	Histone	PF00125.24	3.3e-39
Lcom_lcpid196770	8	140	Histone	PF00125.24	3.3e-39
Clim_evm9s28	38	143	Histone	PF00125.24	3.9e-39
Azfi_s0109.g045338	16	97	Histone	PF00125.24	5.7e-39
Lcom_lcpid202562	4	132	Histone	PF00125.24	5e-39
Mlei_ML0968_g26_t1	1	142	Histone	PF00125.24	5.5e-39
Pisp_OUM66453.1	1	102	Histone	PF00125.24	5e-39
Porumb_OSX80725.1	1	133	Histone	PF00125.24	5.1e-39
Ptet_CAK75961	3	125	Histone	PF00125.24	5.2e-39
Gonavo_comp102479_c0_seq1_6_ORF3_172	61	165	Histone	PF00125.24	5.8e-39
Aplker_29866	1	98	Histone	PF00125.24	5.7e-39
Porumb_OSX79553.1	1	133	Histone	PF00125.24	6.2e-39
Porumb_OSX71138.1	1	131	Histone	PF00125.24	6.4e-39
Phakir_PHAKIR_07949.mRNA.1	57	181	Histone	PF00125.24	8.6e-39
Glam_EDO81729	11	148	Histone	PF00125.24	1.3e-38
Chabra_GBG61392	360	489	Histone	PF00125.24	4.7e-38
Cmer_CME099CT	162	265	Histone	PF00125.24	1.3e-38
Aurlim_68553	6	113	Histone	PF00125.24	1.5e-38
Ehux_EOD06919	1	79	Histone	PF00125.24	1.6e-38
Porumb_OSX80316.1	18	136	Histone	PF00125.24	1.6e-38
Lmaj_CAJ07148	17	140	Histone	PF00125.24	1.7e-38
Lcom_lcpid230054	2	113	Histone	PF00125.24	1.6e-38
Crei_PNW85662	86	195	Histone	PF00125.24	1.7e-38
Drer_ENSDARP00000126712.1	24	128	Histone	PF00125.24	3.9e-25
Drer_ENSDARP00000126712.1	160	209	Histone	PF00125.24	2.1e-11
Adig_XP_015766271.1	53	154	Histone	PF00125.24	2.4e-38
Lcom_lcpid219509	4	121	Histone	PF00125.24	2e-38
Secula_SECUL_05739.mRNA.1	43	145	Histone	PF00125.24	2.6e-38
Skow_XP_006821693.1	1	113	Histone	PF00125.24	4.4e-38
Porumb_OSX76068.1	124	232	Histone	PF00125.24	5.2e-38
Bdis_KQK05678	116	233	Histone	PF00125.24	3.1e-38
Lcom_lcpid84818	36	149	Histone	PF00125.24	5.5e-38
Smoe_EFJ13679	15	119	Histone	PF00125.24	5.2e-38
Oxytri_EJY73287	55	174	Histone	PF00125.24	6.6e-38
Tpse_EED95069	1	92	Histone	PF00125.24	5.9e-38
Porumb_OSX80585.1	1	133	Histone	PF00125.24	6.4e-38
Pinf_PITG_13828T0	79	198	Histone	PF00125.24	6e-38
Porumb_OSX79555.1	1	131	Histone	PF00125.24	7.2e-38
Ptyfla_pfl_40v0_9_20150316_1g22909.t1	1	116	Histone	PF00125.24	6.6e-38
Strcul_EPY27914	47	171	Histone	PF00125.24	9.3e-38
Strcul_EPY33093	43	167	Histone	PF00125.24	1.1e-37
Aano_EGB06405	1	97	Histone	PF00125.24	9.3e-38
Mgut_XP_012855145.1	22	145	Histone	PF00125.24	2.6e-37
Porumb_OSX74802.1	1	131	Histone	PF00125.24	1.3e-37
Gefoke_MALSP_18410.mRNA.2	16	108	Histone	PF00125.24	1.2e-27
Gefoke_MALSP_18410.mRNA.2	119	142	Histone	PF00125.24	8.7e-08
Cscu_XP_023212029.1	63	183	Histone	PF00125.24	2.2e-37
Plafun_PRP85685	1	110	Histone	PF00125.24	2.4e-37
Porumb_OSX81468.1	80	183	Histone	PF00125.24	3.1e-37
Dpul_EFX68302	35	148	Histone	PF00125.24	7.1e-37
Tcru_EAN95092	30	147	Histone	PF00125.24	3e-37
Tcru_EAN84245	29	147	Histone	PF00125.24	3.2e-37
Hsap_ENSP00000336868.4	11	133	Histone	PF00125.24	3.3e-37
Tetwil_Twilhelma_g26781.t1	10	127	Histone	PF00125.24	3.2e-37
Mgut_XP_012835610.1	21	146	Histone	PF00125.24	4.7e-37
Glam_EDO76497	12	145	Histone	PF00125.24	3.7e-37
Sbic_EES19720	31	151	Histone	PF00125.24	6.8e-37
Tcru_EAN85677	66	194	Histone	PF00125.24	3.9e-37
Hduj_OQV21426.1	173	295	Histone	PF00125.24	7.9e-37
Lpol_XP_022250624.1	1	128	Histone	PF00125.24	5e-37
Perkma_EER04097	128	255	Histone	PF00125.24	4.7e-37
Carmem_686.p3	1	134	Histone	PF00125.24	6.1e-37
Ttra_KNC54420	90	207	Histone	PF00125.24	1e-36
Porumb_OSX74922.1	1	133	Histone	PF00125.24	1.6e-36
Coka_g12419.t1	1	110	Histone	PF00125.24	1.6e-36
Hduj_OWA52022.1	117	243	Histone	PF00125.24	1.7e-36
Bralan_BL26765_evm0	2	84	Histone	PF00125.24	1.9e-36
Eimten_CDJ44736	98	195	Histone	PF00125.24	4.6e-35
Emue_0015g463a	13	140	Histone	PF00125.24	2.6e-36
Ngru_EFC49963	93	221	Histone	PF00125.24	3.9e-36
Ngru_EFC47663	12	123	Histone	PF00125.24	4.8e-36
Amobb2_AMBB2_02445.mRNA.2	81	197	Histone	PF00125.24	4.7e-36
Vitbra_CEM15052.1	30	142	Histone	PF00125.24	1.2e-35
Sros_EGD77354	66	169	Histone	PF00125.24	1.1e-35
Jakbah_JAKBA_08348.mRNA.1	57	154	Histone	PF00125.24	1.9e-35
Scil_scpid92674	46	161	Histone	PF00125.24	1.2e-35
Cgig_EKC33313	33	139	Histone	PF00125.24	1.5e-35
Porumb_OSX75258.1	97	199	Histone	PF00125.24	2.1e-35
Tcru_EAN84604	57	185	Histone	PF00125.24	1.1e-34
Porumb_OSX79357.1	1	131	Histone	PF00125.24	1.9e-35
Ramvar_GAV00819.1	99	228	Histone	PF00125.24	2.9e-35
Perkma_EER17446	47	150	Histone	PF00125.24	5.1e-35
Gefoke_MALSP_09692.mRNA.1	3	139	Histone	PF00125.24	1.6e-33
Crei_PNW87003	19	138	Histone	PF00125.24	7.8e-35
Acas_ELR20748	1	78	Histone	PF00125.24	3.5e-20
Acas_ELR20748	89	117	Histone	PF00125.24	2.4e-13
Dpul_EFX86522	67	190	Histone	PF00125.24	5.6e-35
Strcul_EPY33532	23	134	Histone	PF00125.24	7.6e-35
Bdis_KQJ95913	4	87	Histone	PF00125.24	7.3e-35
Concor_KXN72238	1	136	Histone	PF00125.24	9.2e-35
Styinc_Gene10053_m10053	18	127	Histone	PF00125.24	1.2e-34
Lcom_lcpid241779	1	107	Histone	PF00125.24	2.3e-34
Cang_ORZ39603	32	161	Histone	PF00125.24	4.5e-34
Hydvul_Sc4wPfr_1020.1.g6656.t1	18	141	Histone	PF00125.24	4.6e-34
Notgen_g4179.t1	104	134	Histone	PF00125.24	1.8e-08
