SRX802077.122	SRX802077.122		Mimiviridae_clade_1	Mimiviridae					Viruses
SRX802077.162	SRX802077.162		Mimiviridae_clade_1	Mimiviridae					Viruses
SRX802077.20	SRX802077.20		Mimiviridae_clade_1	Mimiviridae					Viruses
SRX802077.72	SRX802077.72		Mimiviridae_clade_1	Mimiviridae					Viruses
SRX802077.84	SRX802077.84		Mimiviridae_clade_1	Mimiviridae					Viruses
SRX802077.94	SRX802077.94		Mimiviridae_clade_1	Mimiviridae					Viruses
SRX802143.113	SRX802143.113		Mimiviridae_clade_1	Mimiviridae					Viruses
SRX802143.26	SRX802143.26		Mimiviridae_clade_1	Mimiviridae					Viruses
SRX802143.48	SRX802143.48		Mimiviridae_clade_1	Mimiviridae					Viruses
SRX802143.8	SRX802143.8		Mimiviridae_clade_1	Mimiviridae					Viruses
SRX802143.81	SRX802143.81		Mimiviridae_clade_1	Mimiviridae					Viruses
SRX802189.102	SRX802189.102		Mimiviridae_clade_1	Mimiviridae					Viruses
SRX802189.15	SRX802189.15		Mimiviridae_clade_1	Mimiviridae					Viruses
SRX802189.37	SRX802189.37		Mimiviridae_clade_1	Mimiviridae					Viruses
SRX802202.1	SRX802202.1		Mimiviridae_clade_1	Mimiviridae					Viruses
SRX802202.132	SRX802202.132		Mimiviridae_clade_1	Mimiviridae					Viruses
SRX802202.149	SRX802202.149		Mimiviridae_clade_1	Mimiviridae					Viruses
SRX802202.55	SRX802202.55		Mimiviridae_clade_1	Mimiviridae					Viruses
SRX802202.63	SRX802202.63		Mimiviridae_clade_1	Mimiviridae					Viruses
SRX802202.64	SRX802202.64		Mimiviridae_clade_1	Mimiviridae					Viruses
SRX802202.75	SRX802202.75		Mimiviridae_clade_1	Mimiviridae					Viruses
SRX802963.107	SRX802963.107		Mimiviridae_clade_1	Mimiviridae					Viruses
SRX802963.116	SRX802963.116		Mimiviridae_clade_1	Mimiviridae					Viruses
SRX803008.123	SRX803008.123		Mimiviridae_clade_1	Mimiviridae					Viruses
SRX803008.24	SRX803008.24		Mimiviridae_clade_1	Mimiviridae					Viruses
SRX802076.48	SRX802076.48		Mimiviridae_clade_10	Mimiviridae					Viruses
ERX552257.96	ERX552257.96		Mimiviridae_clade_11	Mimiviridae					Viruses
ERX552261.23	ERX552261.23		Mimiviridae_clade_12	Mimiviridae					Viruses
ERX552261.3	ERX552261.3		Mimiviridae_clade_12	Mimiviridae					Viruses
ERX552270.116	ERX552270.116		Mimiviridae_clade_12	Mimiviridae					Viruses
ERX552270.61	ERX552270.61		Mimiviridae_clade_12	Mimiviridae					Viruses
ERX552270.89	ERX552270.89		Mimiviridae_clade_12	Mimiviridae					Viruses
ERX555927.41	ERX555927.41		Mimiviridae_clade_12	Mimiviridae					Viruses
ERX555958.4	ERX555958.4		Mimiviridae_clade_12	Mimiviridae					Viruses
ERX555997.39	ERX555997.39		Mimiviridae_clade_12	Mimiviridae					Viruses
ERX556059.13	ERX556059.13		Mimiviridae_clade_12	Mimiviridae					Viruses
ERX556059.41	ERX556059.41		Mimiviridae_clade_12	Mimiviridae					Viruses
ERX556091.17	ERX556091.17		Mimiviridae_clade_12	Mimiviridae					Viruses
ERX556133.24	ERX556133.24		Mimiviridae_clade_12	Mimiviridae					Viruses
SRX331703.2	SRX331703.2		Mimiviridae_clade_12	Mimiviridae					Viruses
SRX331950.24	SRX331950.24		Mimiviridae_clade_12	Mimiviridae					Viruses
SRX331950.8	SRX331950.8		Mimiviridae_clade_12	Mimiviridae					Viruses
SRX802076.62	SRX802076.62		Mimiviridae_clade_12	Mimiviridae					Viruses
SRX802189.96	SRX802189.96		Mimiviridae_clade_12	Mimiviridae					Viruses
ERX556058.46	ERX556058.46		Mimiviridae_clade_13	Mimiviridae					Viruses
SRX802073.118	SRX802073.118		Mimiviridae_clade_13	Mimiviridae					Viruses
SRX802077.119	SRX802077.119		Mimiviridae_clade_13	Mimiviridae					Viruses
SRX802077.35	SRX802077.35		Mimiviridae_clade_13	Mimiviridae					Viruses
SRX802143.64	SRX802143.64		Mimiviridae_clade_13	Mimiviridae					Viruses
SRX803008.78	SRX803008.78		Mimiviridae_clade_13	Mimiviridae					Viruses
ERX556315.47	ERX556315.47		Mimiviridae_clade_14	Mimiviridae					Viruses
ERX633345.33	ERX633345.33		Mimiviridae_clade_14	Mimiviridae					Viruses
ERX633347.12	ERX633347.12		Mimiviridae_clade_14	Mimiviridae					Viruses
SRX559898.27	SRX559898.27		Mimiviridae_clade_14	Mimiviridae					Viruses
SRX559902.76	SRX559902.76		Mimiviridae_clade_14	Mimiviridae					Viruses
SRX802963.76	SRX802963.76		Mimiviridae_clade_14	Mimiviridae					Viruses
ERX556043.42	ERX556043.42		Mimiviridae_clade_15	Mimiviridae					Viruses
ERX288947.23	ERX288947.23		Mimiviridae_clade_16	Mimiviridae					Viruses
ERX552246.6	ERX552246.6		Mimiviridae_clade_16	Mimiviridae					Viruses
ERX552254.13	ERX552254.13		Mimiviridae_clade_16	Mimiviridae					Viruses
ERX552255.53	ERX552255.53		Mimiviridae_clade_16	Mimiviridae					Viruses
ERX552256.53	ERX552256.53		Mimiviridae_clade_16	Mimiviridae					Viruses
ERX552300.8	ERX552300.8		Mimiviridae_clade_16	Mimiviridae					Viruses
ERX555926.32	ERX555926.32		Mimiviridae_clade_16	Mimiviridae					Viruses
ERX555952.65	ERX555952.65		Mimiviridae_clade_16	Mimiviridae					Viruses
ERX556094.26	ERX556094.26		Mimiviridae_clade_16	Mimiviridae					Viruses
ERX556094.51	ERX556094.51		Mimiviridae_clade_16	Mimiviridae					Viruses
SRX327520.21	SRX327520.21		Mimiviridae_clade_16	Mimiviridae					Viruses
SRX327520.277	SRX327520.277		Mimiviridae_clade_16	Mimiviridae					Viruses
SRX327520.331	SRX327520.331		Mimiviridae_clade_16	Mimiviridae					Viruses
SRX327722.29	SRX327722.29		Mimiviridae_clade_16	Mimiviridae					Viruses
SRX330942.38	SRX330942.38		Mimiviridae_clade_16	Mimiviridae					Viruses
SRX696246.4	SRX696246.4		Mimiviridae_clade_16	Mimiviridae					Viruses
SRX802077.79	SRX802077.79		Mimiviridae_clade_16	Mimiviridae					Viruses
SRX802202.77	SRX802202.77		Mimiviridae_clade_16	Mimiviridae					Viruses
SRX802963.30	SRX802963.30		Mimiviridae_clade_16	Mimiviridae					Viruses
ERX552270.68	ERX552270.68		Mimiviridae_clade_17	Mimiviridae					Viruses
ERX633342.1	ERX633342.1		Mimiviridae_clade_18	Mimiviridae					Viruses
ERX633347.22	ERX633347.22		Mimiviridae_clade_18	Mimiviridae					Viruses
ERX682739.20	ERX682739.20		Mimiviridae_clade_18	Mimiviridae					Viruses
ERX943715.2	ERX943715.2		Mimiviridae_clade_18	Mimiviridae					Viruses
SRX1113224.1	SRX1113224.1		Mimiviridae_clade_18	Mimiviridae					Viruses
SRX310217.15	SRX310217.15		Mimiviridae_clade_18	Mimiviridae					Viruses
SRX310217.20	SRX310217.20		Mimiviridae_clade_18	Mimiviridae					Viruses
SRX330942.33	SRX330942.33		Mimiviridae_clade_18	Mimiviridae					Viruses
SRX802202.37	SRX802202.37		Mimiviridae_clade_2	Mimiviridae					Viruses
SRX331965.39	SRX331965.39		Mimiviridae_clade_3	Mimiviridae					Viruses
SRX211342.63	SRX211342.63		Mimiviridae_clade_4	Mimiviridae					Viruses
SRX327520.39	SRX327520.39		Mimiviridae_clade_4	Mimiviridae					Viruses
SRX327722.204	SRX327722.204		Mimiviridae_clade_4	Mimiviridae					Viruses
SRX331703.23	SRX331703.23		Mimiviridae_clade_4	Mimiviridae					Viruses
SRX331703.51	SRX331703.51		Mimiviridae_clade_4	Mimiviridae					Viruses
SRX331950.28	SRX331950.28		Mimiviridae_clade_4	Mimiviridae					Viruses
SRX331950.30	SRX331950.30		Mimiviridae_clade_4	Mimiviridae					Viruses
SRX331950.48	SRX331950.48		Mimiviridae_clade_4	Mimiviridae					Viruses
SRX331965.10	SRX331965.10		Mimiviridae_clade_4	Mimiviridae					Viruses
SRX331965.9	SRX331965.9		Mimiviridae_clade_4	Mimiviridae					Viruses
ERX552239.25	ERX552239.25		Mimiviridae_clade_5	Mimiviridae					Viruses
ERX552241.31	ERX552241.31		Mimiviridae_clade_5	Mimiviridae					Viruses
ERX552261.43	ERX552261.43		Mimiviridae_clade_5	Mimiviridae					Viruses
ERX552264.38	ERX552264.38		Mimiviridae_clade_5	Mimiviridae					Viruses
ERX552264.42	ERX552264.42		Mimiviridae_clade_5	Mimiviridae					Viruses
ERX552270.107	ERX552270.107		Mimiviridae_clade_5	Mimiviridae					Viruses
ERX552270.35	ERX552270.35		Mimiviridae_clade_5	Mimiviridae					Viruses
ERX552270.36	ERX552270.36		Mimiviridae_clade_5	Mimiviridae					Viruses
ERX552270.38	ERX552270.38		Mimiviridae_clade_5	Mimiviridae					Viruses
ERX552282.42	ERX552282.42		Mimiviridae_clade_5	Mimiviridae					Viruses
ERX552285.69	ERX552285.69		Mimiviridae_clade_5	Mimiviridae					Viruses
ERX552297.60	ERX552297.60		Mimiviridae_clade_5	Mimiviridae					Viruses
ERX552297.74	ERX552297.74		Mimiviridae_clade_5	Mimiviridae					Viruses
ERX555907.104	ERX555907.104		Mimiviridae_clade_5	Mimiviridae					Viruses
ERX555907.15	ERX555907.15		Mimiviridae_clade_5	Mimiviridae					Viruses
ERX555907.40	ERX555907.40		Mimiviridae_clade_5	Mimiviridae					Viruses
ERX555907.89	ERX555907.89		Mimiviridae_clade_5	Mimiviridae					Viruses
ERX555931.15	ERX555931.15		Mimiviridae_clade_5	Mimiviridae					Viruses
ERX555931.51	ERX555931.51		Mimiviridae_clade_5	Mimiviridae					Viruses
ERX555931.9	ERX555931.9		Mimiviridae_clade_5	Mimiviridae					Viruses
ERX555935.132	ERX555935.132		Mimiviridae_clade_5	Mimiviridae					Viruses
ERX555935.160	ERX555935.160		Mimiviridae_clade_5	Mimiviridae					Viruses
ERX555947.21	ERX555947.21		Mimiviridae_clade_5	Mimiviridae					Viruses
ERX555954.49	ERX555954.49		Mimiviridae_clade_5	Mimiviridae					Viruses
ERX555959.40	ERX555959.40		Mimiviridae_clade_5	Mimiviridae					Viruses
ERX555967.107	ERX555967.107		Mimiviridae_clade_5	Mimiviridae					Viruses
ERX556063.22	ERX556063.22		Mimiviridae_clade_5	Mimiviridae					Viruses
ERX556094.31	ERX556094.31		Mimiviridae_clade_5	Mimiviridae					Viruses
ERX556126.22	ERX556126.22		Mimiviridae_clade_5	Mimiviridae					Viruses
ERX556126.36	ERX556126.36		Mimiviridae_clade_5	Mimiviridae					Viruses
SRX802073.24	SRX802073.24		Mimiviridae_clade_5	Mimiviridae					Viruses
SRX802074.61	SRX802074.61		Mimiviridae_clade_5	Mimiviridae					Viruses
SRX802074.80	SRX802074.80		Mimiviridae_clade_5	Mimiviridae					Viruses
SRX802143.55	SRX802143.55		Mimiviridae_clade_5	Mimiviridae					Viruses
SRX802963.50	SRX802963.50		Mimiviridae_clade_5	Mimiviridae					Viruses
ERX555933.51	ERX555933.51		Mimiviridae_clade_6	Mimiviridae					Viruses
SRX802073.13	SRX802073.13		Mimiviridae_clade_6	Mimiviridae					Viruses
ERX552252.37	ERX552252.37		Mimiviridae_clade_7	Mimiviridae					Viruses
ERX552253.37	ERX552253.37		Mimiviridae_clade_7	Mimiviridae					Viruses
ERX552255.64	ERX552255.64		Mimiviridae_clade_7	Mimiviridae					Viruses
ERX552256.88	ERX552256.88		Mimiviridae_clade_7	Mimiviridae					Viruses
ERX552261.47	ERX552261.47		Mimiviridae_clade_7	Mimiviridae					Viruses
ERX552270.97	ERX552270.97		Mimiviridae_clade_7	Mimiviridae					Viruses
ERX552302.17	ERX552302.17		Mimiviridae_clade_7	Mimiviridae					Viruses
ERX555933.5	ERX555933.5		Mimiviridae_clade_7	Mimiviridae					Viruses
ERX555957.21	ERX555957.21		Mimiviridae_clade_7	Mimiviridae					Viruses
ERX555963.2	ERX555963.2		Mimiviridae_clade_7	Mimiviridae					Viruses
ERX555967.32	ERX555967.32		Mimiviridae_clade_7	Mimiviridae					Viruses
SRX802073.62	SRX802073.62		Mimiviridae_clade_7	Mimiviridae					Viruses
SRX802143.100	SRX802143.100		Mimiviridae_clade_7	Mimiviridae					Viruses
SRX802963.33	SRX802963.33		Mimiviridae_clade_7	Mimiviridae					Viruses
SRX803008.112	SRX803008.112		Mimiviridae_clade_7	Mimiviridae					Viruses
ERX552287.77	ERX552287.77		Mimiviridae_clade_8	Mimiviridae					Viruses
ERX552287.8	ERX552287.8		Mimiviridae_clade_8	Mimiviridae					Viruses
ERX555915.1	ERX555915.1		Mimiviridae_clade_8	Mimiviridae					Viruses
ERX555935.69	ERX555935.69		Mimiviridae_clade_8	Mimiviridae					Viruses
SRX802077.138	SRX802077.138		Mimiviridae_clade_8	Mimiviridae					Viruses
SRX802189.83	SRX802189.83		Mimiviridae_clade_8	Mimiviridae					Viruses
SRX802202.7	SRX802202.7		Mimiviridae_clade_8	Mimiviridae					Viruses
ERX552244.17	ERX552244.17		Mimiviridae_clade_9	Mimiviridae					Viruses
ERX552252.36	ERX552252.36		Mimiviridae_clade_9	Mimiviridae					Viruses
ERX552252.49	ERX552252.49		Mimiviridae_clade_9	Mimiviridae					Viruses
ERX552253.3	ERX552253.3		Mimiviridae_clade_9	Mimiviridae					Viruses
ERX552255.59	ERX552255.59		Mimiviridae_clade_9	Mimiviridae					Viruses
ERX552255.7	ERX552255.7		Mimiviridae_clade_9	Mimiviridae					Viruses
ERX552261.31	ERX552261.31		Mimiviridae_clade_9	Mimiviridae					Viruses
ERX552270.10	ERX552270.10		Mimiviridae_clade_9	Mimiviridae					Viruses
ERX552270.42	ERX552270.42		Mimiviridae_clade_9	Mimiviridae					Viruses
ERX552270.56	ERX552270.56		Mimiviridae_clade_9	Mimiviridae					Viruses
ERX552270.76	ERX552270.76		Mimiviridae_clade_9	Mimiviridae					Viruses
ERX552277.41	ERX552277.41		Mimiviridae_clade_9	Mimiviridae					Viruses
ERX552298.2	ERX552298.2		Mimiviridae_clade_9	Mimiviridae					Viruses
ERX552302.1	ERX552302.1		Mimiviridae_clade_9	Mimiviridae					Viruses
ERX552302.18	ERX552302.18		Mimiviridae_clade_9	Mimiviridae					Viruses
ERX552302.45	ERX552302.45		Mimiviridae_clade_9	Mimiviridae					Viruses
ERX555907.45	ERX555907.45		Mimiviridae_clade_9	Mimiviridae					Viruses
ERX555907.48	ERX555907.48		Mimiviridae_clade_9	Mimiviridae					Viruses
ERX555907.72	ERX555907.72		Mimiviridae_clade_9	Mimiviridae					Viruses
ERX555907.87	ERX555907.87		Mimiviridae_clade_9	Mimiviridae					Viruses
ERX555913.32	ERX555913.32		Mimiviridae_clade_9	Mimiviridae					Viruses
ERX555917.28	ERX555917.28		Mimiviridae_clade_9	Mimiviridae					Viruses
ERX555941.31	ERX555941.31		Mimiviridae_clade_9	Mimiviridae					Viruses
ERX555945.3	ERX555945.3		Mimiviridae_clade_9	Mimiviridae					Viruses
ERX555951.15	ERX555951.15		Mimiviridae_clade_9	Mimiviridae					Viruses
ERX555951.28	ERX555951.28		Mimiviridae_clade_9	Mimiviridae					Viruses
ERX555961.42	ERX555961.42		Mimiviridae_clade_9	Mimiviridae					Viruses
ERX555961.43	ERX555961.43		Mimiviridae_clade_9	Mimiviridae					Viruses
ERX555961.47	ERX555961.47		Mimiviridae_clade_9	Mimiviridae					Viruses
ERX555978.20	ERX555978.20		Mimiviridae_clade_9	Mimiviridae					Viruses
ERX555987.28	ERX555987.28		Mimiviridae_clade_9	Mimiviridae					Viruses
ERX555990.11	ERX555990.11		Mimiviridae_clade_9	Mimiviridae					Viruses
ERX556005.35	ERX556005.35		Mimiviridae_clade_9	Mimiviridae					Viruses
ERX556005.37	ERX556005.37		Mimiviridae_clade_9	Mimiviridae					Viruses
ERX556015.14	ERX556015.14		Mimiviridae_clade_9	Mimiviridae					Viruses
ERX556017.61	ERX556017.61		Mimiviridae_clade_9	Mimiviridae					Viruses
ERX556034.16	ERX556034.16		Mimiviridae_clade_9	Mimiviridae					Viruses
ERX556054.16	ERX556054.16		Mimiviridae_clade_9	Mimiviridae					Viruses
ERX556060.39	ERX556060.39		Mimiviridae_clade_9	Mimiviridae					Viruses
ERX556103.23	ERX556103.23		Mimiviridae_clade_9	Mimiviridae					Viruses
ERX556134.17	ERX556134.17		Mimiviridae_clade_9	Mimiviridae					Viruses
SRX247688.42	SRX247688.42		Pithoviridae_clade_1	Pithoviridae					Viruses
