i	j	weight
CBS	EFG_IV	1
CBS	FUR	1
CBS	GTP_EFTU	2
CBS	GTP_EFTU_D2	1
CBS	HTH_3	1
CBS	IF-2	1
CBS	IF2_N	1
CBS	KH_5	1
CBS	Methyltransf_4	1
CBS	Nfu_N	1
CBS	NifU	1
CBS	NusA_N	1
CBS	PhoH	1
CBS	Radical_SAM	1
CBS	S-AdoMet_synt_C	1
CBS	S-AdoMet_synt_M	1
CBS	S-AdoMet_synt_N	1
CBS	TsaD	1
CBS	UPF0004	1
CN_hydrolase	CorC_HlyC	1
CN_hydrolase	DUF150	1
CN_hydrolase	DUF150_C	1
CN_hydrolase	DctA-YdbH	1
CN_hydrolase	FUR	1
CN_hydrolase	GNVR	1
CN_hydrolase	GTP_EFTU	1
CN_hydrolase	HTH_3	1
CN_hydrolase	HisG	1
CN_hydrolase	IF-2	1
CN_hydrolase	IF2_N	1
CN_hydrolase	KH_5	1
CN_hydrolase	Lipoprotein_19	1
CN_hydrolase	Methyltransf_4	1
CN_hydrolase	Nfu_N	1
CN_hydrolase	NifU	1
CN_hydrolase	NusA_N	1
CN_hydrolase	PhoH	1
CN_hydrolase	PseudoU_synth_2	1
CN_hydrolase	Pyr_redox_3	1
CN_hydrolase	Radical_SAM	2
CN_hydrolase	S-AdoMet_synt_C	1
CN_hydrolase	S-AdoMet_synt_M	1
CN_hydrolase	S-AdoMet_synt_N	1
CN_hydrolase	TsaD	1
CN_hydrolase	UPF0004	1
CN_hydrolase	adh_short	1
CN_hydrolase	adh_short_C2	1
COX2	COX2_TM	1
COX2	COX3	1
COX2	CtaG_Cox11	1
COX2	PALP	1
COX2	Peptidase_M16	1
COX2	Peptidase_M16_C	1
COX2	SURF1	1
COX2	Thr_synth_N	1
COX2	UbiA	1
COX2_TM	COX3	1
COX2_TM	CtaG_Cox11	1
COX2_TM	PALP	1
COX2_TM	Peptidase_M16	1
COX2_TM	Peptidase_M16_C	1
COX2_TM	SURF1	1
COX2_TM	Thr_synth_N	1
COX2_TM	UbiA	1
COX3	CtaG_Cox11	1
COX3	FAD-oxidase_C	1
COX3	FAD_binding_4	1
COX3	PALP	2
COX3	Peptidase_M16	2
COX3	Peptidase_M16_C	2
COX3	SURF1	2
COX3	Thr_synth_N	2
COX3	UbiA	1
CTP_transf_like	GTP1_OBG	1
CTP_transf_like	MMR_HSR1	1
CTP_transf_like	PDZ_2	1
CTP_transf_like	PUA	1
CTP_transf_like	Peptidase_M23	1
CTP_transf_like	Peptidase_S41	1
CTP_transf_like	Ribosomal_L21p	1
CTP_transf_like	Ribosomal_L27	1
CTP_transf_like	RsfS	1
CTP_transf_like	SPOUT_MTase	1
CbtA	CobW_C	1
CbtA	cobW	1
ChlI	DUF5609	1
ChlI	DeoC	1
ChlI	GTP_EFTU	1
ChlI	Gate	1
ChlI	Glycos_trans_3N	1
ChlI	Glycos_transf_3	1
ChlI	Hydrolase	1
ChlI	Metalloenzyme	1
ChlI	Nucleos_tra2_C	1
ChlI	Nucleos_tra2_N	1
ChlI	PNP_UDP_1	1
ChlI	PYNP_C	1
ChlI	RF3_C	1
CoA_binding_2	Ligase_CoA_2	11
CoA_binding_2	Plug	1
CoA_binding_2	Succ_CoA_lig	13
CoA_binding_2	TonB_dep_Rec	1
CobW_C	cobW	1
CorA	LUC7	1
CorA	MMR_HSR1	1
CorA	MMR_HSR1_Xtn	1
CorA	TGS	1
CorC_HlyC	DUF150	1
CorC_HlyC	DUF150_C	1
CorC_HlyC	FUR	1
CorC_HlyC	GTP_EFTU	1
CorC_HlyC	HTH_3	1
CorC_HlyC	IF-2	1
CorC_HlyC	IF2_N	1
CorC_HlyC	KH_5	1
CorC_HlyC	Methyltransf_4	1
CorC_HlyC	Nfu_N	1
CorC_HlyC	NifU	1
CorC_HlyC	NusA_N	1
CorC_HlyC	PhoH	1
CorC_HlyC	Radical_SAM	1
CorC_HlyC	S-AdoMet_synt_C	1
CorC_HlyC	S-AdoMet_synt_M	1
CorC_HlyC	S-AdoMet_synt_N	1
CorC_HlyC	TsaD	1
CorC_HlyC	UPF0004	1
Creatinase_N_2	OMP_b-brl_2	1
Creatinase_N_2	Peptidase_M24	1
Creatinase_N_2	Peptidase_M24_C	1
CtaG_Cox11	PALP	1
CtaG_Cox11	Peptidase_M16	1
CtaG_Cox11	Peptidase_M16_C	1
CtaG_Cox11	SURF1	1
CtaG_Cox11	Thr_synth_N	1
CtaG_Cox11	UbiA	1
Cupin_4	DUF489	1
Cupin_4	Lyase_1	1
Cupin_4	NUDIX	1
Cupin_4	tRNA_Me_trans	1
Cupin_5	Enolase_C	1
Cupin_5	GATase	1
Cystatin	Inhibitor_I29	1
Cystatin	L_HMGIC_fpl	1
Cytochrom_B_C	Cytochrom_C1	2
Cytochrom_B_C	Cytochrome_B	2
Cytochrom_B_C	GST_C	1
Cytochrom_B_C	GST_N_3	1
Cytochrom_B_C	GTP_EFTU	1
Cytochrom_B_C	HMGL-like	1
Cytochrom_B_C	Haem_degrading	1
Cytochrom_B_C	LeuA_dimer	1
Cytochrom_B_C	Nitroreductase	1
Cytochrom_B_C	PNP_UDP_1	1
Cytochrom_B_C	Pribosyltran	1
Cytochrom_B_C	RF3_C	1
Cytochrom_B_C	Ribosomal_S9	1
Cytochrom_B_C	Rieske	1
Cytochrom_B_C	TatD_DNase	1
Cytochrom_B_C	UCR_Fe-S_N	2
Cytochrom_C1	Cytochrome_B	2
Cytochrom_C1	GST_C	1
Cytochrom_C1	GST_N_3	1
Cytochrom_C1	GTP_EFTU	1
Cytochrom_C1	HMGL-like	1
Cytochrom_C1	Haem_degrading	1
Cytochrom_C1	LeuA_dimer	1
Cytochrom_C1	Nitroreductase	1
Cytochrom_C1	PNP_UDP_1	1
Cytochrom_C1	Pribosyltran	1
Cytochrom_C1	RF3_C	1
Cytochrom_C1	Ribosomal_S9	1
Cytochrom_C1	Rieske	1
Cytochrom_C1	TatD_DNase	1
Cytochrom_C1	UCR_Fe-S_N	2
Cytochrome_B	GST_C	1
Cytochrome_B	GST_N_3	1
Cytochrome_B	GTP_EFTU	1
Cytochrome_B	HMGL-like	1
Cytochrome_B	Haem_degrading	1
Cytochrome_B	LeuA_dimer	1
Cytochrome_B	Nitroreductase	1
Cytochrome_B	PNP_UDP_1	1
Cytochrome_B	Pribosyltran	1
Cytochrome_B	RF3_C	1
Cytochrome_B	Ribosomal_S9	1
Cytochrome_B	Rieske	1
Cytochrome_B	TatD_DNase	1
Cytochrome_B	UCR_Fe-S_N	2
D123	GST_C_3	1
DAO	SBP_bac_3	1
DDE_1	PCAF_N	1
DHC_N1	DHC_N2	1
DHC_N1	Dynein_C	1
DHC_N1	Dynein_heavy	1
DHC_N1	MT	1
DHC_N2	Dynein_C	1
DHC_N2	Dynein_heavy	1
DHC_N2	MT	1
DHFR_1	PDZ	1
DHFR_1	PDZ_2	1
DHFR_1	Trypsin_2	1
DNA_mis_repair	FHA	1
DNA_mis_repair	HATPase_c	1
DNA_mis_repair	NIBRIN_BRCT_II	1
DUF150	DUF150_C	1
DUF150	FUR	1
DUF150	GTP_EFTU	1
DUF150	HTH_3	1
DUF150	IF-2	1
DUF150	IF2_N	1
DUF150	KH_5	1
DUF150	Methyltransf_4	1
DUF150	Nfu_N	1
DUF150	NifU	1
DUF150	NusA_N	1
DUF150	PhoH	1
DUF150	Radical_SAM	1
DUF150	S-AdoMet_synt_C	1
DUF150	S-AdoMet_synt_M	1
DUF150	S-AdoMet_synt_N	1
DUF150	TsaD	1
DUF150	UPF0004	1
DUF150_C	FUR	1
DUF150_C	GTP_EFTU	1
DUF150_C	HTH_3	1
DUF150_C	IF-2	1
DUF150_C	IF2_N	1
DUF150_C	KH_5	1
DUF150_C	Methyltransf_4	1
DUF150_C	Nfu_N	1
DUF150_C	NifU	1
DUF150_C	NusA_N	1
DUF150_C	PhoH	1
DUF150_C	Radical_SAM	1
DUF150_C	S-AdoMet_synt_C	1
DUF150_C	S-AdoMet_synt_M	1
DUF150_C	S-AdoMet_synt_N	1
DUF150_C	TsaD	1
DUF150_C	UPF0004	1
DUF1726	GNAT_acetyltr_2	3
DUF1726	Helicase_RecD	3
DUF1726	tRNA_bind_2	2
DUF21	EFG_C	1
DUF21	EFG_III	1
DUF21	EFG_IV	1
DUF21	GTP_EFTU	1
DUF21	GTP_EFTU_D2	1
DUF218	Radical_SAM	1
DUF218	Radical_SAM_C	1
DUF294	DUF294_C	1
DUF2948	Histidinol_dh	1
DUF2948	LMWPc	1
DUF2948	Maf	1
DUF2948	Metallophos	1
DUF2948	UPF0262	1
DUF3419	Methyltransf_23	1
DUF489	Lyase_1	1
DUF489	NUDIX	1
DUF489	tRNA_Me_trans	1
DUF5600	MMR_HSR1	1
DUF5609	DeoC	1
DUF5609	GTP_EFTU	1
DUF5609	Gate	1
DUF5609	Glycos_trans_3N	1
DUF5609	Glycos_transf_3	1
DUF5609	Hydrolase	1
DUF5609	Metalloenzyme	1
DUF5609	Nucleos_tra2_C	1
DUF5609	Nucleos_tra2_N	1
DUF5609	PNP_UDP_1	1
DUF5609	PYNP_C	1
DUF5609	RF3_C	1
DUF697	tRNA-synt_1	1
DctA-YdbH	Lipoprotein_19	1
DctA-YdbH	adh_short	1
DctA-YdbH	adh_short_C2	1
DeoC	GTP_EFTU	1
DeoC	Gate	1
DeoC	Glycos_trans_3N	1
DeoC	Glycos_transf_3	1
DeoC	Hydrolase	1
DeoC	Metalloenzyme	1
DeoC	Nucleos_tra2_C	1
DeoC	Nucleos_tra2_N	1
DeoC	PNP_UDP_1	1
DeoC	PYNP_C	1
DeoC	RF3_C	1
DinB_2	DsbD	1
DinB_2	SBP_bac_5	1
DinB_2	Thioredoxin_7	1
DsbD	SBP_bac_5	1
DsbD	Thioredoxin_7	1
Dynein_C	Dynein_heavy	1
Dynein_C	MT	1
Dynein_heavy	MT	1
EF-hand_5	EF-hand_7	1
EFG_C	EFG_III	1
EFG_C	EFG_IV	1
EFG_C	GTP_EFTU	1
EFG_C	GTP_EFTU_D2	1
EFG_III	EFG_IV	1
EFG_III	GTP_EFTU	1
EFG_III	GTP_EFTU_D2	1
EFG_IV	GTP_EFTU	1
EFG_IV	GTP_EFTU_D2	1
EF_TS	Ribosomal_S2	1
Enolase_C	GATase	1
FAD-oxidase_C	FAD_binding_4	1
FAD-oxidase_C	PALP	1
FAD-oxidase_C	Peptidase_M16	1
FAD-oxidase_C	Peptidase_M16_C	1
FAD-oxidase_C	SURF1	1
FAD-oxidase_C	Thr_synth_N	1
FAD_binding_4	PALP	1
FAD_binding_4	Peptidase_M16	1
FAD_binding_4	Peptidase_M16_C	1
FAD_binding_4	SURF1	1
FAD_binding_4	Thr_synth_N	1
FA_desaturase	Lipid_DES	1
FCH	RhoGAP	1
FHA	HATPase_c	1
FHA	NIBRIN_BRCT_II	1
FR47	FR47	91
FR47	Galactosyl_T	1
FR47	Gly_acyl_tr_N	13
FR47	Ig_3	1
FR47	LRR_8	1
FR47	OsmC	1
FR47	TIR_2	1
FUR	GTP_EFTU	1
FUR	HTH_3	1
FUR	IF-2	1
FUR	IF2_N	1
FUR	KH_5	1
FUR	Methyltransf_4	1
FUR	Nfu_N	1
FUR	NifU	1
FUR	NusA_N	1
FUR	PhoH	1
FUR	Radical_SAM	1
FUR	S-AdoMet_synt_C	1
FUR	S-AdoMet_synt_M	1
FUR	S-AdoMet_synt_N	1
FUR	TsaD	1
FUR	UPF0004	1
FabA	HHH	1
FabA	HhH-GPD	1
FabA	Ketoacyl-synt_C	1
FabA	adh_short_C2	1
FabA	ketoacyl-synt	1
Fascin	MIOX	1
Flavodoxin_1	NIR_SIR	1
Flavodoxin_1	NIR_SIR_ferr	1
Flavodoxin_1	POR_N	1
Fn3-like	Glyco_hydro_3	1
Fn3-like	Glyco_hydro_3_C	1
Fn3-like	WSC	1
Formyl_trans_C	Formyl_trans_N	1
Formyl_trans_C	PseudoU_synth_1	1
Formyl_trans_N	PseudoU_synth_1	1
GATase_6	Hexapep	1
GATase_6	Hexapep_2	1
GATase_6	NTP_transf_3	1
GATase_6	SIS	1
GCS2	Methyltrans_RNA	1
GLTP	Radical_SAM	1
GLTP	Radical_SAM_C	1
GNAT_acetyltr_2	GNAT_acetyltr_2	2
GNAT_acetyltr_2	Helicase_RecD	6
GNAT_acetyltr_2	tRNA_bind_2	5
GNAT_acetyltr_2	tRNA_bind_3	1
GNVR	HisG	1
GNVR	PseudoU_synth_2	1
GST_C	GST_N_3	1
GST_C	GTP_EFTU	1
GST_C	HMGL-like	1
GST_C	LeuA_dimer	1
GST_C	RF3_C	1
GST_C	Ribosomal_S9	1
GST_C	TatD_DNase	1
GST_C	UCR_Fe-S_N	1
GST_N_3	GTP_EFTU	1
GST_N_3	HMGL-like	1
GST_N_3	LeuA_dimer	1
GST_N_3	RF3_C	1
GST_N_3	Ribonuclease_T2	1
GST_N_3	Ribosomal_S9	1
GST_N_3	RsmJ	1
GST_N_3	TatD_DNase	1
GST_N_3	UCR_Fe-S_N	1
GTP1_OBG	MMR_HSR1	1
GTP1_OBG	PDZ_2	1
GTP1_OBG	PUA	1
GTP1_OBG	Peptidase_M23	1
GTP1_OBG	Peptidase_S41	1
GTP1_OBG	Ribosomal_L21p	1
GTP1_OBG	Ribosomal_L27	1
GTP1_OBG	RsfS	1
GTP1_OBG	SPOUT_MTase	1
GTP_EFTU	GTP_EFTU_D2	1
GTP_EFTU	Gate	1
GTP_EFTU	Glycos_trans_3N	1
GTP_EFTU	Glycos_transf_3	1
GTP_EFTU	HMGL-like	1
GTP_EFTU	HTH_3	1
GTP_EFTU	Hydrolase	1
GTP_EFTU	IF-2	1
GTP_EFTU	IF2_N	1
GTP_EFTU	KH_5	1
GTP_EFTU	LeuA_dimer	1
GTP_EFTU	MFS_1	1
GTP_EFTU	Metalloenzyme	1
GTP_EFTU	Methyltransf_4	1
GTP_EFTU	Nfu_N	1
GTP_EFTU	NifU	1
GTP_EFTU	Nucleos_tra2_C	1
GTP_EFTU	Nucleos_tra2_N	1
GTP_EFTU	NusA_N	1
GTP_EFTU	PNP_UDP_1	1
GTP_EFTU	PYNP_C	1
GTP_EFTU	PhoH	1
GTP_EFTU	RF3_C	3
GTP_EFTU	Radical_SAM	1
GTP_EFTU	Ribosomal_S9	1
GTP_EFTU	S-AdoMet_synt_C	1
GTP_EFTU	S-AdoMet_synt_M	1
GTP_EFTU	S-AdoMet_synt_N	1
GTP_EFTU	TatD_DNase	1
GTP_EFTU	TsaD	1
GTP_EFTU	UCR_Fe-S_N	1
GTP_EFTU	UPF0004	1
Galactosyl_T	Gly_acyl_tr_N	1
Gate	Glycos_trans_3N	1
Gate	Glycos_transf_3	1
Gate	Hydrolase	1
Gate	Metalloenzyme	1
Gate	Nucleos_tra2_C	1
Gate	Nucleos_tra2_N	1
Gate	PNP_UDP_1	1
Gate	PYNP_C	1
Gate	RF3_C	1
Gly_acyl_tr_C	Gly_acyl_tr_N	1
Gly_acyl_tr_N	Gly_acyl_tr_N	2
Glyco_hydro_19	PG_binding_1	1
Glyco_hydro_25	MerR-DNA-bind	1
Glyco_hydro_25	OsmC	1
Glyco_hydro_3	Glyco_hydro_3_C	1
Glyco_hydro_3	WSC	1
Glyco_hydro_3_C	WSC	1
Glycos_trans_3N	Glycos_transf_3	2
Glycos_trans_3N	Hydrolase	1
Glycos_trans_3N	Metalloenzyme	1
Glycos_trans_3N	Nucleos_tra2_C	1
Glycos_trans_3N	Nucleos_tra2_N	1
Glycos_trans_3N	PNP_UDP_1	1
Glycos_trans_3N	PYNP_C	1
Glycos_trans_3N	RF3_C	1
Glycos_transf_3	Hydrolase	1
Glycos_transf_3	Metalloenzyme	1
Glycos_transf_3	Nucleos_tra2_C	1
Glycos_transf_3	Nucleos_tra2_N	1
Glycos_transf_3	PNP_UDP_1	1
Glycos_transf_3	PYNP_C	1
Glycos_transf_3	RF3_C	1
GspL_C	N_methyl	1
GspL_C	Pyr_redox_2	1
GspL_C	Pyr_redox_dim	1
GspL_C	T2SSE	1
GspL_C	T2SSF	1
GspL_C	T2SSG	1
GspL_C	T2SSI	1
GspL_C	T2SSJ	1
GspL_C	T2SSK	1
GspL_C	T2SSL	1
GspL_C	T2SSM	1
Guanylate_cyc	PH	3
HATPase_c	NIBRIN_BRCT_II	1
HHH	HhH-GPD	1
HHH	Ketoacyl-synt_C	1
HHH	adh_short_C2	1
HHH	ketoacyl-synt	1
HMGL-like	LeuA_dimer	1
HMGL-like	RF3_C	1
HMGL-like	Ribosomal_S9	1
HMGL-like	TatD_DNase	1
HMGL-like	UCR_Fe-S_N	1
HTH_24	YbjQ_1	1
HTH_3	IF-2	1
HTH_3	IF2_N	1
HTH_3	KH_5	1
HTH_3	Methyltransf_4	1
HTH_3	Nfu_N	1
HTH_3	NifU	1
HTH_3	NusA_N	1
HTH_3	PhoH	1
HTH_3	Radical_SAM	1
HTH_3	S-AdoMet_synt_C	1
HTH_3	S-AdoMet_synt_M	1
HTH_3	S-AdoMet_synt_N	1
HTH_3	TsaD	1
HTH_3	UPF0004	1
Haem_degrading	Nitroreductase	1
Haem_degrading	PNP_UDP_1	1
Haem_degrading	Pribosyltran	1
Haem_degrading	Rieske	1
Haem_degrading	UCR_Fe-S_N	1
Helicase_RecD	Methyltr_RsmB-F	1
Helicase_RecD	tRNA_bind_2	4
Hexapep	Hexapep_2	1
Hexapep	NTP_transf_3	1
Hexapep	SIS	1
Hexapep_2	NTP_transf_3	1
Hexapep_2	SIS	1
HhH-GPD	Ketoacyl-synt_C	1
HhH-GPD	adh_short_C2	1
HhH-GPD	ketoacyl-synt	1
HisG	PseudoU_synth_2	1
Histidinol_dh	LMWPc	2
Histidinol_dh	Maf	1
Histidinol_dh	Metallophos	1
Histidinol_dh	SnoaL_2	1
Histidinol_dh	UPF0262	2
HlyD_D23	MarR_2	1
HlyD_D23	PadR	1
Hydrolase	Metalloenzyme	1
Hydrolase	Nucleos_tra2_C	1
Hydrolase	Nucleos_tra2_N	1
Hydrolase	PNP_UDP_1	1
Hydrolase	PYNP_C	1
Hydrolase	RF3_C	1
IBN_N	IBN_N	1
IF-2	IF2_N	1
IF-2	KH_5	1
IF-2	Methyltransf_4	1
IF-2	Nfu_N	1
IF-2	NifU	1
IF-2	NusA_N	1
IF-2	PhoH	1
IF-2	Radical_SAM	1
IF-2	S-AdoMet_synt_C	1
IF-2	S-AdoMet_synt_M	1
IF-2	S-AdoMet_synt_N	1
IF-2	TsaD	1
IF-2	UPF0004	1
IF2_N	KH_5	1
IF2_N	Methyltransf_4	1
IF2_N	Nfu_N	1
IF2_N	NifU	1
IF2_N	NusA_N	1
IF2_N	PhoH	1
IF2_N	Radical_SAM	1
IF2_N	S-AdoMet_synt_C	1
IF2_N	S-AdoMet_synt_M	1
IF2_N	S-AdoMet_synt_N	1
IF2_N	TsaD	1
IF2_N	UPF0004	1
IMCp	IMCp	2
IMS	Radical_SAM	1
IMS	Radical_SAM_C	1
IU_nuc_hydro	MazG	1
Ig_3	LRR_8	1
Inhibitor_I29	L_HMGIC_fpl	1
Integrase_H2C2	RT_RNaseH	1
Integrase_H2C2	RT_RNaseH_2	1
Integrase_H2C2	RVT_1	1
Integrase_H2C2	rve	2
Ion_trans	TRP_2	1
Iso_dh	Peptidase_M14	1
Jas	Jas	2
Jas	PHD	2
Jas	PLATZ	1
KH_5	Methyltransf_4	1
KH_5	Nfu_N	1
KH_5	NifU	1
KH_5	NusA_N	1
KH_5	PhoH	1
KH_5	Radical_SAM	1
KH_5	S-AdoMet_synt_C	1
KH_5	S-AdoMet_synt_M	1
KH_5	S-AdoMet_synt_N	1
KH_5	TsaD	1
KH_5	UPF0004	1
Ketoacyl-synt_C	WD40	1
Ketoacyl-synt_C	adh_short_C2	1
Ketoacyl-synt_C	ketoacyl-synt	2
LIM	zf-C2H2_3	1
LMWPc	Maf	1
LMWPc	Metallophos	1
LMWPc	SnoaL_2	1
LMWPc	UPF0262	2
LUC7	MMR_HSR1	1
LUC7	MMR_HSR1_Xtn	1
LUC7	TGS	1
Lactamase_B	RMMBL	1
Ldh_1_C	Ldh_1_N	1
LeuA_dimer	RF3_C	1
LeuA_dimer	Ribosomal_S9	1
LeuA_dimer	TatD_DNase	1
LeuA_dimer	UCR_Fe-S_N	1
Ligase_CoA_2	Succ_CoA_lig	13
Lipoprotein_19	adh_short	1
Lipoprotein_19	adh_short_C2	1
Lyase_1	NUDIX	1
Lyase_1	tRNA_Me_trans	1
MCM	MCM_N	1
MCM	MCM_OB	1
MCM	MCM_lid	1
MCM_N	MCM_OB	1
MCM_N	MCM_lid	1
MCM_OB	MCM_lid	1
MFS_1	RF3_C	1
MIF4G	Profilin	1
MMR_HSR1	MMR_HSR1_Xtn	1
MMR_HSR1	PDZ_2	1
MMR_HSR1	PUA	1
MMR_HSR1	Peptidase_M23	1
MMR_HSR1	Peptidase_S41	1
MMR_HSR1	Ribosomal_L21p	1
MMR_HSR1	Ribosomal_L27	1
MMR_HSR1	RsfS	1
MMR_HSR1	SPOUT_MTase	1
MMR_HSR1	TGS	1
MMR_HSR1_Xtn	TGS	1
Maf	Metallophos	1
Maf	UPF0262	1
MarR_2	PadR	1
MerR-DNA-bind	OsmC	1
Metalloenzyme	Nucleos_tra2_C	1
Metalloenzyme	Nucleos_tra2_N	1
Metalloenzyme	PNP_UDP_1	1
Metalloenzyme	PYNP_C	1
Metalloenzyme	RF3_C	1
Metallophos	UPF0262	1
Methyltransf_25	Rhodanese	1
Methyltransf_4	Nfu_N	1
Methyltransf_4	NifU	1
Methyltransf_4	NusA_N	1
Methyltransf_4	PhoH	1
Methyltransf_4	Radical_SAM	1
Methyltransf_4	S-AdoMet_synt_C	1
Methyltransf_4	S-AdoMet_synt_M	1
Methyltransf_4	S-AdoMet_synt_N	1
Methyltransf_4	TsaD	1
Methyltransf_4	UPF0004	1
NAGidase	NAGidase	2
NIR_SIR	NIR_SIR_ferr	1
NIR_SIR	POR_N	1
NIR_SIR_ferr	POR_N	1
NTP_transf_3	SIS	1
NUDIX	tRNA_Me_trans	1
NYD-SP28	NYD-SP28_assoc	1
NYD-SP28	Ribosomal_S11	1
NYD-SP28_assoc	Ribosomal_S11	1
N_methyl	Pyr_redox_2	1
N_methyl	Pyr_redox_dim	1
N_methyl	T2SSE	1
N_methyl	T2SSF	1
N_methyl	T2SSG	1
N_methyl	T2SSI	1
N_methyl	T2SSJ	1
N_methyl	T2SSK	1
N_methyl	T2SSL	1
N_methyl	T2SSM	1
Nfu_N	NifU	2
Nfu_N	NusA_N	1
Nfu_N	PhoH	1
Nfu_N	Radical_SAM	1
Nfu_N	S-AdoMet_synt_C	1
Nfu_N	S-AdoMet_synt_M	1
Nfu_N	S-AdoMet_synt_N	1
Nfu_N	TsaD	2
Nfu_N	UPF0004	1
NifU	NusA_N	1
NifU	PhoH	1
NifU	Radical_SAM	1
NifU	S-AdoMet_synt_C	1
NifU	S-AdoMet_synt_M	1
NifU	S-AdoMet_synt_N	1
NifU	TsaD	2
NifU	UPF0004	1
Nitroreductase	PNP_UDP_1	1
Nitroreductase	Pribosyltran	1
Nitroreductase	Rieske	1
Nitroreductase	UCR_Fe-S_N	1
Nucleos_tra2_C	Nucleos_tra2_N	1
Nucleos_tra2_C	PNP_UDP_1	1
Nucleos_tra2_C	PYNP_C	1
Nucleos_tra2_C	RF3_C	1
Nucleos_tra2_N	PNP_UDP_1	1
Nucleos_tra2_N	PYNP_C	1
Nucleos_tra2_N	RF3_C	1
NusA_N	PhoH	1
NusA_N	Radical_SAM	1
NusA_N	S-AdoMet_synt_C	1
NusA_N	S-AdoMet_synt_M	1
NusA_N	S-AdoMet_synt_N	1
NusA_N	TsaD	1
NusA_N	UPF0004	1
OB_Dis3	RNB	1
OB_Dis3	Rrp44_CSD1	1
OEP	TetR_N	1
OMP_b-brl_2	Peptidase_M24	1
OMP_b-brl_2	Peptidase_M24_C	1
Orn_Arg_deC_N	Orn_DAP_Arg_deC	1
Orn_Arg_deC_N	Sacchrp_dh_C	1
Orn_Arg_deC_N	Sacchrp_dh_NADP	1
Orn_DAP_Arg_deC	Sacchrp_dh_C	1
Orn_DAP_Arg_deC	Sacchrp_dh_NADP	1
PA	zf-RING_2	1
PALP	Peptidase_M16	2
PALP	Peptidase_M16_C	2
PALP	SURF1	2
PALP	Thr_synth_N	2
PALP	UbiA	1
PARP	PARP	1
PDZ	PDZ_2	1
PDZ	Trypsin_2	1
PDZ_2	PUA	1
PDZ_2	Peptidase_M23	1
PDZ_2	Peptidase_S41	1
PDZ_2	Ribosomal_L21p	1
PDZ_2	Ribosomal_L27	1
PDZ_2	RsfS	1
PDZ_2	SPOUT_MTase	1
PDZ_2	Trypsin_2	1
PHD	PLATZ	1
PMT_2	SBP_bac_3	1
PNP_UDP_1	PYNP_C	1
PNP_UDP_1	Pribosyltran	1
PNP_UDP_1	RF3_C	1
PNP_UDP_1	Rieske	1
PNP_UDP_1	UCR_Fe-S_N	1
PPR	PPR_2	1
PP_kinase	PP_kinase_C	1
PP_kinase	PP_kinase_C_1	1
PP_kinase	PP_kinase_N	1
PP_kinase	TerB	1
PP_kinase_C	PP_kinase_C_1	1
PP_kinase_C	PP_kinase_N	1
PP_kinase_C	TerB	1
PP_kinase_C_1	PP_kinase_N	1
PP_kinase_C_1	TerB	1
PP_kinase_N	TerB	1
PRP4	WD40	1
PUA	Peptidase_M23	1
PUA	Peptidase_S41	1
PUA	Ribosomal_L21p	1
PUA	Ribosomal_L27	1
PUA	RsfS	1
PUA	SPOUT_MTase	1
PYNP_C	RF3_C	1
Peptidase_M16	Peptidase_M16_C	2
Peptidase_M16	SURF1	2
Peptidase_M16	Thr_synth_N	2
Peptidase_M16	UbiA	1
Peptidase_M16_C	SURF1	2
Peptidase_M16_C	Thr_synth_N	2
Peptidase_M16_C	UbiA	1
Peptidase_M23	Peptidase_S41	1
Peptidase_M23	Ribosomal_L21p	1
Peptidase_M23	Ribosomal_L27	1
Peptidase_M23	RsfS	1
Peptidase_M23	SPOUT_MTase	1
Peptidase_M24	Peptidase_M24_C	1
Peptidase_S41	Ribosomal_L21p	1
Peptidase_S41	Ribosomal_L27	1
Peptidase_S41	RsfS	1
Peptidase_S41	SPOUT_MTase	1
Peptidase_S9	Peptidase_S9_N	2
PhoH	Radical_SAM	1
PhoH	S-AdoMet_synt_C	1
PhoH	S-AdoMet_synt_M	1
PhoH	S-AdoMet_synt_N	1
PhoH	TsaD	1
PhoH	UPF0004	1
PhzC-PhzF	Pirin	1
PhzC-PhzF	Pirin_C	1
Pirin	Pirin_C	1
Pkinase	Pkinase	1
Pkinase	tRNA_U5-meth_tr	1
Pkinase	zf-RING_2	1
Plug	Succ_CoA_lig	1
Plug	TonB_dep_Rec	1
Pribosyltran	Rieske	1
Pribosyltran	UCR_Fe-S_N	1
Pyr_redox_2	Pyr_redox_dim	2
Pyr_redox_2	Radical_SAM	1
Pyr_redox_2	SNARE_assoc	1
Pyr_redox_2	SSF	1
Pyr_redox_2	Sigma70_r2	1
Pyr_redox_2	Sigma70_r3	1
Pyr_redox_2	Sigma70_r4	1
Pyr_redox_2	T2SSE	1
Pyr_redox_2	T2SSF	1
Pyr_redox_2	T2SSG	1
Pyr_redox_2	T2SSI	1
Pyr_redox_2	T2SSJ	1
Pyr_redox_2	T2SSK	1
Pyr_redox_2	T2SSL	1
Pyr_redox_2	T2SSM	1
Pyr_redox_3	Radical_SAM	1
Pyr_redox_dim	Radical_SAM	1
Pyr_redox_dim	SNARE_assoc	1
Pyr_redox_dim	SSF	1
Pyr_redox_dim	Sigma70_r2	1
Pyr_redox_dim	Sigma70_r3	1
Pyr_redox_dim	Sigma70_r4	1
Pyr_redox_dim	T2SSE	1
Pyr_redox_dim	T2SSF	1
