Accession,NumberOfAminoAcids,Coverage,PsmCount,PeptideGroupCount
Q8N5L8,163,16.5644171779141,6,3
CON_007144053,248,25.4032258064516,11,6
Q86VP3,889,1.46231721034871,3,2
P55884,814,5.8968058968059,9,4
P19105,171,21.6374269005848,12,3
Q13112,559,6.79785330948122,5,3
O43707,911,7.24478594950604,17,5
Q9NZM5,478,6.06694560669456,10,3
P57053,126,66.6666666666667,145,12
O00541,588,12.9251700680272,19,8
O75821,320,2.5,3,1
P62306,86,15.1162790697674,10,1
P19338,710,20.4225352112676,29,14
Q8N9E0,248,21.7741935483871,9,6
Q14684,758,30.2110817941952,37,14
Q03252,600,4.5,8,3
P62854,115,46.0869565217391,33,6
Q6PGN9,363,6.8870523415978,3,2
P78345,283,6.36042402826855,1,1
O43395,683,17.5695461200586,39,11
P46087,812,12.0689655172414,23,10
P13639,858,8.97435897435897,17,9
Q9Y2W2,641,20.7488299531981,46,11
P0CG48,685,59.1240875912409,149,6
Q9NQ55,473,16.9133192389006,27,8
P31948,543,17.8637200736648,22,8
P60660,151,10.5960264900662,4,1
Q00688,224,10.7142857142857,8,2
Q9UQ80,394,11.9289340101523,23,6
P16104,143,39.1608391608392,458,12
Q15735,1006,0.0,94,0
P61247,264,34.469696969697,56,8
P61254,145,91.7241379310345,173,18
CON_007070953,434,10.8294930875576,12,4
Q562R1,376,8.51063829787234,15,2
Q14103,355,4.22535211267606,5,2
Q8N257,126,64.2857142857143,148,14
Q06830,199,14.572864321608,12,2
P82909,103,12.621359223301,1,1
Q9NVM6,304,20.7236842105263,16,7
P55084,474,3.79746835443038,5,2
P68400,391,13.5549872122762,6,4
P46782,204,23.5294117647059,49,8
P46781,194,67.0103092783505,94,14
Q2TB90,917,0.763358778625954,2,1
Q9NUP9,197,31.9796954314721,9,5
A6NHQ2,333,6.60660660660661,7,2
P78316,857,10.0350058343057,20,9
A8MWD9,76,26.3157894736842,11,3
Q8IVM0,306,5.88235294117647,2,2
O14519,115,35.6521739130435,6,2
P84101,59,81.3559322033898,35,5
P68363,451,13.0820399113082,12,4
Q8IYJ3,562,0.0,37,0
Q9ULX3,412,7.28155339805825,2,2
O00488,134,82.089552238806,35,9
Q99700,1313,2.58948971820259,3,3
Q14320,339,2.65486725663717,1,1
Q9NPA8,101,53.4653465346535,27,5
Q5T1A1,773,0.776196636481242,1,1
Q9BQE9,202,4.45544554455445,2,1
P25490,414,4.34782608695652,3,2
Q9BW71,556,11.8705035971223,15,6
Q96SI9,672,3.86904761904762,16,3
O14602,144,15.2777777777778,11,3
Q9Y6H1,151,23.1788079470199,4,2
P06899,126,76.984126984127,207,17
Q15154,2024,0.395256916996047,2,1
Q9UII2,106,54.7169811320755,31,5
Q7Z7H8,261,6.13026819923372,3,2
Q9UFW8,167,53.8922155688623,27,7
P62140,327,4.58715596330275,2,1
Q6UX04,472,7.41525423728813,6,3
P06748,294,36.0544217687075,56,10
Q71DI3,136,71.3235294117647,972,23
Q00610,1675,2.2089552238806,4,3
P62834,184,14.6739130434783,3,2
P20671,130,76.9230769230769,627,24
Q7L945,461,1.95227765726681,5,1
Q58FF7,597,5.0251256281407,3,2
Q9BU76,263,33.4600760456274,27,8
P05549,437,2.51716247139588,3,1
Q4AC94,2353,0.254993625159371,3,1
Q8WXX5,260,29.2307692307692,30,9
O00567,594,8.58585858585858,14,5
Q9HCK1,2354,0.254885301614274,1,1
P49643,509,2.75049115913556,3,2
CON_007008653,451,13.0820399113082,12,4
Q15397,648,13.2716049382716,20,7
Q86US8,1419,1.97322057787174,20,5
A6H8Y1,2624,0.914634146341463,2,2
P09497,229,5.67685589519651,2,1
Q8IUZ0,686,1.02040816326531,1,1
Q3ZCM7,444,2.25225225225225,1,1
P61313,204,27.9411764705882,23,6
O75151,1096,1.82481751824817,3,3
P82912,194,10.3092783505155,5,2
P38919,411,28.2238442822384,34,10
Q8IXK0,858,3.61305361305361,5,3
Q14938,502,1.19521912350598,9,1
Q15459,793,4.79192938209332,7,4
P20290,206,12.621359223301,14,5
Q9GZT3,109,41.2844036697248,11,3
Q9BTD8,480,7.08333333333333,4,2
Q9H7E9,229,24.4541484716157,23,4
P09661,255,36.8627450980392,42,8
Q9BQG0,1328,5.72289156626506,16,7
Q14240,407,11.0565110565111,11,5
P58511,58,20.6896551724138,1,1
P42166,694,11.8155619596542,17,5
P18124,248,60.8870967741936,110,17
O75340,191,5.75916230366492,2,1
Q6ZSJ8,110,23.6363636363636,6,1
Q9HAV7,217,4.14746543778802,4,1
Q86U42,306,17.9738562091503,4,2
Q969Q0,106,43.3962264150943,61,6
P37837,337,5.6379821958457,2,2
Q9BQI0,150,8.66666666666667,3,1
O43809,227,3.52422907488987,1,1
CON_008394082,531,5.64971751412429,8,4
P38646,679,8.10014727540501,18,5
P06733,434,10.8294930875576,12,4
P49450,140,17.8571428571429,8,2
Q7Z4V5,671,17.5856929955291,32,10
Q9HAF1,191,28.7958115183246,22,6
Q15562,447,2.68456375838926,1,1
Q13895,437,29.0617848970252,39,11
Q9HCS7,855,3.50877192982456,3,3
P0CG12,524,2.67175572519084,1,1
Q5TEU4,345,4.05797101449275,6,2
B1AK53,854,0.819672131147541,4,1
P62750,156,30.1282051282051,20,7
O60502,916,0.982532751091703,7,1
Q2TAY7,513,12.4756335282651,6,5
P34931,641,13.4165366614665,53,7
Q7Z406,1995,0.0,384,0
Q96KR1,1074,2.04841713221601,3,3
P40222,546,13.9194139194139,9,7
Q01082,2364,3.42639593908629,9,8
P47756,277,3.6101083032491,1,1
P56537,245,7.34693877551021,3,1
Q96AX9,1013,0.592300098716683,6,1
Q58FG1,418,1.91387559808612,4,1
Q02539,215,19.5348837209302,15,6
Q5SSJ5,553,12.8390596745027,31,7
Q9P016,225,6.66666666666667,4,1
Q8N1G4,583,6.17495711835334,6,3
P43308,183,5.46448087431694,1,1
O15525,162,12.962962962963,7,3
O43290,800,7.5,6,5
Q13442,181,71.2707182320442,79,13
Q9H307,717,13.2496513249651,15,8
P35613,385,2.33766233766234,2,1
P39748,380,32.8947368421053,41,9
P17480,764,8.37696335078534,15,7
Q14980,2115,4.39716312056738,31,10
P23284,216,20.8333333333333,29,5
Q08170,494,10.1214574898785,11,5
P07951,284,14.4366197183099,4,4
P83881,106,43.3962264150943,61,6
CON_007130003,450,2.22222222222222,1,1
Q9UHX1,559,8.05008944543828,5,3
O15446,510,24.5098039215686,33,7
Q96HA1,1249,1.36108887109688,1,1
P07437,444,4.5045045045045,3,2
P14618,531,7.72128060263653,9,5
Q8NHW5,317,5.99369085173502,7,2
Q9Y3B9,282,11.7021276595745,15,3
A6NGG3,77,14.2857142857143,4,1
Q9Y2B0,182,7.14285714285714,1,1
P12268,514,5.05836575875486,4,2
Q9UKM9,306,29.7385620915033,34,8
P0CG38,1075,2.51162790697674,13,3
P05976,194,8.24742268041237,4,1
C9JLW8,97,36.0824742268041,4,3
Q9BQE3,449,13.1403118040089,12,4
Q92615,738,4.0650406504065,3,3
Q9Y5J9,83,27.710843373494,10,2
P35659,375,10.6666666666667,28,5
P62826,216,10.1851851851852,13,2
Q14157,1087,2.39190432382705,4,1
P68371,445,4.49438202247191,3,2
CON_006985893,254,13.3858267716535,6,3
Q96BP2,118,12.7118644067797,1,1
Q13838,428,13.785046728972,28,7
P23527,126,64.2857142857143,214,15
CON_000193593,623,17.3354735152488,19,7
O75920,110,22.7272727272727,13,2
P68032,377,23.6074270557029,27,5
CON_008295531,246,17.8861788617886,13,4
P55201,1214,1.07084019769358,14,3
Q96T25,663,1.35746606334842,1,1
Q15008,389,2.31362467866324,1,1
Q8WWK9,683,5.85651537335286,13,4
Q9NP73,1137,0.615655233069481,2,1
O15042,1029,10.5928085519922,24,8
P20042,333,20.7207207207207,36,7
P23193,301,16.9435215946844,12,5
P49368,545,9.54128440366972,10,4
P63261,375,40.0,64,8
O43660,514,6.42023346303502,9,4
P11940,636,22.4842767295597,42,12
P22392,152,23.6842105263158,5,3
Q9Y3B7,192,15.625,2,2
P61244,160,36.25,32,7
Q08211,1270,1.02362204724409,1,1
Q01780,885,3.1638418079096,3,3
P08758,320,8.4375,7,3
Q9Y2I7,2098,0.476644423260248,1,1
Q86X95,450,3.11111111111111,1,1
P55795,449,3.34075723830735,3,2
P13995,350,7.42857142857143,4,2
CON_007061513,1271,1.9669551534225,4,4
P05787,483,1.86335403726708,4,1
Q9NRX1,252,22.6190476190476,22,5
Q15233,471,49.0445859872611,86,20
Q13601,381,14.6981627296588,21,5
Q8IUG5,2567,1.09076743280093,2,2
Q9NVU7,687,6.84133915574964,14,5
Q9Y3Y2,248,42.741935483871,62,9
P20839,514,1.36186770428016,2,1
O00303,357,14.0056022408964,8,3
P62244,130,46.9230769230769,38,6
Q13435,895,17.3184357541899,34,11
O43497,2377,0.588977702986958,2,2
P63162,240,18.75,35,4
O95777,96,19.7916666666667,4,2
O75400,957,5.32915360501567,4,4
P0CW22,135,38.5185185185185,53,5
P48643,541,2.95748613678373,5,2
Q01658,176,13.0681818181818,4,2
Q9Y237,131,18.3206106870229,12,2
CON_007020282,199,22.1105527638191,10,4
Q92526,530,1.50943396226415,1,1
P63244,317,26.1829652996845,15,6
O15013,1369,0.657414170927684,1,1
O75161,1426,0.420757363253857,4,1
Q96C57,262,14.8854961832061,8,3
Q9BUV8,137,0.0,14,0
P0C0S8,130,76.9230769230769,650,24
Q15428,464,11.6379310344828,16,4
CON_009038861,266,20.6766917293233,5,3
Q4VC05,210,7.61904761904762,4,2
CON_006996223,733,10.3683492496589,11,6
Q99877,126,64.2857142857143,214,15
CON_007160132,151,10.5960264900662,4,1
Q5VTE0,462,6.70995670995671,5,2
Q13868,293,6.8259385665529,5,2
CON_007270171,284,14.4366197183099,4,4
CON_006892283,466,30.2575107296137,29,13
P41223,144,19.4444444444444,11,3
P06753,285,16.8421052631579,6,5
Q8N5F7,415,11.8072289156626,12,5
Q99594,435,2.75862068965517,1,1
Q7L8S5,288,3.125,4,1
P20962,102,11.7647058823529,1,1
Q9UNX3,145,90.3448275862069,140,17
O15212,129,23.2558139534884,5,3
Q96I25,401,21.9451371571072,14,7
Q3KQU3,841,10.9393579072533,19,9
P35527,623,19.2616372391653,22,8
Q9P2F8,1722,0.348432055749129,4,1
P32119,198,5.55555555555556,10,1
Q9H853,241,5.80912863070539,3,1
P52434,150,19.3333333333333,7,2
P50750,372,3.76344086021505,2,1
Q86YW9,2145,0.466200466200466,2,1
A5PLK6,1076,0.557620817843866,1,1
E9PRG8,122,41.8032786885246,27,5
O43768,121,37.1900826446281,5,2
O43447,177,14.6892655367232,6,2
P62879,340,2.94117647058824,4,1
Q86U38,636,9.90566037735849,3,3
CON_006971072,445,4.49438202247191,3,2
Q9H2W6,279,6.81003584229391,5,2
P62258,255,17.2549019607843,13,4
P82970,282,8.86524822695035,11,2
Q8WV22,266,8.27067669172932,4,2
O60675,156,10.2564102564103,4,2
Q07065,602,1.99335548172757,1,1
Q5JNZ5,115,26.9565217391304,29,3
P09651,372,14.247311827957,16,4
O95104,1147,2.5283347863993,5,3
P78344,907,4.63065049614112,8,4
P17026,224,33.0357142857143,16,6
Q15029,972,1.02880658436214,4,1
B2RXH8,293,7.16723549488055,13,2
Q9BVC6,243,13.9917695473251,3,3
A9Z1Z3,1794,0.668896321070234,14,2
P22087,321,32.0872274143302,38,8
P22492,207,27.0531400966184,17,6
P37802,199,33.1658291457286,11,5
O14776,1098,1.00182149362477,1,1
Q7Z422,152,33.5526315789474,11,4
P62249,146,65.7534246575342,80,8
P49454,3210,0.529595015576324,3,2
Q6PK04,289,49.4809688581315,56,16
O15144,300,13.6666666666667,5,4
P08579,225,37.3333333333333,22,6
Q9H553,416,1.44230769230769,10,1
O95990,144,5.55555555555556,2,1
Q15717,326,26.3803680981595,24,7
P62857,69,62.3188405797101,54,6
Q9H7Z3,1164,0.601374570446735,13,1
Q9NSI2,230,53.9130434782609,34,8
Q9GZZ1,169,14.792899408284,3,2
Q8N983,215,5.58139534883721,1,1
P09496,248,12.5,9,3
Q5BKY9,247,20.6477732793522,11,5
Q9UPT8,1303,1.38142747505756,2,2
CON_006923284,2621,2.82334986646318,13,6
Q6NYC8,613,0.978792822185971,6,1
P46776,148,44.5945945945946,41,6
Q15056,248,23.3870967741935,11,7
Q9Y285,508,3.74015748031496,4,2
Q8N1F7,819,4.63980463980464,8,4
Q13428,1488,15.4569892473118,40,15
Q8N726,132,26.5151515151515,15,3
P68366,448,10.4910714285714,11,3
Q96CF2,233,3.43347639484979,6,1
Q13148,414,1.44927536231884,2,1
P47914,159,85.5345911949686,151,22
Q9UNZ5,99,45.4545454545455,59,5
Q6FI13,130,76.9230769230769,631,25
P11387,765,6.1437908496732,6,5
Q00613,529,1.13421550094518,1,1
Q15398,846,1.30023640661939,3,1
