Chabra_GBG75516	Chromo.HG2.1:NA		Chromo	RVT_1 Integrase_H2C2 Chromo
Chabra_GBG76006	Chromo.HG2.1:NA		Chromo	RVT_1 RT_RNaseH RVT_1 RT_RNaseH Integrase_H2C2 Chromo
Chabra_GBG76198	Chromo.HG2.1:NA		Chromo	RVT_1 Chromo
Chabra_GBG76224	Chromo.HG2.1:NA		Chromo	Integrase_H2C2 Chromo
Chabra_GBG76399	Chromo.HG2.1:NA		Chromo	RVT_1 RT_RNaseH Integrase_H2C2 Chromo
Chabra_GBG76413	Chromo.HG2.1:NA		Chromo	RVT_1 Chromo
Chabra_GBG76468	Chromo.HG2.1:NA		Chromo	RVT_1 RT_RNaseH Integrase_H2C2 Chromo
Chabra_GBG76645	Chromo.HG2.1:NA		Chromo	RVT_1 RVT_1 RT_RNaseH_2 Integrase_H2C2 Chromo Ammonium_transp
Chabra_GBG76758	Chromo.HG2.1:NA		Chromo	RVT_1 RT_RNaseH Chromo
Chabra_GBG76785	Chromo.HG2.1:NA		Chromo	RVT_1 RT_RNaseH_2 Integrase_H2C2 Chromo
Chabra_GBG76809	Chromo.HG2.1:NA		Chromo	RT_RNaseH Integrase_H2C2 Chromo
Chabra_GBG76880	Chromo.HG2.1:NA		Chromo	RVT_1 Chromo
Chabra_GBG76903	Chromo.HG2.1:NA		Chromo	Chromo DUF659
Chabra_GBG77055	Chromo.HG2.1:NA		Chromo	RVT_1 Chromo
Chabra_GBG77426	Chromo.HG2.1:NA		Chromo	RVT_1 Chromo
Chabra_GBG77614	Chromo.HG2.1:NA		Chromo	RVT_1 Chromo
Chabra_GBG77709	Chromo.HG2.1:NA		Chromo	RVT_1 RT_RNaseH Integrase_H2C2 Chromo
Chabra_GBG78811	SAWADEE.HG1.1:NA		SAWADEE	Integrase_H2C2 SAWADEE
Chabra_GBG78988	Chromo.HG2.1:NA		Chromo	Integrase_H2C2 Chromo
Chabra_GBG79044	Chromo.HG2.1:NA		Chromo	RVT_1 Integrase_H2C2 Chromo
Chabra_GBG79068	Chromo.HG2.1:NA		Chromo	RVT_1 RT_RNaseH_2 Chromo
Chabra_GBG79211	Chromo.HG2.1:NA		Chromo	RVT_1 RT_RNaseH Integrase_H2C2 Chromo
Chabra_GBG79229	Chromo.HG2.1:NA		Chromo	RVT_1 Chromo
Chabra_GBG79239	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	islike:MSL3	MRG	DDE_Tnp_4 Tudor-knot MRG
Chabra_GBG79250	PHD.HG15.0:RSF1	RSF1	PHD	PHD RVT_1 RT_RNaseH_2
Chabra_GBG79634	Chromo.HG2.1:NA		Chromo	RVT_1 RT_RNaseH Integrase_H2C2 Chromo
Chabra_GBG79648	Chromo.HG2.1:NA		Chromo	RVT_1 Integrase_H2C2 Chromo
Chabra_GBG79681	Chromo.HG2.1:NA		Chromo	RVT_1 RT_RNaseH_2 Chromo
Chabra_GBG80045	Kelch.HG0.1:like:FBXO42/KLHDC1/KLHDC3/KLHDC10/LZTR1/RABEPK:likeclu:5/6/13/14/15/25		Kelch	Kelch_4 Kelch_3 Kelch_3 Kelch_3 DUF659 Kelch_4
Chabra_GBG80090	Chromo.HG2.1:NA		Chromo	Integrase_H2C2 Chromo
Chabra_GBG80280	Chromo.HG2.1:NA		Chromo	RVT_1 RT_RNaseH Integrase_H2C2 Chromo
Chabra_GBG80309	Chromo.HG2.1:NA		Chromo	Integrase_H2C2 Chromo
Chabra_GBG80503	Chromo.HG2.1:NA		Chromo	Integrase_H2C2 Chromo
Chabra_GBG80696	Chromo.HG2.1:NA		Chromo	RVT_1 RT_RNaseH_2 Integrase_H2C2 Chromo
Chabra_GBG80887	Chromo.HG2.1:NA		Chromo	RVT_1 RT_RNaseH Integrase_H2C2 Chromo
Chabra_GBG80989	Chromo.HG2.1:NA		Chromo	RT_RNaseH Integrase_H2C2 Chromo
Chabra_GBG81351	Chromo.HG2.1:NA		Chromo	Integrase_H2C2 Chromo
Chabra_GBG81372	Chromo.HG2.1:NA		Chromo	RVT_1 RT_RNaseH_2 Chromo
Chabra_GBG81810	Chromo.HG2.1:NA		Chromo	ABC2_membrane_7 RVT_1 Chromo RVT_1 RT_RNaseH_2
Chabra_GBG81879	Chromo.HG2.1:NA		Chromo	RVT_1 RT_RNaseH Chromo DUF4360
Chabra_GBG81918	Chromo.HG2.1:NA		Chromo	RVT_1 RT_RNaseH Chromo
Chabra_GBG82132	Chromo.HG2.1:NA		Chromo	RVT_1 RT_RNaseH Integrase_H2C2 Chromo
Chabra_GBG82273	PHD.HG9.1:NA		PHD	zf-C2H2_6 RVT_1 RT_RNaseH_2 zf-C2H2_6 zf-C2H2_6 PHD
Chabra_GBG82501	Chromo.HG2.1:NA		Chromo	RVT_1 RT_RNaseH_2 Chromo
Chabra_GBG82517	Chromo.HG2.1:NA		Chromo	RVT_1 Chromo
Chabra_GBG82819	Chromo.HG2.1:NA		Chromo	RVT_1 RT_RNaseH Integrase_H2C2 Chromo
Chabra_GBG82836	Chromo.HG2.1:NA		Chromo	RVT_1 RT_RNaseH Integrase_H2C2 Chromo
Chabra_GBG82990	Chromo.HG2.1:NA		Chromo	RVT_1 Chromo
Chabra_GBG83039	Chromo.HG2.1:NA		Chromo	RT_RNaseH RVT_1 RT_RNaseH Integrase_H2C2 Chromo
Chabra_GBG83168	Chromo.HG2.1:NA		Chromo	RVT_1 Integrase_H2C2 Integrase_H2C2 Chromo
Chabra_GBG83333	Histone.HG10.0:NA		Histone	Histone RVT_1
Chabra_GBG83362	Chromo.HG2.1:NA		Chromo	RT_RNaseH_2 Integrase_H2C2 Chromo
Chabra_GBG83469	Chromo.HG2.1:NA		Chromo	RVT_1 Integrase_H2C2 Chromo
Chabra_GBG83578	Chromo.HG2.1:NA		Chromo	RVT_1 Integrase_H2C2 Chromo
Chabra_GBG83580	Chromo.HG2.1:NA		Chromo	RVT_1 RT_RNaseH Integrase_H2C2 Chromo
Chabra_GBG84159	Chromo.HG2.1:NA		Chromo	Integrase_H2C2 Chromo
Chabra_GBG84395	Chromo.HG2.1:NA		Chromo	RVT_1 RT_RNaseH Chromo
Chabra_GBG84737	Chromo.HG2.1:NA		Chromo	RVT_1 RT_RNaseH_2 Integrase_H2C2 Chromo
Chabra_GBG84758	Chromo.HG2.1:NA		Chromo	RVT_1 Chromo
Chabra_GBG84862	Chromo.HG2.1:NA		Chromo	RVT_1 RT_RNaseH Integrase_H2C2 Chromo
Chabra_GBG84926	Chromo.HG2.1:NA		Chromo	RVT_1 RT_RNaseH_2 Chromo
Chabra_GBG85065	Chromo.HG2.1:NA		Chromo	RVT_1 RT_RNaseH Chromo
Chabra_GBG85461	Chromo.HG2.1:NA		Chromo	RVT_1 Chromo
Chabra_GBG85533	SNF2_N.HG7.7:like:RAD54B/RAD54L:likeclu:8		SNF2_N	SNF2_N RT_RNaseH Integrase_H2C2
Chabra_GBG85663	Chromo.HG2.1:NA		Chromo	RVT_1 RT_RNaseH Integrase_H2C2 Chromo
Chabra_GBG85827	Chromo.HG2.1:NA		Chromo	RT_RNaseH Integrase_H2C2 Chromo
Chabra_GBG86040	Chromo.HG2.1:NA		Chromo	RVT_1 RT_RNaseH Integrase_H2C2 Chromo
Chabra_GBG86049	Chromo.HG2.1:NA		Chromo	RVT_1 RT_RNaseH_2 Integrase_H2C2 Chromo
Chabra_GBG86244	SAWADEE.HG1.1:NA		SAWADEE	RVT_1 SAWADEE
Chabra_GBG86325	Chromo.HG2.1:NA		Chromo	RVT_1 RT_RNaseH_2 Integrase_H2C2 Chromo
Chabra_GBG86329	Bromodomain.HG1.16:like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300:likeclu:40/49/54		Bromodomain	RT_RNaseH_2 Bromodomain BET Integrase_H2C2
Chabra_GBG87066	Chromo.HG2.1:NA		Chromo	RVT_1 Chromo
Chabra_GBG87380	PHD.HG4.5:BAZ1A/BAZ1B/BAZ2A/BAZ2B	BAZ2A/BAZ2B	PHD	RVT_1 PHD
Chabra_GBG87529	Chromo.HG2.1:NA		Chromo	Integrase_H2C2 Chromo
Chabra_GBG87741	Chromo.HG2.1:NA		Chromo	RVT_1 RT_RNaseH_2 Integrase_H2C2 Chromo
Chabra_GBG87829	Chromo.HG2.1:NA		Chromo	zf-CCHC RVT_1 Chromo
Chabra_GBG88035	Chromo.HG2.1:NA		Chromo	RT_RNaseH_2 RVT_1 RT_RNaseH_2 Chromo DDE_Tnp_4 DDE_Tnp_4
Chabra_GBG88099	Chromo.HG2.1:NA		Chromo	RVT_1 RT_RNaseH Integrase_H2C2 Chromo
Chabra_GBG88138	Chromo.HG2.1:NA		Chromo	Integrase_H2C2 Chromo
Chabra_GBG88139	Chromo.HG2.1:NA		Chromo	Chromo RVT_1
Chabra_GBG88190	Chromo.HG2.1:NA		Chromo	RVT_1 RT_RNaseH Integrase_H2C2 Chromo
Chabra_GBG88234	Chromo.HG2.1:NA		Chromo	rve RT_RNaseH Integrase_H2C2 Chromo Melibiase_C
Chabra_GBG88937	Chromo.HG2.1:NA		Chromo	RVT_1 RT_RNaseH_2 Chromo
Chabra_GBG89399	Chromo.HG2.1:NA		Chromo	zf-CCHC RVT_1 Chromo
Chabra_GBG89950	SNF2_N.HG5.7:ATRX	ATRX	SNF2_N	DUF659 Dimer_Tnp_hAT DUF659 SNF2_N Helicase_C
Chabra_GBG90211	Acetyltransf_1.HG1.29:like:NAT14:likeclu:23		Acetyltransf_1	RT_RNaseH_2 Integrase_H2C2 rve Acetyltransf_1
Chabra_GBG90460	Chromo.HG2.1:NA		Chromo	RVT_1 Chromo
Chabra_GBG90968	Chromo.HG2.1:NA		Chromo	RVT_1 Chromo
Chabra_GBG91146	Chromo.HG2.1:NA		Chromo	RVT_1 RT_RNaseH Chromo
Chabra_GBG91964	Chromo.HG2.1:NA		Chromo	RT_RNaseH Integrase_H2C2 Chromo
Chabra_GBG91988	Chromo.HG2.1:NA		Chromo	RVT_1 RT_RNaseH_2 Chromo
Chabra_GBG92189	Chromo.HG2.1:NA		Chromo	Chromo RVT_1 RT_RNaseH_2
Chabra_GBG92241	Chromo.HG2.1:NA		Chromo	RVT_1 RT_RNaseH_2 Chromo
Chabra_GBG92410	Chromo.HG2.1:NA		Chromo	RVT_1 Chromo
Chabra_GBG92524	Chromo.HG2.1:NA		Chromo	RVT_1 RT_RNaseH Chromo
Chabra_GBG92551	Chromo.HG2.1:NA		Chromo	RVT_1 Chromo
Chabra_GBG92564	Chromo.HG2.1:NA		Chromo	RVT_1 RT_RNaseH Integrase_H2C2 Chromo
Chabra_GBG92595	Chromo.HG2.1:NA		Chromo	RVT_1 Chromo
Chocri_XP_005710199.1	Chromo.HG3.2:NA		Chromo	RT_RNaseH_2 Integrase_H2C2 Chromo
Chocri_XP_005710351.1	Chromo.HG2.0:NA		Chromo	RT_RNaseH_2 Integrase_H2C2 rve Chromo
Chocri_XP_005711216.1	Chromo.HG3.2:NA		Chromo	RT_RNaseH_2 Integrase_H2C2 rve Chromo
Chocri_XP_005711286.1	Chromo.HG2.0:NA		Chromo	RT_RNaseH_2 Integrase_H2C2 rve Chromo
Chocri_XP_005711878.1	Chromo.HG2.0:NA		Chromo	rve Chromo
Chocri_XP_005712721.1	Chromo.HG2.0:NA		Chromo	Integrase_H2C2 rve Chromo
Chocri_XP_005716240.1	Chromo.HG2.0:NA		Chromo	RT_RNaseH Integrase_H2C2 rve Chromo
Chocri_XP_005719064.1	Chromo.HG3.2:NA		Chromo	RT_RNaseH Integrase_H2C2 rve Chromo
Clyhem_TCONS_00003313-protein	PHD.HG9.1:NA		PHD	ALS2CR8 MULE SWIM Peptidase_C48 PHD
Clyhem_TCONS_00018694-protein	Chromo.HG4.2:AC006064.6/CHD3/CHD4/CHD5	AC006064.6/CHD3/CHD4/CHD5	Chromo	CHDNT PHD PHD Chromo SNF2_N Helicase_C DUF1087 DUF1086 CHDCT2
Clyhem_TCONS_00018694-protein	PHD.HG3.4:AC006064.6/CHD3/CHD4/CHD5	AC006064.6/CHD3/CHD4/CHD5	PHD	CHDNT PHD PHD Chromo SNF2_N Helicase_C DUF1087 DUF1086 CHDCT2
Clyhem_TCONS_00018694-protein	SNF2_N.HG4.0:AC006064.6/CHD3/CHD4/CHD5	AC006064.6/CHD3/CHD4/CHD5	SNF2_N	CHDNT PHD PHD Chromo SNF2_N Helicase_C DUF1087 DUF1086 CHDCT2
Clyhem_TCONS_00037964-protein	Chromo.HG3.2:NA		Chromo	Integrase_H2C2 rve Chromo
Clyhem_TCONS_00069107-protein	Chromo.HG2.1:NA		Chromo	Integrase_H2C2 rve Chromo
Cneo_AAW44070	Chromo.HG2.1:NA		Chromo	Retrotrans_gag RVT_1 RT_RNaseH Integrase_H2C2 Chromo
Coka_g12416.t1	Histone.HG1.12:like:AL031777.2/H2AC1/H2AC4/H2AC6/H2AC7/H2AC8/H2AC11/H2AC12/H2AC13/H2AC14/H2AC15/H2AC16/H2AC17/H2AC18/H2AC19/H2AC20/H2AC21/H2AJ/H2AW/H2AX:likeclu:17		Histone	Histone Histone_H2A_C DDE_1
Coka_g1420.t1	Acetyltransf_1.HG1.38:NAT8/NAT8L	islike:NAT8/NAT8L	Acetyltransf_1	PadR HlyD_D23 ACR_tran ACR_tran MarR_2 Acetyltransf_1
Coka_g14572.t1	Hist_deacetyl.HG1.6:like:HDAC4/HDAC5/HDAC6/HDAC7/HDAC9/HDAC10:likeclu:19		Hist_deacetyl	MarR_2 Response_reg Trans_reg_C Hist_deacetyl polyprenyl_synt DXP_synthase_N Transket_pyr Transketolase_C GST_N_3 GST_C
Coka_g17764.t1	PTIP.HG3.0:like:RFC1:likeclu:4		PTIP	DUF1153 Response_reg Trans_reg_C DNA_ligase_aden DNA_ligase_OB BRCT DEAD Helicase_C
Coka_g20878.t1	Acetyltransf_1.HG1.38:NAT8/NAT8L	islike:NAT8/NAT8L	Acetyltransf_1	HTH_27 Acetyltransf_1
Coka_g2379.t1	Acetyltransf_1.HG4.1:SAT1/SAT2/SATL1	islike:SAT1/SAT2/SATL1	Acetyltransf_1	HTH_24 AsnC_trans_reg YbjQ_1 Acetyltransf_1 Arginase
Coka_g831.t1	Acetyltransf_1.HG1.29:like:NAT14:likeclu:23		Acetyltransf_1	Nfu_N NifU TsaD Acetyltransf_1 FUR Acyltransferase UPF0004 Radical_SAM PhoH CBS CBS CorC_HlyC CN_hydrolase HTH_3 S-AdoMet_synt_N S-AdoMet_synt_M S-AdoMet_synt_C Methyltransf_4 DUF150 DUF150_C NusA_N KH_5 IF2_N GTP_EFTU IF-2
Coka_g989.t1	Hist_deacetyl.HG1.12:like:HDAC4/HDAC5/HDAC6/HDAC7/HDAC9/HDAC10:likeclu:19		Hist_deacetyl	DUF1688 UPRTase PfkB gag-asp_proteas PGM_PMM_I PGM_PMM_II PGM_PMM_III PGM_PMM_IV Aldose_epim Hist_deacetyl Phosphonate-bd
Concor_KXN70116	Chromo.HG1.23:like:CBX1/CBX3/CBX5:likeclu:9		Chromo	DDE_Tnp_4 Chromo
Cowc_KJE94445	Chromo.HG2.1:NA		Chromo	RVT_1 Integrase_H2C2 rve Chromo RVT_1 RT_RNaseH_2
Cowc_KJE97446	Chromo.HG2.1:NA		Chromo	RT_RNaseH_2 Integrase_H2C2 rve Chromo
Cowc_KJE98294	Chromo.HG2.1:NA		Chromo	RVP_2 RVT_1 RT_RNaseH Integrase_H2C2 rve Chromo
Cowc_KJE98330	Chromo.HG2.1:NA		Chromo	RVT_1 Integrase_H2C2 rve Chromo Integrase_H2C2 rve
Crei_PNW69635	PHD.HG19.0:NA		PHD	Helitron_like_N Helitron_like_N PHD PIF1
Crei_PNW70767	PHD.HG9.1:NA		PHD	RVT_1 RT_RNaseH Integrase_H2C2 rve PHD
Crei_PNW77671	PHD.HG9.1:NA		PHD	RVT_1 RT_RNaseH Integrase_H2C2 rve PHD
Crei_PNW79026	PHD.HG9.1:NA		PHD	RVT_1 RT_RNaseH Integrase_H2C2 PHD
Crei_PNW79535	PHD.HG9.1:NA		PHD	RVT_1 RT_RNaseH Integrase_H2C2 rve PHD
Crei_PNW83574	PHD.HG9.1:NA		PHD	RVT_1 RT_RNaseH Integrase_H2C2 PHD
Crei_PNW87693	PHD.HG19.0:NA		PHD	Helitron_like_N Helitron_like_N PHD PIF1
Cscu_XP_023214886.1	SET.HG5.7:SETDB1/SETDB2	islike:SETDB1	SET	THAP TUDOR_5 Tudor_4 MBD Pre-SET
Cscu_XP_023217604.1	Daxx.HG1.0:DAXX	DAXX	Daxx	Transposase_1 Daxx
Cscu_XP_023225799.1	Chromo.HG4.2:AC006064.6/CHD3/CHD4/CHD5	AC006064.6/CHD3/CHD4/CHD5	Chromo	CHDNT PHD PHD Chromo SNF2_N Helicase_C DUF1087 DUF1086 CHDCT2
Cscu_XP_023225799.1	PHD.HG3.4:AC006064.6/CHD3/CHD4/CHD5	AC006064.6/CHD3/CHD4/CHD5	PHD	CHDNT PHD PHD Chromo SNF2_N Helicase_C DUF1087 DUF1086 CHDCT2
Cscu_XP_023225799.1	SNF2_N.HG4.0:AC006064.6/CHD3/CHD4/CHD5	AC006064.6/CHD3/CHD4/CHD5	SNF2_N	CHDNT PHD PHD Chromo SNF2_N Helicase_C DUF1087 DUF1086 CHDCT2
Cscu_XP_023233156.1	CAF1C.HG1.1:RBBP4/RBBP7	RBBP4/RBBP7	CAF1C	THAP CAF1C_H4-bd WD40 WD40 WD40 WD40 WD40
Cscu_XP_023235774.1	PHD.HG6.3:like:DPF1/DPF2/KAT6A/KAT6B/PHF10:likeclu:4/6/8		PHD	THAP PHD SAM_1
Cscu_XP_023235774.1	SAM.HG4.1:L3MBTL3/L3MBTL4/SAMD1/SAMD7/SAMD11/SAMD13/SCMH1/SCML1/SCML2/SCML4/SFMBT1/SFMBT2	SAMD1/SAMD13	SAM	THAP PHD SAM_1
Ctel_CapteP166178	Chromo.HG4.2:AC006064.6/CHD3/CHD4/CHD5	AC006064.6/CHD3/CHD4/CHD5	Chromo	PHD PHD Chromo SNF2_N Helicase_C DUF1087 DUF1086 CHDCT2
Ctel_CapteP166178	PHD.HG3.4:AC006064.6/CHD3/CHD4/CHD5	AC006064.6/CHD3/CHD4/CHD5	PHD	PHD PHD Chromo SNF2_N Helicase_C DUF1087 DUF1086 CHDCT2
Ctel_CapteP166178	SNF2_N.HG4.0:AC006064.6/CHD3/CHD4/CHD5	AC006064.6/CHD3/CHD4/CHD5	SNF2_N	PHD PHD Chromo SNF2_N Helicase_C DUF1087 DUF1086 CHDCT2
Ctel_CapteP225467	PCRing.HG0.1:BMI1/COMMD3-BMI1/PCGF1/PCGF2/PCGF3/PCGF5/PCGF6	PCGF6	PCRing	THAP zf-C3HC4_2
Ctel_CapteP227268	SAM.HG1.9:like:WDSUB1:likeclu:6		SAM	THAP SAM_2
Cvar_XP_005846407.1	TUDOR.HG1.56:SND1	SND1	TUDOR	MULE SNase SNase SNase SNase TUDOR
Cvar_XP_005848221.1	Chromo.HG4.2:AC006064.6/CHD3/CHD4/CHD5	AC006064.6/CHD3/CHD4/CHD5	Chromo	Chromo SNF2_N SNF2_N Helicase_C DUF1087 DUF1086
Cvar_XP_005848221.1	SNF2_N.HG4.0:AC006064.6/CHD3/CHD4/CHD5	AC006064.6/CHD3/CHD4/CHD5	SNF2_N	Chromo SNF2_N SNF2_N Helicase_C DUF1087 DUF1086
Cvel_11420.t1-p1	Chromo.HG3.2:NA		Chromo	RVT_1 RT_RNaseH Integrase_H2C2 Chromo
Cvel_13122.t1-p1	Chromo.HG2.1:NA		Chromo	Integrase_H2C2 Chromo
Cvel_13909.t1-p1	Chromo.HG2.1:NA		Chromo	RVT_1 RT_RNaseH_2 Chromo
Cvel_16522.t1-p1	Chromo.HG2.1:NA		Chromo	Integrase_H2C2 rve Chromo
Cvel_18067.t1-p1	Chromo.HG2.1:NA		Chromo	RVP_2 RVT_1 Chromo
Cvel_18452.t1-p1	Chromo.HG2.1:NA		Chromo	Integrase_H2C2 Chromo
Cvel_19714.t1-p1	Chromo.HG3.2:NA		Chromo	RT_RNaseH Integrase_H2C2 Chromo
Cvel_20534.t1-p1	Chromo.HG2.1:NA		Chromo	RVT_1 RT_RNaseH_2 Integrase_H2C2 Chromo
Cvel_21008.t1-p1	Chromo.HG2.1:NA		Chromo	RVT_1 RT_RNaseH_2 Integrase_H2C2 Chromo
Cvel_21031.t1-p1	Chromo.HG2.1:NA		Chromo	Integrase_H2C2 Chromo Peptidase_S10
Cvel_22706.t1-p1	Chromo.HG2.1:NA		Chromo	RT_RNaseH Integrase_H2C2 Chromo
Cvel_24756.t1-p1	Chromo.HG2.1:NA		Chromo	Integrase_H2C2 Chromo
Cvel_28050.t1-p1	Chromo.HG2.1:NA		Chromo	Integrase_H2C2 Chromo
Cvel_28389.t1-p1	Chromo.HG2.1:NA		Chromo	Integrase_H2C2 rve Chromo
Cvel_29718.t1-p1	Chromo.HG3.2:NA		Chromo	RVT_1 RT_RNaseH_2 Integrase_H2C2 Chromo
Cvel_31347.t1-p1	Chromo.HG2.1:NA		Chromo	RVT_1 Chromo
Cvel_31397.t1-p1	Chromo.HG2.1:NA		Chromo	RT_RNaseH_2 Integrase_H2C2 Chromo
Cvel_34364.t2-p1	Chromo.HG2.1:NA		Chromo	RVT_1 Chromo
Cvel_3488.t1-p1	Chromo.HG2.1:NA		Chromo	Asp_protease_2 RVT_1 RT_RNaseH Integrase_H2C2 Chromo
Cvel_36472.t1-p1	Chromo.HG2.1:NA		Chromo	Integrase_H2C2 Chromo
Cvel_6250.t1-p1	Chromo.HG2.1:NA		Chromo	Integrase_H2C2 Chromo
Cvel_6738.t1-p1	Chromo.HG3.2:NA		Chromo	RVT_1 RT_RNaseH Integrase_H2C2 Chromo
Cvel_694.t1-p1	Chromo.HG2.1:NA		Chromo	Integrase_H2C2 Chromo
Cvel_7737.t2-p1	Chromo.HG2.1:NA		Chromo	RT_RNaseH_2 Integrase_H2C2 Chromo
Cvel_8688.t1-p1	Chromo.HG2.1:NA		Chromo	Integrase_H2C2 Chromo
Diprot_Gene.15147	Chromo.HG4.2:AC006064.6/CHD3/CHD4/CHD5	AC006064.6/CHD3/CHD4/CHD5	Chromo	Chromo Chromo SNF2_N Helicase_C DUF1087 DUF1086 CHDCT2
Diprot_Gene.15147	SNF2_N.HG4.0:AC006064.6/CHD3/CHD4/CHD5	AC006064.6/CHD3/CHD4/CHD5	SNF2_N	Chromo Chromo SNF2_N Helicase_C DUF1087 DUF1086 CHDCT2
Diprot_Gene.20362	Chromo.HG4.2:AC006064.6/CHD3/CHD4/CHD5	AC006064.6/CHD3/CHD4/CHD5	Chromo	Chromo Chromo SNF2_N Helicase_C DUF1087 DUF1086
Diprot_Gene.20362	SNF2_N.HG4.0:AC006064.6/CHD3/CHD4/CHD5	AC006064.6/CHD3/CHD4/CHD5	SNF2_N	Chromo Chromo SNF2_N Helicase_C DUF1087 DUF1086
Dmel_FBpp0074766	Chromo.HG4.2:AC006064.6/CHD3/CHD4/CHD5	AC006064.6/CHD3/CHD4/CHD5	Chromo	PHD Chromo Chromo SNF2_N Helicase_C DUF1087
Dmel_FBpp0074766	PHD.HG3.4:AC006064.6/CHD3/CHD4/CHD5	AC006064.6/CHD3/CHD4/CHD5	PHD	PHD Chromo Chromo SNF2_N Helicase_C DUF1087
Dmel_FBpp0074766	SNF2_N.HG4.0:AC006064.6/CHD3/CHD4/CHD5	AC006064.6/CHD3/CHD4/CHD5	SNF2_N	PHD Chromo Chromo SNF2_N Helicase_C DUF1087
Dmel_FBpp0099808	Chromo.HG4.2:AC006064.6/CHD3/CHD4/CHD5	AC006064.6/CHD3/CHD4/CHD5	Chromo	CHDNT PHD PHD Chromo Chromo SNF2_N Helicase_C DUF1087 DUF1086 CHDCT2
Dmel_FBpp0099808	PHD.HG3.4:AC006064.6/CHD3/CHD4/CHD5	AC006064.6/CHD3/CHD4/CHD5	PHD	CHDNT PHD PHD Chromo Chromo SNF2_N Helicase_C DUF1087 DUF1086 CHDCT2
Dmel_FBpp0099808	SNF2_N.HG4.0:AC006064.6/CHD3/CHD4/CHD5	AC006064.6/CHD3/CHD4/CHD5	SNF2_N	CHDNT PHD PHD Chromo Chromo SNF2_N Helicase_C DUF1087 DUF1086 CHDCT2
Dpul_EFX85712	Bromodomain.HG7.1:BRWD1/BRWD3/PHIP	BRWD1/BRWD3/PHIP	Bromodomain	THAP Bromodomain
Dpul_EFX90416	Chromo.HG4.2:AC006064.6/CHD3/CHD4/CHD5	AC006064.6/CHD3/CHD4/CHD5	Chromo	CHDNT PHD PHD Chromo SNF2_N Helicase_C DUF1087 DUF1086 CHDCT2
Dpul_EFX90416	PHD.HG3.4:AC006064.6/CHD3/CHD4/CHD5	AC006064.6/CHD3/CHD4/CHD5	PHD	CHDNT PHD PHD Chromo SNF2_N Helicase_C DUF1087 DUF1086 CHDCT2
Dpul_EFX90416	SNF2_N.HG4.0:AC006064.6/CHD3/CHD4/CHD5	AC006064.6/CHD3/CHD4/CHD5	SNF2_N	CHDNT PHD PHD Chromo SNF2_N Helicase_C DUF1087 DUF1086 CHDCT2
Drer_ENSDARP00000014790.8	Chromo.HG4.2:AC006064.6/CHD3/CHD4/CHD5	AC006064.6/CHD4	Chromo	CHDNT PHD PHD Chromo SNF2_N Helicase_C DUF1087 DUF1086 CHDCT2
Drer_ENSDARP00000014790.8	PHD.HG3.4:AC006064.6/CHD3/CHD4/CHD5	AC006064.6/CHD4	PHD	CHDNT PHD PHD Chromo SNF2_N Helicase_C DUF1087 DUF1086 CHDCT2
Drer_ENSDARP00000014790.8	SNF2_N.HG4.0:AC006064.6/CHD3/CHD4/CHD5	AC006064.6/CHD4	SNF2_N	CHDNT PHD PHD Chromo SNF2_N Helicase_C DUF1087 DUF1086 CHDCT2
Drer_ENSDARP00000072956.4	MBT.HG1.2:AL031681.3/L3MBTL1/L3MBTL2/L3MBTL3/L3MBTL4/MBTD1/SCMH1/SCML2/SFMBT1/SFMBT2	L3MBTL2	MBT	THAP MBT MBT MBT MBT
Drer_ENSDARP00000111640.2	Chromo.HG4.2:AC006064.6/CHD3/CHD4/CHD5	AC006064.6/CHD4	Chromo	CHDNT PHD PHD Chromo SNF2_N Helicase_C DUF1087 DUF1086 CHDCT2
Drer_ENSDARP00000111640.2	PHD.HG3.4:AC006064.6/CHD3/CHD4/CHD5	AC006064.6/CHD4	PHD	CHDNT PHD PHD Chromo SNF2_N Helicase_C DUF1087 DUF1086 CHDCT2
Drer_ENSDARP00000111640.2	SNF2_N.HG4.0:AC006064.6/CHD3/CHD4/CHD5	AC006064.6/CHD4	SNF2_N	CHDNT PHD PHD Chromo SNF2_N Helicase_C DUF1087 DUF1086 CHDCT2
Drer_ENSDARP00000124629.1	Chromo.HG4.2:AC006064.6/CHD3/CHD4/CHD5	AC006064.6/CHD4	Chromo	CHDNT PHD PHD Chromo SNF2_N Helicase_C DUF1087 DUF1086 CHDCT2
Drer_ENSDARP00000124629.1	PHD.HG3.4:AC006064.6/CHD3/CHD4/CHD5	AC006064.6/CHD4	PHD	CHDNT PHD PHD Chromo SNF2_N Helicase_C DUF1087 DUF1086 CHDCT2
Drer_ENSDARP00000124629.1	SNF2_N.HG4.0:AC006064.6/CHD3/CHD4/CHD5	AC006064.6/CHD4	SNF2_N	CHDNT PHD PHD Chromo SNF2_N Helicase_C DUF1087 DUF1086 CHDCT2
Drer_ENSDARP00000127601.2	Chromo.HG4.2:AC006064.6/CHD3/CHD4/CHD5	CHD3	Chromo	CHDNT PHD PHD Chromo SNF2_N Helicase_C DUF1087 DUF1086 CHDCT2
