model	K9me1
num_obs	20
anova_test	Chisq
p	0.596076
deviance_residual	3.15401e-10
df_residual	0
CI	0.95
variables	SUV420,SMYD3,SMYD4,SMYD5,SETMAR,SETD1A,SETD1B,SETD2,SETD3,SETD4,SETD5,SETD7,SETD6,SETD8,NSD3,SUV39,MLL1.MLL2,Kmt2_Dpy30,DOT1
call	glm(formula = mark ~ ., family = "binomial", data = data_min)
model	var	coef	coef_CIdo	coef_CIup	zscore	p
K27me3	SMYD4	12.7830317112073	-733255.273181679	733280.839245102	3.4167971119021e-05	0.999972737903375
K27me3	SMYD5	38.3490993476764	-1304821.48059576	1304898.17879445	5.76022434367965e-05	0.99995404005932
K27me3	SETMAR	-63.9151583562947	-4470393.24209536	4470265.41177865	-2.80228590072011e-05	0.999977640993452
K27me3	SETD1A	-51.1321287534878	-2158733.46361554	2158631.19935803	-4.64251406276516e-05	0.999962958097073
K27me3	SETD1B	51.1321312596816	-3333429.33246465	3333531.59672717	3.00638137184641e-05	0.999976012547199
K27me3	SETD2	25.5660655302771	-733242.405829129	733293.537960189	6.83359557301552e-05	0.999945475796018
K27me3	SETD3	-25.5660655366229	-1037023.28759392	1036972.15546284	-4.8320807884051e-05	0.999961445573439
K27me3	SETD4	25.5660654801509	-946619.258712632	946670.390843592	5.29328067464306e-05	0.999957765730757
K27me3	SETD5	12.7830337699816	-733255.1744864	733280.74055394	3.4167981220745e-05	0.999972737895315
K27me3	SETD7	-12.7830316673331	-1639650.03966997	1639624.47360664	-1.52803808158006e-05	0.999987808020064
K27me3	SETD6	-12.7830338744173	-598723.611965016	598698.045897267	-4.1847056703053e-05	0.999966610879551
K27me3	SETD8	-38.3491016597954	-898104.677264462	898027.979061143	-8.36941055861952e-05	0.999933221765401
K27me3	NSD3	63.9151627302801	-3196177.34699742	3196305.17732288	3.91933545506832e-05	0.999968728227526
K27me3	SUV39	12.7830339169695	-423339.72257779	423365.288645624	5.91806727450754e-05	0.999952780654946
K27me3	MLL1.MLL2	-25.5660655222609	-1120110.6184439	1120059.48631286	-4.47363952796464e-05	0.999964305520912
K27me3	Kmt2_Dpy30	-63.9151627239817	-2824176.73552993	2824048.90520448	-4.43577948096042e-05	0.999964607600382
K27me3	DOT1	89.481223931915	-5773668.02250971	5773846.98495758	3.03753623330571e-05	0.999975763967369

model	K36me2
num_obs	20
anova_test	Chisq
p	0.1800073
deviance_residual	3.15401e-10
df_residual	0
CI	0.95
variables	SUV420,SMYD3,SMYD4,SMYD5,SETMAR,SETD1A,SETD1B,SETD2,SETD3,SETD4,SETD5,SETD7,SETD6,SETD8,NSD3,SUV39,MLL1.MLL2,Kmt2_Dpy30,DOT1
call	glm(formula = mark ~ ., family = "binomial", data = data_min)
model	var	coef	coef_CIdo	coef_CIup	zscore	p
K36me2	Intercept	-89.4812386569872	-1719755.5215362	1719576.55905888	-0.000101984920879977	0.999918627806336
K36me2	SUV420	-12.7830356763142	-1197434.5076905	1197408.94161915	-2.0923530133787e-05	0.99998330543835
K36me2	SMYD3	115.047307912083	-1079226.1538517	1079456.24846753	0.000208913159048977	0.999833311417059
K36me2	SMYD4	-63.9151723445243	-733332.019331254	733204.188986565	-0.000170839881280026	0.99986368949702
K36me2	SMYD5	-38.3491011957377	-1304898.44029553	1304821.74209314	-5.76022346689532e-05	0.999954040066315
K36me2	SETMAR	217.311586078519	-4470112.81694082	4470547.44011297	9.52777244390063e-05	0.999923979374797
K36me2	SETD1A	102.264273539075	-2158580.62867354	2158785.15722062	9.28502716617642e-05	0.999925916201881
K36me2	SETD1B	-204.528551610035	-3333685.55119211	3333276.49408888	-0.000120255250365361	0.999904050192609
K36me2	SETD2	-25.5660689373533	-733293.746620592	733242.614482717	-6.83359453914702e-05	0.999945475804267
K36me2	SETD3	25.5660689348115	-1036972.23971441	1037023.37185228	4.83208103807386e-05	0.999961445571447
K36me2	SETD4	-51.1321366697636	-946696.218984843	946593.954711504	-0.000105865596005982	0.999915531475584
K36me2	SETD5	63.9151734559388	-733204.188491991	733332.018838903	0.000170839884365713	0.999863689494558
K36me2	SETD7	-63.9151711320557	-1639701.26274061	1639573.43239835	-7.64019151370512e-05	0.999939040091556
K36me2	SETD6	38.3491022014987	-598672.539939156	598749.238143559	0.000125541159397873	0.999899832647434
K36me2	SETD8	-12.7830344749658	-898079.159416977	898053.593348028	-2.78980349815433e-05	0.999977740588614
K36me2	NSD3	-89.4812401831039	-3196331.10011624	3196152.13763588	-5.48706978268224e-05	0.999956219517385
K36me2	SUV39	38.3491034071715	-423314.24683938	423390.945046195	0.000177541988020822	0.999858341989608
K36me2	MLL1.MLL2	76.6982046084226	-1120008.66149671	1120162.05790593	0.00013420916308689	0.999892916581176
K36me2	Kmt2_Dpy30	140.613375740574	-2823973.07677058	2824254.30352207	9.75871308431083e-05	0.999922136735091
K36me2	DOT1	-421.84013407305	-5774180.48780863	5773336.80754049	-0.000143198134953169	0.999885744419376

model	K36me3
num_obs	20
anova_test	Chisq
p	0.3936101
deviance_residual	3.15401e-10
df_residual	0
CI	0.95
variables	SUV420,SMYD3,SMYD4,SMYD5,SETMAR,SETD1A,SETD1B,SETD2,SETD3,SETD4,SETD5,SETD7,SETD6,SETD8,NSD3,SUV39,MLL1.MLL2,Kmt2_Dpy30,DOT1
call	glm(formula = mark ~ ., family = "binomial", data = data_min)
model	var	coef	coef_CIdo	coef_CIup	zscore	p
K36me3	Intercept	-12.7830342674559	-1719678.84056849	1719653.27449995	-1.45692744632522e-05	0.999988375400844
K36me3	SUV420	38.3491007314488	-1197383.48030334	1197460.1785048	6.27705746023897e-05	0.999949916327685
K36me3	SMYD3	38.3491015203918	-1079302.86716367	1079379.56536671	6.96377166801076e-05	0.999944437141056
K36me3	SMYD4	12.7830339469522	-733255.355607121	733280.921675015	3.41679732541102e-05	0.999972737901672
K36me3	SMYD5	-12.7830336301479	-1304872.84965142	1304847.28358416	-1.92007450984343e-05	0.999984680021931
K36me3	SETMAR	-12.7830322709093	-4470342.73291968	4470317.16685514	-5.60457128334041e-06	0.999995528199103
K36me3	SETD1A	1.9920738145014e-06	-2158682.65423797	2158682.65424195	1.80869240937258e-12	0.999999999998557
K36me3	SETD1B	-1.68378906840859e-06	-3333480.97611308	3333480.97610971	-9.90005929325215e-13	0.99999999999921
K36me3	SETD2	25.5660676819519	-733242.562106793	733293.694242157	6.83359469171094e-05	0.999945475803049
K36me3	SETD3	-25.5660678931301	-1037023.39722685	1036972.26509106	-4.83208072294995e-05	0.999961445573961
K36me3	SETD4	-25.5660688803609	-946670.626761194	946619.494623433	-5.29328005949047e-05	0.999957765735665
K36me3	SETD5	12.7830350470492	-733255.284948133	733280.851018227	3.41679794870112e-05	0.999972737896699
K36me3	SETD7	-63.9151708249648	-1639701.18727659	1639573.35693494	-7.64019182863366e-05	0.999939040089043
K36me3	SETD6	-12.7830350497392	-598723.690431014	598698.124360915	-4.18470550663145e-05	0.999966610880857
K36me3	SETD8	-38.349101833685	-898104.720493582	898028.022289915	-8.36941019370321e-05	0.999933221768312
K36me3	NSD3	63.9151710387011	-3196177.64192674	3196305.47226882	3.91933560288602e-05	0.999968728226347
K36me3	SUV39	12.7830338409536	-423339.784705132	423365.350772814	5.9180663708348e-05	0.999952780662157
K36me3	MLL1.MLL2	25.5660675776105	-1120059.80143806	1120110.93357321	4.47363862899331e-05	0.999964305528085
K36me3	Kmt2_Dpy30	38.3491024095234	-2824075.06982393	2824151.76802875	2.66146745588848e-05	0.999978764562081
K36me3	DOT1	-63.9151720773062	-5773822.44083379	5773694.61048963	-2.16966876568229e-05	0.999982688547899

model	K37me2
num_obs	18
anova_test	Chisq
p	0.2144316
deviance_residual	2.838609e-10
df_residual	0
CI	0.95
variables	SUV420,SMYD3,SMYD4,SMYD5,SETMAR,SETD1A,SETD1B,SETD2,SETD3,SETD4,SETD5,SETD7,SETD6,SETD8,NSD3,SUV39,MLL1.MLL2
call	glm(formula = mark ~ ., family = "binomial", data = data_min)
model	var	coef	coef_CIdo	coef_CIup	zscore	p
K37me2	Intercept	25.5660761257853	-1719640.23988752	1719691.37203977	2.91385618407811e-05	0.999976750791386
K37me2	SUV420	51.1321354692851	-898015.106515027	898117.370785966	0.000111592151735952	0.999910962345208
K37me2	SMYD3	-4.66689328517364e-06	-1079341.22034516	1079341.22033583	-8.47456076563683e-12	0.999999999993238
K37me2	SMYD4	2.25834893833516e-06	-733267.89198399	733267.891988506	6.03637856237158e-12	0.999999999995184
K37me2	SMYD5	51.1321423437952	-1304808.5651293	1304910.82941399	7.68030138839909e-05	0.999938720061059
K37me2	SETMAR	-51.1321378207174	-702101.819653688	701999.555378047	-0.000142749163790085	0.999886102646531
K37me2	SETD1A	-102.26428237791	-2158784.5900044	2158580.06143964	-9.28503040846909e-05	0.999925916176011
K37me2	SETD1B	-102.264275453268	-1821009.89179506	1820805.36324415	-0.000110073841069311	0.99991217378184
K37me2	SETD2	51.1321377760556	-733216.84382235	733319.108097902	0.000136671928652532	0.999890951578572
K37me2	SETD3	-51.1321399827125	-1037048.58439463	1036946.32011466	-9.66416577019396e-05	0.999922891113509
K37me2	SETD4	51.1321331137776	-1099850.7180855	1099952.98235172	9.1114620214334e-05	0.999927301051368
K37me2	SETD5	51.1321422886083	-1496725.75154058	1496828.01582516	6.69553080559755e-05	0.999946577393478
K37me2	SETD7	-102.264273242064	-1466638.33581615	1466433.80726967	-0.000136671914417172	0.999890951589931
K37me2	SETD6	4.71330052168645e-06	-1270057.43330552	1270057.43331494	7.27360749879001e-12	0.999999999994197
K37me2	SETD8	-51.132140032369	-898117.398470875	898015.13419081	-0.000111592158255037	0.999910962340006
K37me2	NSD3	153.396417844208	-2073841.70785147	2074148.50068716	0.000144962470602372	0.999884336683216
K37me2	SUV39	51.1321355177067	-423301.252959307	423403.517230342	0.000236722757673561	0.999811122568226
K37me2	MLL1.MLL2	-4.6169467274702e-06	-1120085.2234462	1120085.22343696	-8.07889356541774e-12	0.999999999993554

model	K37me3
num_obs	17
anova_test	Chisq
p	0.1945218
deviance_residual	2.680909e-10
df_residual	0
CI	0.95
variables	SUV420,SMYD3,SMYD4,SMYD5,SETMAR,SETD1A,SETD1B,SETD2,SETD3,SETD4,SETD5,SETD7,SETD6,SETD8,NSD3,SUV39
call	glm(formula = mark ~ ., family = "binomial", data = data_min)
model	var	coef	coef_CIdo	coef_CIup	zscore	p
K37me3	Intercept	76.698209380941	-1435581.277525	1435734.67394376	0.00010470859397306	0.999916454629638
K37me3	SUV420	76.6982033028179	-897989.413704365	898142.810110971	0.000167388251443018	0.999866443499138
K37me3	SMYD3	51.1321355186112	-669327.833855704	669430.098126741	0.000149716601746959	0.999880543435417
K37me3	SMYD4	2.25269694379746e-06	-518498.68969964	518498.689704146	8.51536361734099e-12	0.999999999993206
K37me3	SMYD5	51.1321378215942	-791968.592410166	792070.856685809	0.000126533652479498	0.999899040752534
K37me3	SETMAR	-76.6982055488548	-846781.657933657	846628.26152256	-0.000177542033771572	0.999858341953104
K37me3	SETD1A	-204.528560223028	-2993758.44470515	2993349.3875847	-0.000133910603608971	0.999893154797172
K37me3	SETD1B	-76.6982146293351	-2299468.90828738	2299315.51185813	-6.53762927844587e-05	0.999947837265382
K37me3	SETD2	102.26428006586	-1197319.31790273	1197523.84646286	0.000167388252238305	0.999866443498503
K37me3	SETD3	-51.1321378730512	-846755.813399746	846653.549124	-0.000118361396720235	0.999905561269182
K37me3	SETD4	25.5660677913504	-846679.317007334	846730.449142916	5.9180681603451e-05	0.999952780647878
K37me3	SETD5	76.6982124239358	-1555419.51653026	1555572.91295511	9.66416585297725e-05	0.999922891112849
K37me3	SETD7	-178.962476648008	-2052456.16921452	2052098.24426123	-0.00017091258805711	0.999863631485406
K37me3	SETD6	-25.5660655386535	-792045.409546786	791994.277415708	-6.32668083944767e-05	0.999949520390404
K37me3	SETD8	-102.264277904471	-1371920.95288106	1371716.42432525	-0.000146108449507893	0.99988342232435
K37me3	NSD3	230.094619035426	-2693968.27921921	2694428.46845728	0.000167388255714601	0.999866443495729
K37me3	SUV39	51.1321400328826	-791968.842605799	792071.106885865	0.000126533617979861	0.999899040780061

model	K79me1
num_obs	20
anova_test	Chisq
p	0.1800073
deviance_residual	3.15401e-10
df_residual	0
CI	0.95
variables	SUV420,SMYD3,SMYD4,SMYD5,SETMAR,SETD1A,SETD1B,SETD2,SETD3,SETD4,SETD5,SETD7,SETD6,SETD8,NSD3,SUV39,MLL1.MLL2,Kmt2_Dpy30,DOT1
call	glm(formula = mark ~ ., family = "binomial", data = data_min)
model	var	coef	coef_CIdo	coef_CIup	zscore	p
K79me1	Intercept	-51.1321389677899	-1719716.81227128	1719614.54799335	-5.82771128058183e-05	0.99995350159147
K79me1	SUV420	-25.5660682817442	-1197446.89989263	1197395.76775607	-4.18470688996936e-05	0.99996661086982
K79me1	SMYD3	76.6982061131919	-1079264.61886765	1079418.01527988	0.000139275425931288	0.999888874288309
K79me1	SMYD4	-25.5660683371928	-733293.570951811	733242.438815136	-6.83359601584561e-05	0.999945475792484
K79me1	SMYD5	25.5660684361737	-1304834.38344495	1304885.51558182	3.84014954094297e-05	0.999969360039709
K79me1	SETMAR	25.5660704508911	-4470303.58493769	4470354.71707859	1.12091471605978e-05	0.999991056394541
K79me1	SETD1A	-51.1321356663585	-2158733.42585462	2158631.16158328	-4.64251477163996e-05	0.999962958091417
K79me1	SETD1B	-204.528551107791	-3333685.04685369	3333275.98975147	-0.000120255268264041	0.999904050178328
K79me1	SETD2	51.1321366683784	-733216.776216854	733319.040490191	0.000136671938292825	0.999890951570881
K79me1	SETD3	-51.1321367699332	-1037048.67332067	1036946.40904713	-9.66416433420189e-05	0.999922891124967
K79me1	SETD4	51.1321378210746	-946593.757475385	946696.021751027	0.000105865620446959	0.999915531456083
K79me1	SETD5	127.830341724051	-733140.177061645	733395.837745094	0.000341679799719892	0.99972737896837
K79me1	SETD7	-25.5660683899232	-1639662.2721556	1639611.14001882	-3.05607779360559e-05	0.999975616027122
K79me1	SETD6	-25.5660683788348	-598736.34445967	598685.212322912	-8.36941225334943e-05	0.999933221751878
K79me1	SETD8	-25.5660684364956	-898091.681373985	898040.549237112	-5.57960850630349e-05	0.999955481165198
K79me1	NSD3	76.6982040522356	-3196164.17035335	3196317.56676145	4.70320366340645e-05	0.99996247386412
K79me1	SUV39	25.5660694422398	-423326.868171231	423378.000310116	0.000118361372889978	0.999905561288196
K79me1	MLL1.MLL2	51.1321388807552	-1120034.21801187	1120136.48228963	8.94727804852483e-05	0.999928611049934
K79me1	Kmt2_Dpy30	-25.5660661662288	-2824138.65412849	2824087.52199616	-1.77431169891843e-05	0.999985843040895
K79me1	DOT1	-127.830346059937	-5773885.4672773	5773629.80658518	-4.33933826397903e-05	0.999965377089962

model	K79me2
num_obs	20
anova_test	Chisq
p	0.1065193
deviance_residual	3.15401e-10
df_residual	0
CI	0.95
variables	SUV420,SMYD3,SMYD4,SMYD5,SETMAR,SETD1A,SETD1B,SETD2,SETD3,SETD4,SETD5,SETD7,SETD6,SETD8,NSD3,SUV39,MLL1.MLL2,Kmt2_Dpy30,DOT1
call	glm(formula = mark ~ ., family = "binomial", data = data_min)
model	var	coef	coef_CIdo	coef_CIup	zscore	p
K79me2	Intercept	204.528551108599	-1719461.61535937	1719870.67246159	0.000233108382928008	0.999814006421953
K79me2	SUV420	153.396415280746	-1197268.38608399	1197575.17891455	0.000251082328467659	0.99979966528873
K79me2	SMYD3	-76.6982061080352	-1079418.00091568	1079264.60450347	-0.000139275427775442	0.999888874286838
K79me2	SMYD4	76.698206108036	-733191.374618232	733344.771030448	0.000205007864411127	0.999836427391289
K79me2	SMYD5	178.962480655511	-1304681.05141214	1305038.97637346	0.000268810457010114	0.999785520289152
K79me2	SETMAR	-588.019584468094	-4470917.98738122	4469741.94821228	-0.000257810321847381	0.999794297126861
K79me2	SETD1A	-306.792824641959	-2158989.49569458	2158375.9100453	-0.000278550843166589	0.999777748585713
K79me2	SETD1B	357.924967143229	-3333123.15888151	3333839.0088158	0.000210446685348661	0.999832087840128
K79me2	SETD2	51.1321366732193	-733216.872885592	733319.137158938	0.000136671920287926	0.999890951585246
K79me2	SETD3	-153.396412318901	-1037151.06870524	1036844.2758806	-0.000289924897167731	0.999768673403998
K79me2	SETD4	76.6982067642489	-946568.210795729	946721.607209258	0.000158798427485483	0.999873297186962
K79me2	SETD5	51.1321361186919	-733216.8765636	733319.140835837	0.00013667191812029	0.999890951586976
K79me2	SETD7	-204.528554262596	-1639841.83311398	1639432.77600545	-0.000244486142788986	0.999804928283282
K79me2	SETD6	-51.1321384276391	-598761.966927245	598659.70265039	-0.000167388234766185	0.999866443512444
K79me2	SETD8	-127.830345189732	-898194.22717568	897938.5664853	-0.000278980344423786	0.999777405893304
K79me2	NSD3	460.189241026143	-3195781.26802156	3196701.64650361	0.000282192178076727	0.999774843220922
K79me2	SUV39	25.5660683366098	-423326.910031163	423378.042167836	0.000118361356068384	0.999905561301618
K79me2	MLL1.MLL2	-102.264274442397	-1120187.67734404	1119983.14879516	-0.000178945545110642	0.999857222113094
K79me2	Kmt2_Dpy30	-357.924963069598	-2824471.35888146	2823755.50895532	-0.000248403632927343	0.999801802578478
K79me2	DOT1	715.849926599555	-5773042.55193704	5774474.25179024	0.00024300290674059	0.99980611173439

